unit_id,var_id,year,val,diff,rate,mean,gmean,c_diff,c_rate,cires_rate,cires_period
040410702011,72305,2006,27530,-58,-0.0021023633463825,0.0021627684803878,0.0021570046584503,295,0.010831650449788875,3,4
040410702011,72305,2007,27534,4,0.0001452960406829,0.0016630962767381,0.0016570764485211,227,0.008312886805580986,3,4
040410702011,72305,2008,27777,243,0.0088254521682284,0.0032231110887483,0.0032132329582826,442,0.016169745747210536,3,4
040410702011,72305,2009,27740,-37,-0.0013320372970443,0.0013104625464786,0.0013028417100795,180,0.006531204644412192,2,4
040410702011,72305,2010,28396,656,0.0236481614996395,0.0058369018130248,0.0057901775720159,808,0.029288096273742206,4,4
040410702011,72305,2011,28506,110,0.0038737850401465,0.0070321314903306,0.0069919850361708,976,0.0354522339266255,4,4
040410702011,72305,2012,28580,74,0.0025959447133937,0.0075222612248727,0.0074849870858502,1046,0.03798939492990484,4,4
040410702011,72305,2013,28579,-1,-0.0000349895031491,0.0057501728905973,0.0057090030487794,802,0.028872808438636283,4,4
040410702011,72305,2014,28605,26,0.0009097589138878,0.0061985321327837,0.0061601185357147,865,0.031182408074981974,4,4
040410702011,72305,2015,28471,-134,-0.0046844957175319,0.0005320006893494,0.0005276862151333,75,0.0026412170728271588,2,3
040410702011,72305,2016,28625,154,0.0054090126795687,0.0008390462172338,0.0008335212742590,119,0.004174559741808742,2,3
040410702011,72305,2017,28717,92,0.0032139737991266,0.0009626520343804,0.0009568793968131,137,0.0047935619314205735,2,3
040410702011,72305,2018,28774,57,0.0019848870007313,0.0013666273351565,0.0013609290703021,195,0.006823191854158648,2,4
040410702011,72305,2019,28880,106,0.0036838812817127,0.0019214518087215,0.0019153892798933,275,0.009613703897919944,3,4
040410702011,72305,2020,28701,-179,-0.0061980609418283,0.0016187387638622,0.0016104834374622,230,0.008078395560394788,3,4
040410702011,72305,2021,28536,-165,-0.0057489286087593,-0.0006128494938034,-0.0006226088621777,-89,-0.003109170305676856,2,1
040410702053,72305,2000,3969,-12,-0.0030143180105501,-0.0073781040004747,-0.0073917936473701,-150,-0.03641660597232338,0,0
040410702053,72305,2001,3954,-15,-0.0037792894935752,-0.0072114078812242,-0.0072256185762420,-146,-0.03560975609756097,0,0
040410702053,72305,2002,3899,-55,-0.0139099645928174,-0.0089690105558852,-0.0089857348634395,-180,-0.044128462858543764,0,0
040410702053,72305,2003,3914,15,0.0038471402923827,-0.0068757286116524,-0.0069061854143968,-138,-0.03405725567620928,0,0
040410702053,72305,2004,3921,7,0.0017884517118038,-0.0030135960185513,-0.0030326563211006,-60,-0.015071590052750565,1,0
040410702053,72305,2005,3878,-43,-0.0109665901555726,-0.0046040504475557,-0.0046281802096491,-91,-0.02292768959435626,1,0
040410702053,72305,2006,3861,-17,-0.0043837029396596,-0.0047249331367726,-0.0047489892151815,-93,-0.023520485584218515,1,0
040410702053,72305,2007,3841,-20,-0.0051800051800052,-0.0029789412542102,-0.0029929841930340,-58,-0.014875609130546294,1,0
040410702053,72305,2008,3889,48,0.0124967456391565,-0.0012490201848554,-0.0012807419091956,-25,-0.006387327542156361,2,0
040410702053,72305,2009,3874,-15,-0.0038570326562098,-0.0023781170584581,-0.0024089255359220,-47,-0.011986738077021167,1,0
040410702053,72305,2010,3965,91,0.0234899328859060,0.0045131875498376,0.0044471188671222,87,0.022434244455905104,3,4
040410702053,72305,2011,3955,-10,-0.0025220680958386,0.0048855145186018,0.0048224676351616,94,0.024346024346024345,3,4
040410702053,72305,2012,4003,48,0.0121365360303413,0.0083488227606711,0.0082964928486127,162,0.04217651653215308,4,4
040410702053,72305,2013,3989,-14,-0.0034973769672745,0.0051499982393849,0.0050906169341296,100,0.025713551041398816,4,4
040410702053,72305,2014,4013,24,0.0060165455001253,0.0071247138706519,0.0070752171732424,139,0.03588022715539494,4,4
040410702053,72305,2015,4016,3,0.0007475703962123,0.0025762413727132,0.0025593750833262,51,0.012862547288776798,3,4
040410702053,72305,2016,3995,-21,-0.0052290836653386,0.0020348382588132,0.0020146222296156,40,0.010113780025284451,3,4
040410702053,72305,2017,3955,-40,-0.0100125156445557,-0.0023949720761662,-0.0024097875470995,-48,-0.011991006744941295,1,0
040410702053,72305,2018,3901,-54,-0.0136536030341340,-0.0044262172895381,-0.0044515906463644,-88,-0.02206066683379293,1,0
040410702053,72305,2019,3913,12,0.0030761343245322,-0.0050142995246568,-0.0050342351598364,-100,-0.024919013207076998,0,0
040410702053,72305,2020,3931,18,0.0046000511116790,-0.0042438033815634,-0.0042693674175606,-85,-0.021165338645418325,1,0
040410702053,72305,2021,3901,-30,-0.0076316458916306,-0.0047243158268218,-0.0047508087766787,-94,-0.023529411764705882,1,0
040410702073,72305,2000,9194,-17,-0.0018456193681468,0.0054202112038422,0.0051694900216095,234,0.02611607142857143,4,4
040410702073,72305,2001,9165,-29,-0.0031542310202306,0.0060393649997961,0.0057949797709924,261,0.02931266846361186,4,4
040410702073,72305,2002,9077,-88,-0.0096017457719585,0.0042537867348923,0.0039913862817915,179,0.020116880197797258,3,4
040410702073,72305,2003,9041,-36,-0.0039660680841688,0.0062477162963008,0.0060134053659573,267,0.03043081832687486,4,4
040410702073,72305,2004,9045,4,0.0004424289348523,-0.0036250470619305,-0.0036306538119855,-166,-0.018021930300727393,1,0
040410702073,72305,2005,9080,35,0.0038695411829740,-0.0024820149517063,-0.0024922700792577,-114,-0.012399390907113336,1,0
040410702073,72305,2006,9043,-37,-0.0040748898678414,-0.0026661467212285,-0.0026765922289936,-122,-0.013311511183851609,1,0
040410702073,72305,2007,9040,-3,-0.0003317483136127,-0.0008121472295593,-0.0008165798451488,-37,-0.004076236642062355,2,1
040410702073,72305,2008,9005,-35,-0.0038716814159292,-0.0007932698959114,-0.0007976435385905,-36,-0.003981860413671054,2,1
040410702073,72305,2009,8989,-16,-0.0017767906718490,-0.0012371138172517,-0.0012413311614885,-56,-0.00619126589275843,2,0
040410702073,72305,2010,9107,118,0.0131271554121704,0.0006144090285876,0.0005940075471458,27,0.002973568281938326,2,3
040410702073,72305,2011,9121,14,0.0015372790161414,0.0017368428053842,0.0017191699691128,78,0.008625456153931217,3,4
040410702073,72305,2012,9116,-5,-0.0005481855059752,0.0016935553669117,0.0016757899651518,76,0.008407079646017699,3,4
040410702073,72305,2013,9073,-43,-0.0047169811320755,0.0015244954236824,0.0015057307878572,68,0.007551360355358134,3,4
040410702073,72305,2014,9062,-11,-0.0012123884051582,0.0016373758770206,0.0016189568286185,73,0.008121036822783402,3,4
040410702073,72305,2015,9032,-30,-0.0033105274773781,-0.0016501607008891,-0.0016525374015718,-75,-0.008235423300757659,1,0
040410702073,72305,2016,8998,-34,-0.0037643932683791,-0.0027104951577932,-0.0027117399285833,-123,-0.013485363446990462,1,0
040410702073,72305,2017,9005,7,0.0007779506557013,-0.0024452679254579,-0.0024472271962276,-111,-0.012176393154892497,1,0
040410702073,72305,2018,8936,-69,-0.0076624097723487,-0.0030343536535126,-0.0030383565079850,-137,-0.015099746500606194,1,0
040410702073,72305,2019,8872,-64,-0.0071620411817368,-0.0042242842088283,-0.0042289519316840,-190,-0.020966674023394395,1,0
040410702073,72305,2020,8845,-27,-0.0030432822362489,-0.0041708351606024,-0.0041755578617968,-187,-0.02070416297608503,1,0
040410702073,72305,2021,8732,-113,-0.0127755794234031,-0.0059730723916072,-0.0059836048493591,-266,-0.029562124916648145,0,0
040410704011,72305,2000,20650,129,0.0062862433604600,-0.0124538883236095,-0.0129352692437693,-1389,-0.06302463814147648,0,0
040410704011,72305,2001,20687,37,0.0017917675544794,-0.0124948269766049,-0.0129756011256446,-1396,-0.06321604854412897,0,0
040410704011,72305,2002,20626,-61,-0.0029487117513414,-0.0134921226484328,-0.0139599157474780,-1502,-0.06787780187997108,0,0
040410704011,72305,2003,20561,-65,-0.0031513623581887,-0.0142127783449440,-0.0146712156477576,-1577,-0.0712349805763845,0,0
040410704011,72305,2004,20583,22,0.0010699868683430,0.0006095847347505,0.0006035301147018,62,0.003021295258515667,2,3
040410704011,72305,2005,20428,-155,-0.0075304863236652,-0.0021537612020746,-0.0021594271994082,-222,-0.010750605326876514,1,0
040410704011,72305,2006,20381,-47,-0.0023007636577247,-0.0029722674445154,-0.0029760406565980,-306,-0.014791898293614348,1,0
040410704011,72305,2007,20381,0,0.0000000000000000,-0.0023825250942471,-0.0023870108657716,-245,-0.01187821196548046,1,0
040410704011,72305,2008,20332,-49,-0.0024041999901869,-0.0022330926206468,-0.0022375086276670,-229,-0.011137590584115559,1,0
040410704011,72305,2009,20209,-123,-0.0060495770214440,-0.0036570053986042,-0.0036607715061411,-374,-0.018170334742263032,1,0
040410704011,72305,2010,20975,766,0.0379039042010985,0.0054298727063486,0.0052989386896043,547,0.026776972782455454,4,4
040410704011,72305,2011,20868,-107,-0.0051013110846246,0.0048697632209686,0.0047339279707173,487,0.02389480398410284,3,4
040410704011,72305,2012,20813,-55,-0.0026356143377420,0.0043426403534202,0.0042037505091368,432,0.021196212158382806,3,4
040410704011,72305,2013,20622,-191,-0.0091769567097487,0.0029880890095078,0.0028365088021478,290,0.014263230375762345,3,4
040410704011,72305,2014,20434,-188,-0.0091164775482494,0.0023747089041468,0.0022168797388802,225,0.01113365332277698,3,4
040410704011,72305,2015,20215,-219,-0.0107174317314280,-0.0073495582823585,-0.0073540951820896,-760,-0.03623361144219309,0,0
040410704011,72305,2016,19991,-224,-0.0110808805342567,-0.0085454721722850,-0.0085501800869472,-877,-0.0420260686218133,0,0
040410704011,72305,2017,19911,-80,-0.0040018008103647,-0.0088187094668095,-0.0088219459773420,-902,-0.043338298179022725,0,0
040410704011,72305,2018,19720,-191,-0.0095926874591934,-0.0089018556166985,-0.0089051358815395,-902,-0.04373969547085637,0,0
040410704011,72305,2019,19510,-210,-0.0106490872210953,-0.0092083775512676,-0.0092119130498828,-924,-0.04521875305862778,0,0
040410704011,72305,2020,19205,-305,-0.0156330087134803,-0.0101914929476781,-0.0101984873811609,-1010,-0.04996289883749691,0,0
040410704011,72305,2021,18915,-290,-0.0151002343139807,-0.0109953637036229,-0.0110043866783079,-1076,-0.05382422089940473,0,0
040410705011,72305,2000,12959,17,0.0013135527739144,0.0055273303254692,0.0055069064382034,351,0.02783946700507614,4,4
040410705011,72305,2001,13007,48,0.0037039895053631,0.0037935089372017,0.0037789152964678,243,0.019037919147602632,3,4
040410705011,72305,2002,12957,-50,-0.0038440839547936,0.0013794398742279,0.0013639020966345,88,0.006838138161473308,2,4
040410705011,72305,2003,13073,116,0.0089526896658177,0.0010563714665724,0.0010435712777932,68,0.00522875816993464,2,4
040410705011,72305,2004,13035,-38,-0.0029067543792550,0.0014438787222093,0.0014330680120720,93,0.007185906351414001,2,4
040410705011,72305,2005,13057,22,0.0016877637130802,0.0015187209100425,0.0015079079461160,98,0.00756231190678293,3,4
040410705011,72305,2006,12897,-160,-0.0122539633912844,-0.0016728696692870,-0.0016971477930398,-110,-0.00845698470054586,1,0
040410705011,72305,2007,12944,47,0.0036442583546561,-0.0001752012073971,-0.0002007443142708,-13,-0.0010033186694450877,2,2
040410705011,72305,2008,12992,48,0.0037082818294190,-0.0012240827746768,-0.0012422779651625,-81,-0.00619597643999082,2,0
040410705011,72305,2009,12970,-22,-0.0016933497536946,-0.0009814018495647,-0.0009993101681230,-65,-0.004986574606827772,2,1
040410705011,72305,2010,12978,8,0.0006168080185042,-0.0011955929884799,-0.0012130181433849,-79,-0.006050394424446657,2,0
040410705011,72305,2011,12953,-25,-0.0019263368777932,0.0008699323142183,0.0008669146266249,56,0.004342095060866869,2,3
040410705011,72305,2012,13014,61,0.0047093337450784,0.0010829473923028,0.0010792501230543,70,0.005407911001236094,2,4
040410705011,72305,2013,12945,-69,-0.0053019824804057,-0.0007191054696622,-0.0007245714144271,-47,-0.0036176108374384236,2,1
040410705011,72305,2014,12879,-66,-0.0050984936268830,-0.0014001342442999,-0.0014071930575942,-91,-0.007016191210485736,2,0
040410705011,72305,2015,12849,-30,-0.0023293733985558,-0.0019893705277119,-0.0019959312543419,-129,-0.009939898289412852,1,0
040410705011,72305,2016,12839,-10,-0.0007782706825434,-0.0017597572886619,-0.0017664395936988,-114,-0.008801049949818575,1,0
040410705011,72305,2017,12828,-11,-0.0008567645455254,-0.0028729769467826,-0.0028749432611263,-186,-0.01429230059935454,1,0
040410705011,72305,2018,12630,-198,-0.0154349859681946,-0.0048995776443404,-0.0049148179309371,-315,-0.02433371958285052,1,0
040410705011,72305,2019,12546,-84,-0.0066508313539192,-0.0052100451897477,-0.0052255367794449,-333,-0.02585604472396925,0,0
040410705011,72305,2020,12412,-134,-0.0106806950422445,-0.0068803095184854,-0.0068965569860650,-437,-0.03401042882714608,0,0
040410705011,72305,2021,12210,-202,-0.0162745729938769,-0.0099795699807521,-0.0099961283437570,-629,-0.04899135446685879,0,0
040410705043,72305,2000,11262,-11,-0.0009757828439635,-0.0012172922723119,-0.0012385034479416,-70,-0.006177197317331451,2,0
040410705043,72305,2001,11301,39,0.0034629728289824,-0.0012306631142104,-0.0012518111121276,-71,-0.006243404854027436,2,0
040410705043,72305,2002,11425,124,0.0109724803114769,0.0002075895432310,0.0001751466960938,10,0.0008760402978537013,2,2
040410705043,72305,2003,11364,-61,-0.0053391684901532,-0.0011230562441558,-0.0011575323050026,-66,-0.005774278215223097,2,0
040410705043,72305,2004,11396,32,0.0028159098908835,0.0021872823394452,0.0021727431074832,123,0.010911026346136787,3,4
040410705043,72305,2005,11306,-90,-0.0078975078975079,0.0008029373287363,0.0007801704589117,44,0.003906943704492985,2,3
040410705043,72305,2006,11346,40,0.0035379444542721,0.0008179316537943,0.0007951242490929,45,0.003981948500132732,2,3
040410705043,72305,2007,11342,-4,-0.0003525471531817,-0.0014470738391374,-0.0014571946969552,-83,-0.007264770240700219,2,0
040410705043,72305,2008,11369,27,0.0023805325339446,0.0000968663656821,0.0000879817011685,5,0.0004399859204505456,2,2
040410705043,72305,2009,11452,83,0.0073005541384467,0.0009937952151947,0.0009808748634497,56,0.004914004914004914,2,3
040410705043,72305,2010,11549,97,0.0084701362207475,0.0042673240388458,0.0042621160668586,243,0.021493012559702814,3,4
040410705043,72305,2011,11579,30,0.0025976275002165,0.0040792606480347,0.0040738463891654,233,0.020535871672836242,3,4
040410705043,72305,2012,11611,32,0.0027636238017100,0.0047024948390130,0.0046990611328788,269,0.023717157467818727,3,4
040410705043,72305,2013,11630,19,0.0016363792954957,0.0045536641913232,0.0045498419186891,261,0.022957164218488875,3,4
040410705043,72305,2014,11636,6,0.0005159071367154,0.0031967347909770,0.0031929573429239,184,0.01606706252183025,3,4
040410705043,72305,2015,11560,-76,-0.0065314541079409,0.0001964167252393,0.0001904201498717,11,0.0009524634167460386,2,2
040410705043,72305,2016,11522,-38,-0.0032871972318339,-0.0009805482211707,-0.0009864853670618,-57,-0.004922704896795924,2,1
040410705043,72305,2017,11487,-35,-0.0030376670716889,-0.0021408063958505,-0.0021450886981157,-124,-0.010679528033761088,1,0
040410705043,72305,2018,11489,2,0.0001741098633238,-0.0024332602822849,-0.0024366087697918,-141,-0.012123817712811694,1,0
040410705043,72305,2019,11453,-36,-0.0031334319784141,-0.0031631281053108,-0.0031653868094388,-183,-0.015727053970436576,1,0
040410705043,72305,2020,11416,-37,-0.0032305946040339,-0.0025029562045294,-0.0025038567223753,-144,-0.01245674740484429,1,0
