unit_id,var_id,year,val,diff,rate,mean,gmean,c_diff,c_rate
061813603063,72305,1999,16908,-245,-0.0142832157640063,,,,
061813603063,72305,2000,16962,54,0.0031937544357700,0.0013578190875473,0.0013258563996901,112,0.0066468842729970
061813603063,72305,2001,17040,78,0.0045985143261408,0.0011974032584135,0.0011660397047624,99,0.0058438108730299
061813603063,72305,2002,17106,66,0.0038732394366197,0.0010630138988216,0.0010320665607821,88,0.0051709954166177
061813603063,72305,2003,17171,65,0.0037998363147434,0.0002364257498535,0.0002097877831753,18,0.0010493791173556
061813603063,72305,2004,17215,44,0.0025624599615631,0.0036055608949674,0.0036053264274984,307,0.0181570854033594
061813603063,72305,2005,17280,65,0.0037757769387162,0.0037219653955566,0.0037217516689785,318,0.0187477891758047
061813603063,72305,2006,17308,28,0.0016203703703704,0.0031263366044026,0.0031259357716618,268,0.0157276995305164
061813603063,72305,2007,17319,11,0.0006355442569910,0.0024787975684768,0.0024780424018442,213,0.0124517713083129
061813603063,72305,2008,17377,58,0.0033489231479878,0.0023886149351257,0.0023879623328453,206,0.0119969716382272
061813603063,72305,2009,17465,88,0.0050641652759395,0.0028889559980010,0.0028877177410722,250,0.0145222189950624
061813603063,72305,2010,17696,231,0.0132264529058116,0.0047790911914200,0.0047691085630495,416,0.0240740740740741
061813603063,72305,2011,17767,71,0.0040122061482821,0.0052574583470024,0.0052485218241674,459,0.0265195285417148
061813603063,72305,2012,17885,118,0.0066415264253954,0.0064586547806833,0.0064523690128895,566,0.0326808707200185
061813603063,72305,2013,17969,84,0.0046966731898239,0.0067282047890505,0.0067226076025935,592,0.0340680209472291
061813603063,72305,2014,17958,-11,-0.0006121653959597,0.0055929386546707,0.0055828905393918,493,0.0282278843401088
061813603063,72305,2015,18026,68,0.0037866132085978,0.0037049707152279,0.0037021430234776,330,0.0186482820976492
061813603063,72305,2016,18072,46,0.0025518695218018,0.0034129033899318,0.0034099958748051,305,0.0171666572859796
061813603063,72305,2017,18176,104,0.0057547587428066,0.0032355498534141,0.0032331493545288,291,0.0162706178361756
061813603063,72305,2018,18217,41,0.0022557218309859,0.0027473595816465,0.0027451957889788,248,0.0138015471089098
061813603063,72305,2019,18250,33,0.0018114947576440,0.0032320916123672,0.0032310851246151,292,0.0162601626016260
061813603063,72305,2020,18233,-17,-0.0009315068493151,0.0022884676007846,0.0022862051753101,207,0.0114834128481083
061813603063,72305,2021,18304,71,0.0038940382822355,0.0025569013528714,0.0025544242025195,232,0.0128375387339531
061813608011,72305,1995,14544,,,,,,
061813608011,72305,1996,14677,133,0.0091446644664466,,,,
061813608011,72305,1997,14738,61,0.0041561627035498,,,,
061813608011,72305,1998,14744,6,0.0004071108698602,,,,
061813608011,72305,1999,14284,-460,-0.0311991318502442,,,,
061813608011,72305,2000,14240,-44,-0.0030803696443573,-0.0041143126909490,-0.0042158146882549,-304,-0.0209020902090209
061813608011,72305,2001,14337,97,0.0068117977528090,-0.0045808860336765,-0.0046766371911007,-340,-0.0231654970361791
061813608011,72305,2002,14249,-88,-0.0061379647067029,-0.0066397115157270,-0.0067257727665064,-489,-0.0331795358936084
061813608011,72305,2003,14135,-114,-0.0080005614429083,-0.0083212459782807,-0.0084009588998327,-609,-0.0413049376017363
061813608011,72305,2004,14159,24,0.0016979129819597,-0.0017418370118400,-0.0017563688616681,-125,-0.0087510501260151
061813608011,72305,2005,14297,138,0.0097464510205523,0.0008235271211420,0.0007992830692456,57,0.0040028089887640
