unit_id,var_id,year,val,population,rate
011212001011,1365234,1995,40,29570,1.3527223537368955
011212001011,1365234,1996,46,29763,1.5455431240130362
011212001011,1365234,1997,13,29810,0.4360952700436095
011212001011,1365234,1998,-6,29887,-0.2007561816174256
011212001011,1365234,1999,-22,29339,-0.7498551416203687
011212001011,1365234,2000,-104,29335,-3.5452531106187148
011212001011,1365234,2001,-32,29366,-1.0896955663011647
011212001011,1365234,2002,-55,29376,-1.8722766884531590
011212001011,1365234,2003,-48,29423,-1.6313768140570302
011212001011,1365234,2004,-32,29536,-1.0834236186348862
011212001011,1365234,2005,-42,29487,-1.4243564960830195
011212001011,1365234,2006,-134,29404,-4.5572031016188275
011212001011,1365234,2007,-91,29444,-3.0906126884934113
011212001011,1365234,2008,-33,29605,-1.1146765749028880
011212001011,1365234,2009,-27,29748,-0.9076240419524001
011212001011,1365234,2010,-42,30166,-1.3922959623417093
011212001011,1365234,2011,24,30300,0.7920792079207920
011212001011,1365234,2012,-67,30303,-2.2110022110022109
011212001011,1365234,2013,-135,30219,-4.4673880671100958
011212001011,1365234,2014,-76,30104,-2.5245814509699707
011212001011,1365234,2015,0,30107,0.0000000000000000
011212001011,1365234,2016,-56,30048,-1.8636847710330138
011212001011,1365234,2017,-136,29992,-4.5345425446785805
011212001011,1365234,2018,-109,29922,-3.6428046253592674
011212001011,1365234,2019,-222,29718,-7.4702200686452658
011212001011,1365234,2020,-72,29554,-2.4362184475874669
011212001011,1365234,2021,-154,29317,-5.2529249241054679
011212001022,1365234,1995,38,16354,2.3235905588846766
011212001022,1365234,1996,14,16414,0.8529304252467406
011212001022,1365234,1997,54,16494,3.2739177882866497
011212001022,1365234,1998,-19,16564,-1.1470659261048055
011212001022,1365234,1999,26,16475,1.5781487101669194
011212001022,1365234,2000,50,16533,3.0242545212605090
011212001022,1365234,2001,39,16622,2.3462880519793043
011212001022,1365234,2002,62,16787,3.6933341275987375
011212001022,1365234,2003,69,16845,4.0961709706144260
011212001022,1365234,2004,21,18207,1.1534025374855825
011212001022,1365234,2005,74,18293,4.0452632154375996
011212001022,1365234,2006,87,18458,4.7134034023187770
011212001022,1365234,2007,46,18567,2.4775138686917648
011212001022,1365234,2008,58,18624,3.1142611683848798
011212001022,1365234,2009,45,18694,2.4071894725580401
011212001022,1365234,2010,2,18784,0.1064735945485520
011212001022,1365234,2011,106,18960,5.5907172995780590
011212001022,1365234,2012,64,19091,3.3523649887381488
011212001022,1365234,2013,145,19305,7.5110075110075112
011212001022,1365234,2014,21,19421,1.0813037433705783
011212001022,1365234,2015,0,19530,0.0000000000000000
011212001022,1365234,2016,67,19606,3.4173212281954499
011212001022,1365234,2017,48,19744,2.4311183144246353
011212001022,1365234,2018,40,19872,2.0128824476650564
011212001022,1365234,2019,62,20024,3.0962844586496203
011212001022,1365234,2020,75,20152,3.7217149662564508
011212001022,1365234,2021,30,20141,1.4894990318256291
011212001032,1365234,1995,-16,6255,-2.5579536370903280
011212001032,1365234,1996,-35,6246,-5.6035862952289461
011212001032,1365234,1997,11,6259,1.7574692442882249
011212001032,1365234,1998,-4,6252,-0.6397952655150352
011212001032,1365234,1999,24,6233,3.8504732873415688
011212001032,1365234,2000,12,6225,1.9277108433734937
011212001032,1365234,2001,3,6270,0.4784688995215310
011212001032,1365234,2002,13,6293,2.0657873828062927
011212001032,1365234,2003,17,6321,2.6894478721721247
011212001032,1365234,2004,-12,6282,-1.9102196752626552
011212001032,1365234,2005,25,6291,3.9739310125576219
011212001032,1365234,2006,39,6362,6.1301477522791572
011212001032,1365234,2007,6,6367,0.9423590387937805
011212001032,1365234,2008,-7,6343,-1.1035787482263912
011212001032,1365234,2009,22,6395,3.4401876465989050
011212001032,1365234,2010,6,6458,0.9290802105915144
011212001032,1365234,2011,7,6465,1.0827532869296210
011212001032,1365234,2012,32,6539,4.8937146352653311
011212001032,1365234,2013,-8,6513,-1.2283126055581146
011212001032,1365234,2014,-11,6484,-1.6964836520666255
011212001032,1365234,2015,0,6535,0.0000000000000000
011212001032,1365234,2016,-7,6513,-1.0747735298633503
011212001032,1365234,2017,7,6505,1.0760953112990008
011212001032,1365234,2018,-6,6517,-0.9206690194874942
011212001032,1365234,2019,-27,6534,-4.1322314049586781
011212001032,1365234,2020,-24,6494,-3.6957191253464736
011212001032,1365234,2021,17,6488,2.6202219482120839
011212001042,1365234,1995,-12,5378,-2.2313127556712531
011212001042,1365234,1996,1,5391,0.1854943424225561
011212001042,1365234,1997,-15,5431,-2.7619222979193521
011212001042,1365234,1998,0,5452,0.0000000000000000
011212001042,1365234,1999,-4,5415,-0.7386888273314866
011212001042,1365234,2000,-25,5425,-4.6082949308755765
011212001042,1365234,2001,-28,5433,-5.1536904104546295
011212001042,1365234,2002,0,5439,0.0000000000000000
011212001042,1365234,2003,-19,5442,-3.4913634693127524
011212001042,1365234,2004,3,5466,0.5488474204171240
011212001042,1365234,2005,2,5474,0.3653635367190354
011212001042,1365234,2006,2,5513,0.3627788862688192
011212001042,1365234,2007,-4,5528,-0.7235890014471780
011212001042,1365234,2008,-2,5545,-0.3606853020739405
011212001042,1365234,2009,-10,5570,-1.7953321364452424
011212001042,1365234,2010,-14,5535,-2.5293586269196027
011212001042,1365234,2011,1,5547,0.1802776275464215
011212001042,1365234,2012,-22,5553,-3.9618224383216281
011212001042,1365234,2013,-11,5574,-1.9734481521349121
011212001042,1365234,2014,-4,5587,-0.7159477358152855
011212001042,1365234,2015,0,5601,0.0000000000000000
011212001042,1365234,2016,-3,5633,-0.5325758920646192
011212001042,1365234,2017,-19,5648,-3.3640226628895187
011212001042,1365234,2018,-31,5642,-5.4945054945054945
011212001042,1365234,2019,-1,5659,-0.1767096660187312
011212001042,1365234,2020,-14,5642,-2.4813895781637716
011212001042,1365234,2021,-16,5639,-2.8373825146302534
011212001052,1365234,1995,-28,7104,-3.9414414414414414
011212001052,1365234,1996,-49,7159,-6.8445313591283696
011212001052,1365234,1997,-14,7184,-1.9487750556792873
011212001052,1365234,1998,-9,7234,-1.2441249654409732
011212001052,1365234,1999,12,7234,1.6588332872546310
011212001052,1365234,2000,-4,7294,-0.5483959418700302
011212001052,1365234,2001,0,7291,0.0000000000000000
011212001052,1365234,2002,19,7313,2.5981129495419117
011212001052,1365234,2003,21,7368,2.8501628664495113
011212001052,1365234,2004,5,7443,0.6717721348918446
011212001052,1365234,2005,41,7491,5.4732345481244158
011212001052,1365234,2006,75,7563,9.9166997223324085
011212001052,1365234,2007,45,7613,5.9109418100617361
011212001052,1365234,2008,6,7605,0.7889546351084812
011212001052,1365234,2009,-3,7666,-0.3913383772501957
011212001052,1365234,2010,64,7709,8.3019846932157222
011212001052,1365234,2011,34,7771,4.3752412816883286
011212001052,1365234,2012,17,7772,2.1873391662377766
011212001052,1365234,2013,71,7841,9.0549674786379288
011212001052,1365234,2014,32,7895,4.0531982267257760
011212001052,1365234,2015,0,7934,0.0000000000000000
011212001052,1365234,2016,29,7998,3.6259064766191549
011212001052,1365234,2017,-3,8049,-0.3727171077152441
011212001052,1365234,2018,57,8139,7.0033173608551422
011212001052,1365234,2019,2,8197,0.2439917042820544
011212001052,1365234,2020,28,8197,3.4158838599487615
011212001052,1365234,2021,21,8242,2.5479252608590146
011212001063,1365234,1995,25,12268,2.0378219758721876
011212001063,1365234,1996,11,12434,0.8846710632137686
011212001063,1365234,1997,-50,12466,-4.0109096743141341
011212001063,1365234,1998,45,12543,3.5876584549150916
011212001063,1365234,1999,9,12398,0.7259235360542023
011212001063,1365234,2000,8,12486,0.6407176037161620
011212001063,1365234,2001,11,12469,0.8821878258080039
011212001063,1365234,2002,59,12528,4.7094508301404847
011212001063,1365234,2003,34,12709,2.6752694940593282
011212001063,1365234,2004,58,12821,4.5238280945324076
011212001063,1365234,2005,0,12876,0.0000000000000000
011212001063,1365234,2006,-17,12884,-1.3194660043464763
011212001063,1365234,2007,88,13025,6.7562380038387717
011212001063,1365234,2008,52,13099,3.9697686846324145
011212001063,1365234,2009,18,13167,1.3670539986329460
011212001063,1365234,2010,41,13272,3.0892103676913805
011212001063,1365234,2011,32,13372,2.3930601256356567
011212001063,1365234,2012,20,13459,1.4859945018203433
011212001063,1365234,2013,29,13563,2.1381700213817001
011212001063,1365234,2014,35,13682,2.5581055401257125
011212001063,1365234,2015,0,13759,0.0000000000000000
011212001063,1365234,2016,16,13853,1.1549844798960514
011212001063,1365234,2017,56,13880,4.0345821325648412
011212001063,1365234,2018,16,14021,1.1411454247200628
011212001063,1365234,2019,57,14177,4.0205967412005359
011212001063,1365234,2020,17,14250,1.1929824561403508
011212001063,1365234,2021,32,14265,2.2432527164388363
011212001072,1365234,1995,-23,10065,-2.2851465474416295
011212001072,1365234,1996,-36,10099,-3.5647093771660558
011212001072,1365234,1997,11,10107,1.0883546057188087
011212001072,1365234,1998,4,10114,0.3954913980620921
011212001072,1365234,1999,13,10270,1.2658227848101267
011212001072,1365234,2000,12,10279,1.1674287382041055
011212001072,1365234,2001,19,10328,1.8396591789310612
011212001072,1365234,2002,-13,10344,-1.2567672080433101
011212001072,1365234,2003,29,10377,2.7946419967235232
011212001072,1365234,2004,5,10427,0.4795243118826125
011212001072,1365234,2005,-14,10452,-1.3394565633371605
011212001072,1365234,2006,2,10512,0.1902587519025875
011212001072,1365234,2007,24,10579,2.2686454296247280
011212001072,1365234,2008,27,10630,2.5399811853245531
011212001072,1365234,2009,23,10704,2.1487294469357248
011212001072,1365234,2010,37,10940,3.3820840950639854
011212001072,1365234,2011,20,10995,1.8190086402910413
011212001072,1365234,2012,63,11072,5.6900289017341033
011212001072,1365234,2013,43,11087,3.8784161630738705
011212001072,1365234,2014,-6,11128,-0.5391804457225018
011212001072,1365234,2015,0,11117,0.0000000000000000
011212001072,1365234,2016,0,11158,0.0000000000000000
011212001072,1365234,2017,59,11239,5.2495773645342112
011212001072,1365234,2018,11,11276,0.9755232351897837
011212001072,1365234,2019,17,11348,1.4980613323933731
011212001072,1365234,2020,52,11430,4.5494313210848647
011212001072,1365234,2021,22,11447,1.9219009347427272
011212001082,1365234,1995,6,4959,1.2099213551119177
011212001082,1365234,1996,2,4944,0.4045307443365696
011212001082,1365234,1997,-9,4929,-1.8259281801582470
011212001082,1365234,1998,10,4901,2.0403999183840034
011212001082,1365234,1999,-4,4945,-0.8088978766430738
011212001082,1365234,2000,9,4955,1.8163471241170535
011212001082,1365234,2001,-17,4989,-3.4074964922830229
011212001082,1365234,2002,13,5006,2.5968837395125850
011212001082,1365234,2003,8,5036,1.5885623510722795
011212001082,1365234,2004,6,5016,1.1961722488038278
011212001082,1365234,2005,-8,5035,-1.5888778550148956
011212001082,1365234,2006,-3,5057,-0.5932370970931382
011212001082,1365234,2007,-15,5066,-2.9609159099881563
011212001082,1365234,2008,-3,5082,-0.5903187721369539
011212001082,1365234,2009,22,5148,4.2735042735042734
011212001082,1365234,2010,-12,5194,-2.3103581055063533
011212001082,1365234,2011,31,5257,5.8968993722655512
011212001082,1365234,2012,23,5352,4.2974588938714495
011212001082,1365234,2013,-6,5373,-1.1166945840312674
011212001082,1365234,2014,-8,5405,-1.4801110083256244
011212001082,1365234,2015,0,5428,0.0000000000000000
011212001082,1365234,2016,11,5494,2.0021842009464872
011212001082,1365234,2017,2,5529,0.3617290649303672
011212001082,1365234,2018,7,5582,1.2540308133285560
011212001082,1365234,2019,17,5641,3.0136500620457367
011212001082,1365234,2020,3,5646,0.5313496280552603
011212001082,1365234,2021,18,5654,3.1835868411743897
011212001092,1365234,1995,-21,4365,-4.8109965635738829
011212001092,1365234,1996,-14,4454,-3.1432420296362822
011212001092,1365234,1997,-15,4505,-3.3296337402885685
011212001092,1365234,1998,12,4569,2.6263952724885096
011212001092,1365234,1999,13,4739,2.7431947668284451
011212001092,1365234,2000,41,4796,8.5487906588824014
011212001092,1365234,2001,-10,4834,-2.0686801820438556
011212001092,1365234,2002,-4,4876,-0.8203445447087776
011212001092,1365234,2003,-18,4873,-3.6938231069156577
011212001092,1365234,2004,21,4865,4.3165467625899279
011212001092,1365234,2005,10,4933,2.0271639975674032
011212001092,1365234,2006,-10,4973,-2.0108586366378445
011212001092,1365234,2007,-4,5015,-0.7976071784646063
011212001092,1365234,2008,26,5069,5.1292168080489251
011212001092,1365234,2009,8,5089,1.5720180782078992
011212001092,1365234,2010,4,5173,0.7732456988208003
011212001092,1365234,2011,3,5202,0.5767012687427913
011212001092,1365234,2012,16,5263,3.0400912027360820
011212001092,1365234,2013,10,5290,1.8903591682419660
011212001092,1365234,2014,30,5377,5.5793193230425890
011212001092,1365234,2015,0,5405,0.0000000000000000
011212001092,1365234,2016,3,5444,0.5510653930933137
011212001092,1365234,2017,21,5510,3.8112522686025412
011212001092,1365234,2018,-14,5543,-2.5257081003066930
011212001092,1365234,2019,-13,5560,-2.3381294964028774
011212001092,1365234,2020,-4,5582,-0.7165890361877464
011212001092,1365234,2021,-3,5606,-0.5351409204423832
011212006012,1365234,1995,16,12569,1.2729731880022277
011212006012,1365234,1996,19,12626,1.5048313004910503
011212006012,1365234,1997,58,12700,4.5669291338582676
011212006012,1365234,1998,11,12761,0.8620014105477627
011212006012,1365234,1999,60,12582,4.7687172150691461
011212006012,1365234,2000,106,12654,8.3767978504820615
011212006012,1365234,2001,47,12690,3.7037037037037037
011212006012,1365234,2002,74,12777,5.7916568834624709
011212006012,1365234,2003,48,12828,3.7418147801683816
011212006012,1365234,2004,-9,12798,-0.7032348804500703
011212006012,1365234,2005,39,12802,3.0463990001562258
011212006012,1365234,2006,89,12870,6.9153069153069149
011212006012,1365234,2007,117,12935,9.0452261306532655
011212006012,1365234,2008,110,13058,8.4239546638076277
011212006012,1365234,2009,134,13232,10.1269649334945573
011212006012,1365234,2010,166,13637,12.1727652709540219
011212006012,1365234,2011,118,13731,8.5936931031971451
011212006012,1365234,2012,101,13887,7.2729891265212068
011212006012,1365234,2013,119,13984,8.5097254004576666
011212006012,1365234,2014,118,14143,8.3433500671710377
011212006012,1365234,2015,0,14316,0.0000000000000000
011212006012,1365234,2016,117,14474,8.0834599972364245
011212006012,1365234,2017,104,14535,7.1551427588579291
011212006012,1365234,2018,54,14587,3.7019263727976965
011212006012,1365234,2019,86,14712,5.8455682436106580
011212006012,1365234,2020,53,14704,3.6044613710554949
011212006012,1365234,2021,136,14818,9.1780267242542859
011212006022,1365234,1995,7,7587,0.9226308158692501
011212006022,1365234,1996,-23,7632,-3.0136268343815513
011212006022,1365234,1997,36,7701,4.6747175691468641
011212006022,1365234,1998,13,7696,1.6891891891891893
011212006022,1365234,1999,54,7719,6.9957248348231635
011212006022,1365234,2000,15,7717,1.9437605287028636
011212006022,1365234,2001,-12,7708,-1.5568240788790866
011212006022,1365234,2002,-35,7651,-4.5745654162854530
011212006022,1365234,2003,-5,7635,-0.6548788474132285
011212006022,1365234,2004,3,7629,0.3932363350373574
011212006022,1365234,2005,-1,7630,-0.1310615989515072
011212006022,1365234,2006,21,7645,2.7468933943754088
011212006022,1365234,2007,-9,7644,-1.1773940345368916
011212006022,1365234,2008,18,7664,2.3486430062630479
011212006022,1365234,2009,14,7701,1.8179457213348915
011212006022,1365234,2010,15,7778,1.9285163281049111
011212006022,1365234,2011,-21,7767,-2.7037466203167244
011212006022,1365234,2012,-5,7751,-0.6450780544445878
011212006022,1365234,2013,1,7724,0.1294665976178146
011212006022,1365234,2014,10,7710,1.2970168612191959
011212006022,1365234,2015,0,7714,0.0000000000000000
011212006022,1365234,2016,-1,7721,-0.1295169019557052
011212006022,1365234,2017,2,7702,0.2596728122565568
011212006022,1365234,2018,17,7724,2.2009321595028482
011212006022,1365234,2019,-1,7698,-0.1299038711353598
011212006022,1365234,2020,15,7728,1.9409937888198758
011212006022,1365234,2021,-18,7686,-2.3419203747072599
011212006032,1365234,1995,7,7823,0.8947973923047424
011212006032,1365234,1996,14,7816,1.7911975435005119
011212006032,1365234,1997,-1,7864,-0.1271617497456765
011212006032,1365234,1998,-2,7834,-0.2552974214960429
011212006032,1365234,1999,4,7991,0.5005631335252159
011212006032,1365234,2000,40,8009,4.9943813210138588
011212006032,1365234,2001,28,8020,3.4912718204488780
011212006032,1365234,2002,45,8094,5.5596738324684960
011212006032,1365234,2003,62,8154,7.6036301201864118
011212006032,1365234,2004,51,8220,6.2043795620437949
011212006032,1365234,2005,46,8254,5.5730554882481220
011212006032,1365234,2006,78,8311,9.3851522079172174
011212006032,1365234,2007,112,8407,13.3222314737718559
011212006032,1365234,2008,62,8508,7.2872590503055941
011212006032,1365234,2009,85,8589,9.8963790895331236
011212006032,1365234,2010,35,8555,4.0911747516072472
011212006032,1365234,2011,65,8640,7.5231481481481479
011212006032,1365234,2012,78,8742,8.9224433768016471
011212006032,1365234,2013,80,8837,9.0528459884576211
011212006032,1365234,2014,86,8924,9.6369341102644555
011212006032,1365234,2015,0,8970,0.0000000000000000
011212006032,1365234,2016,48,9014,5.3250499223430223
011212006032,1365234,2017,62,9098,6.8146845460540773
011212006032,1365234,2018,26,9135,2.8461959496442257
011212006032,1365234,2019,34,9164,3.7101702313400264
011212006032,1365234,2020,92,9215,9.9837221920781332
011212006032,1365234,2021,69,9265,7.4473826227738797
011212006042,1365234,1995,-14,10156,-1.3784954706577393
011212006042,1365234,1996,-31,10126,-3.0614260319968398
011212006042,1365234,1997,5,10139,0.4931452805996647
011212006042,1365234,1998,-8,10159,-0.7874790825868687
011212006042,1365234,1999,8,10286,0.7777561734396267
011212006042,1365234,2000,21,10309,2.0370550004850130
011212006042,1365234,2001,18,10353,1.7386264850767894
011212006042,1365234,2002,-1,10353,-0.0965903602820439
011212006042,1365234,2003,10,10382,0.9632055480639569
011212006042,1365234,2004,28,10426,2.6855937080375982
011212006042,1365234,2005,36,10422,3.4542314335060449
011212006042,1365234,2006,34,10467,3.2483041941339446
011212006042,1365234,2007,42,10539,3.9851978366068890
011212006042,1365234,2008,22,10559,2.0835306373709628
011212006042,1365234,2009,77,10644,7.2341225103344611
011212006042,1365234,2010,0,10629,0.0000000000000000
011212006042,1365234,2011,23,10652,2.1592189260232817
011212006042,1365234,2012,31,10683,2.9018066086305345
011212006042,1365234,2013,44,10743,4.0956902168854139
011212006042,1365234,2014,61,10807,5.6444896826131208
011212006042,1365234,2015,0,10842,0.0000000000000000
011212006042,1365234,2016,38,10876,3.4939315924972418
011212006042,1365234,2017,42,10917,3.8472107721901621
011212006042,1365234,2018,8,10935,0.7315957933241883
011212006042,1365234,2019,28,10964,2.5538124771981030
011212006042,1365234,2020,16,10955,1.4605203103605660
011212006042,1365234,2021,0,10924,0.0000000000000000
011212006052,1365234,1995,14,11968,1.1697860962566844
011212006052,1365234,1996,55,12051,4.5639366027715544
011212006052,1365234,1997,98,12235,8.0098079280751939
011212006052,1365234,1998,67,12289,5.4520302709740420
011212006052,1365234,1999,84,12582,6.6762041010968050
011212006052,1365234,2000,66,12606,5.2356020942408374
011212006052,1365234,2001,81,12727,6.3644220947591732
011212006052,1365234,2002,55,12756,4.3116964565694573
011212006052,1365234,2003,131,12851,10.1937592405260276
011212006052,1365234,2004,134,13046,10.2713475394757001
011212006052,1365234,2005,98,13167,7.4428495481127062
011212006052,1365234,2006,108,13251,8.1503282771111625
011212006052,1365234,2007,146,13398,10.8971488281833118
011212006052,1365234,2008,120,13522,8.8744268599319618
011212006052,1365234,2009,196,13720,14.2857142857142847
011212006052,1365234,2010,223,14100,15.8156028368794335
011212006052,1365234,2011,213,14319,14.8753404567358043
011212006052,1365234,2012,180,14535,12.3839009287925688
011212006052,1365234,2013,185,14605,12.6668948990071897
011212006052,1365234,2014,161,14769,10.9012119981041362
011212006052,1365234,2015,0,14942,0.0000000000000000
011212006052,1365234,2016,168,15107,11.1206725359105043
011212006052,1365234,2017,155,15260,10.1572739187418080
011212006052,1365234,2018,276,15575,17.7207062600321024
011212006052,1365234,2019,234,15776,14.8326572008113597
011212006052,1365234,2020,215,16020,13.4207240948813986
011212006052,1365234,2021,248,16232,15.2784622966978816
011212006063,1365234,1995,8,31211,0.2563198872192496
011212006063,1365234,1996,22,31203,0.7050604108579304
011212006063,1365234,1997,118,31393,3.7587997324244258
011212006063,1365234,1998,75,31405,2.3881547524279574
011212006063,1365234,1999,129,31378,4.1111606858308365
011212006063,1365234,2000,-20,31284,-0.6393044367727913
011212006063,1365234,2001,59,31349,1.8820377045519794
011212006063,1365234,2002,35,31394,1.1148627126202459
011212006063,1365234,2003,74,31439,2.3537644327109639
011212006063,1365234,2004,22,31339,0.7020007020007020
011212006063,1365234,2005,38,31423,1.2093052859370523
011212006063,1365234,2006,89,31476,2.8275511500826025
011212006063,1365234,2007,159,31627,5.0273500490087581
011212006063,1365234,2008,133,31809,4.1812065767550060
011212006063,1365234,2009,99,31894,3.1040321063522920
011212006063,1365234,2010,88,32268,2.7271600347093097
011212006063,1365234,2011,149,32417,4.5963537649998454
011212006063,1365234,2012,104,32474,3.2025620496397114
011212006063,1365234,2013,89,32492,2.7391357872707132
011212006063,1365234,2014,66,32451,2.0338356291023389
011212006063,1365234,2015,0,32394,0.0000000000000000
011212006063,1365234,2016,-2,32291,-0.0619367625654207
011212006063,1365234,2017,54,32296,1.6720336883824622
011212006063,1365234,2018,-36,32195,-1.1181860537350521
011212006063,1365234,2019,-21,32129,-0.6536151140713997
011212006063,1365234,2020,61,32104,1.9000747570396213
011212006063,1365234,2021,77,31970,2.4085079762277135
011212006072,1365234,1995,47,14293,3.2883229552928004
011212006072,1365234,1996,29,14399,2.0140287519966664
011212006072,1365234,1997,65,14462,4.4945374083805838
011212006072,1365234,1998,38,14574,2.6073830108412239
011212006072,1365234,1999,58,14800,3.9189189189189189
011212006072,1365234,2000,42,14816,2.8347732181425487
011212006072,1365234,2001,49,14879,3.2932320720478527
011212006072,1365234,2002,35,15031,2.3285210564832677
011212006072,1365234,2003,112,15216,7.3606729758149312
011212006072,1365234,2004,163,15490,10.5229180116203995
011212006072,1365234,2005,95,15594,6.0920867000128247
011212006072,1365234,2006,67,15682,4.2724142328784591
011212006072,1365234,2007,97,15812,6.1345813306349601
011212006072,1365234,2008,96,15990,6.0037523452157595
011212006072,1365234,2009,49,16112,3.0412115193644484
011212006072,1365234,2010,74,16151,4.5817596433657357
011212006072,1365234,2011,57,16267,3.5040265568328519
011212006072,1365234,2012,102,16465,6.1949590039477682
011212006072,1365234,2013,113,16563,6.8224355491154993
011212006072,1365234,2014,104,16717,6.2212119399413774
011212006072,1365234,2015,0,16815,0.0000000000000000
011212006072,1365234,2016,111,16994,6.5317170766152763
011212006072,1365234,2017,78,17110,4.5587375803623615
011212006072,1365234,2018,98,17292,5.6673606291926895
011212006072,1365234,2019,104,17447,5.9609101851321151
011212006072,1365234,2020,116,17495,6.6304658473849667
011212006072,1365234,2021,90,17599,5.1139269276663448
011212006082,1365234,1995,78,6597,11.8235561618917675
011212006082,1365234,1996,61,6640,9.1867469879518069
011212006082,1365234,1997,40,6678,5.9898173105720280
011212006082,1365234,1998,37,6750,5.4814814814814818
011212006082,1365234,1999,67,6952,9.6375143843498279
011212006082,1365234,2000,100,7072,14.1402714932126692
011212006082,1365234,2001,78,7152,10.9060402684563762
011212006082,1365234,2002,80,7244,11.0436223081170635
011212006082,1365234,2003,164,7403,22.1531811427799532
011212006082,1365234,2004,122,7505,16.2558294470353104
011212006082,1365234,2005,142,7655,18.5499673416067914
011212006082,1365234,2006,158,7824,20.1942740286298559
011212006082,1365234,2007,212,8076,26.2506191183754325
011212006082,1365234,2008,116,8215,14.1205112598904439
011212006082,1365234,2009,219,8442,25.9417199715707163
011212006082,1365234,2010,209,9190,22.7421109902067471
011212006082,1365234,2011,154,9356,16.4600256519880297
011212006082,1365234,2012,148,9538,15.5168798490249529
011212006082,1365234,2013,180,9721,18.5166135171278690
011212006082,1365234,2014,124,9845,12.5952260030472321
011212006082,1365234,2015,0,9981,0.0000000000000000
011212006082,1365234,2016,126,10163,12.3979140017711309
011212006082,1365234,2017,178,10380,17.1483622350674345
011212006082,1365234,2018,142,10563,13.4431506200889892
011212006082,1365234,2019,190,10762,17.6547110202564568
011212006082,1365234,2020,117,10909,10.7250893757447976
011212006082,1365234,2021,245,11141,21.9908446279508105
011212006092,1365234,1995,43,9447,4.5517095374192857
011212006092,1365234,1996,60,9561,6.2754941951678695
011212006092,1365234,1997,34,9657,3.5207621414517964
011212006092,1365234,1998,78,9742,8.0065694929172651
011212006092,1365234,1999,105,10022,10.4769507084414286
011212006092,1365234,2000,75,10116,7.4139976275207591
011212006092,1365234,2001,70,10222,6.8479749559773042
011212006092,1365234,2002,94,10362,9.0716077977224465
011212006092,1365234,2003,206,10576,19.4780635400907691
011212006092,1365234,2004,194,10815,17.9380490060101714
011212006092,1365234,2005,230,11040,20.8333333333333321
011212006092,1365234,2006,225,11322,19.8728139904610472
011212006092,1365234,2007,163,11518,14.1517624587602011
011212006092,1365234,2008,98,11697,8.3782166367444635
011212006092,1365234,2009,176,11940,14.7403685092127308
011212006092,1365234,2010,241,12444,19.3667630986820960
011212006092,1365234,2011,160,12663,12.6352365158335314
011212006092,1365234,2012,164,12912,12.7013630731102847
011212006092,1365234,2013,222,13221,16.7914681189017472
011212006092,1365234,2014,139,13360,10.4041916167664681
011212006092,1365234,2015,0,13532,0.0000000000000000
011212006092,1365234,2016,146,13655,10.6920541926034414
011212006092,1365234,2017,165,13819,11.9400824951154192
011212006092,1365234,2018,155,14052,11.0304582977512098
011212006092,1365234,2019,133,14233,9.3444811353895876
011212006092,1365234,2020,191,14423,13.2427372945989053
011212006092,1365234,2021,227,14660,15.4843110504774888
011212006103,1365234,1995,22,9333,2.3572270438229936
011212006103,1365234,1996,22,9379,2.3456658492376588
011212006103,1365234,1997,35,9415,3.7174721189591073
011212006103,1365234,1998,47,9396,5.0021285653469558
011212006103,1365234,1999,41,9421,4.3519796199978771
011212006103,1365234,2000,19,9461,2.0082443716309060
011212006103,1365234,2001,38,9489,4.0046369480451043
011212006103,1365234,2002,48,9514,5.0451965524490232
011212006103,1365234,2003,49,9483,5.1671412000421801
011212006103,1365234,2004,64,9547,6.7036765476065776
011212006103,1365234,2005,69,9604,7.1845064556434810
011212006103,1365234,2006,72,9657,7.4557315936626285
011212006103,1365234,2007,27,9659,2.7953204265451910
011212006103,1365234,2008,66,9695,6.8076328004125832
011212006103,1365234,2009,83,9809,8.4616168824548872
011212006103,1365234,2010,105,10030,10.4685942173479560
011212006103,1365234,2011,113,10163,11.1187641444455370
011212006103,1365234,2012,130,10278,12.6483751702665881
011212006103,1365234,2013,81,10354,7.8230635503187163
011212006103,1365234,2014,63,10463,6.0212176240084103
011212006103,1365234,2015,0,10477,0.0000000000000000
011212006103,1365234,2016,33,10519,3.1371803403365339
011212006103,1365234,2017,43,10520,4.0874524714828899
011212006103,1365234,2018,14,10556,1.3262599469496019
011212006103,1365234,2019,23,10579,2.1741185367236979
011212006103,1365234,2020,24,10553,2.2742348147446223
011212006103,1365234,2021,41,10604,3.8664654847227458
011212006113,1365234,1995,26,40865,0.6362412822708919
011212006113,1365234,1996,130,41147,3.1594040877828276
011212006113,1365234,1997,20,41228,0.4851072086931212
011212006113,1365234,1998,46,41427,1.1103869457117339
011212006113,1365234,1999,-15,41086,-0.3650878644793847
011212006113,1365234,2000,-34,41111,-0.8270292622412492
011212006113,1365234,2001,-68,41091,-1.6548635954345234
011212006113,1365234,2002,-44,41122,-1.0699868683429794
011212006113,1365234,2003,33,41194,0.8010875370199543
011212006113,1365234,2004,38,41256,0.9210781462090363
011212006113,1365234,2005,-10,41430,-0.2413709872073377
011212006113,1365234,2006,-57,41481,-1.3741230925001808
011212006113,1365234,2007,-8,41486,-0.1928361374921660
011212006113,1365234,2008,42,41708,1.0070010549534862
011212006113,1365234,2009,174,41947,4.1480916394497820
