unit_id,var_id,year,val,population,rate,group,group_start,diff,mean,gmean,score,adj_score
030210126021,10514,2017,588,15783,0.0372552746626117,B,B,-0.0067817693744324,-0.0087015721551285,-0.0087328888568382,4,4
030210126021,10514,2018,548,15655,0.0350047908016608,B,B,-0.0022504838609509,-0.0097863245761063,-0.0098070925252595,4,4
030210126021,10514,2019,495,15496,0.0319437274135261,B,B,-0.0030610633881347,-0.0063560478029647,-0.0063644084679517,3,3
030210126021,10514,2020,478,15273,0.0312970601715446,B,B,-0.0006466672419815,-0.0037336918463255,-0.0037363310932348,3,3
030210126021,10514,2021,433,15021,0.0288263098329006,B,B,-0.0024707503386440,-0.0030421468408287,-0.0030442233677529,3,3
030210126032,10514,2008,390,4670,0.0835117773019272,A,A,-0.0180121548723591,-0.0128807159831511,-0.0129202186800952,2,2
030210126032,10514,2009,461,4679,0.0985253259243428,A,A,0.0150135486224156,-0.0103240893340819,-0.0104149893104130,2,2
030210126032,10514,2010,465,4702,0.0988940876222884,A,A,0.0003687616979456,-0.0079393738530397,-0.0080389611739710,2,2
030210126032,10514,2011,491,4693,0.1046239079480077,A,A,0.0057298203257193,-0.0018971478621622,-0.0019696202611365,0,0
030210126032,10514,2012,480,4695,0.1022364217252396,A,A,-0.0023874862227681,0.0001424979101907,0.0000834900206970,2,0
030210126032,10514,2013,535,4636,0.1154012079378775,A,A,0.0131647862126379,0.0063778861271901,0.0063546384989710,0,0
030210126032,10514,2014,454,4638,0.0978870202673566,A,A,-0.0175141876705209,-0.0001276611313972,-0.0001797182383838,1,1
030210126032,10514,2015,395,4680,0.0844017094017094,A,A,-0.0134853108656472,-0.0028984756441158,-0.0029644830465021,1,1
030210126032,10514,2016,343,4637,0.0739702393789088,A,A,-0.0104314700228006,-0.0061307337138198,-0.0061895961677162,3,3
030210126032,10514,2017,296,4628,0.0639585133967156,A,A,-0.0100117259821931,-0.0076555816657048,-0.0077132976992290,1,1
030210126032,10514,2018,294,4582,0.0641641204714099,A,A,0.0002056070746942,-0.0102474174932935,-0.0102648120500595,3,3
030210126032,10514,2019,241,4551,0.0529553944188091,A,A,-0.0112087260526008,-0.0089863251697095,-0.0089976634168479,3,3
030210126032,10514,2020,250,4509,0.0554446662231093,A,A,0.0024892718043003,-0.0057914086357200,-0.0058088017074410,3,3
030210126032,10514,2021,216,4452,0.0485175202156334,A,A,-0.0069271460074759,-0.0050905438326551,-0.0051056581887585,3,3
030210126043,10514,2008,792,7714,0.1026704692766399,A,A,0.0020123198380026,-0.0114719736456201,-0.0115157547619050,1,1
030210126043,10514,2009,885,7701,0.1149201402415271,A,A,0.0122496709648872,-0.0075863141570178,-0.0076770011481483,1,1
030210126043,10514,2010,957,7829,0.1222378336952357,A,A,0.0073176934537086,-0.0041165815600993,-0.0042231448035992,0,0
030210126043,10514,2011,912,7821,0.1166091292673571,A,A,-0.0056287044278786,-0.0000734335955997,-0.0001241448294119,0,0
030210126043,10514,2012,942,7824,0.1203987730061350,A,A,0.0037896437387779,0.0039481247134995,0.0039305993430314,0,0
030210126043,10514,2013,960,7766,0.1236157610095287,A,A,0.0032169880033937,0.0041890583465778,0.0041718782229578,1,0
030210126043,10514,2014,850,7745,0.1097482246610717,A,A,-0.0138675363484571,-0.0010343831160911,-0.0010642012301533,1,1
030210126043,10514,2015,695,7683,0.0904594559416894,A,A,-0.0192887687193822,-0.0063556755507092,-0.0063978684944315,4,4
030210126043,10514,2016,616,7647,0.0805544658035831,A,A,-0.0099049901381063,-0.0072109326927548,-0.0072539379569453,3,3
030210126043,10514,2017,506,7606,0.0665264265053905,A,A,-0.0140280392981926,-0.0107744693001489,-0.0108035621289069,4,4
030210126043,10514,2018,448,7552,0.0593220338983051,A,A,-0.0072043926070854,-0.0128587454222447,-0.0128673023924396,4,4
030210126043,10514,2019,409,7503,0.0545115287218446,A,A,-0.0048105051764605,-0.0110473391878454,-0.0110606837935547,4,4
030210126043,10514,2020,471,7484,0.0629342597541422,A,A,0.0084227310322976,-0.0055050392375095,-0.0055340022426446,3,3
030210126043,10514,2021,393,7381,0.0532448177753692,A,A,-0.0096894419787730,-0.0054619296056428,-0.0054907060641585,3,3
030210126052,10514,2008,421,5576,0.0755021520803443,A,A,-0.0085164392675284,-0.0118556346985819,-0.0118927850785493,1,1
030210126052,10514,2009,503,5536,0.0908598265895954,A,A,0.0153576745092510,-0.0082020469735647,-0.0082983576951938,1,1
030210126052,10514,2010,489,5609,0.0871813157425566,A,A,-0.0036785108470388,-0.0079978712138812,-0.0080950036419755,2,2
030210126052,10514,2011,450,5553,0.0810372771474878,A,A,-0.0061440385950688,-0.0057428991804315,-0.0058290106954346,3,3
030210126052,10514,2012,501,5516,0.0908266860043510,A,A,0.0097894088568631,0.0013616189312957,0.0013171760544011,1,0
030210126052,10514,2013,535,5484,0.0975565280816922,A,A,0.0067298420773412,0.0044108752002696,0.0043779063211238,1,0
030210126052,10514,2014,442,5451,0.0810860392588516,A,A,-0.0164704888228406,-0.0019547574661488,-0.0019993623244048,2,2
030210126052,10514,2015,379,5404,0.0701332346410067,A,A,-0.0109528046178449,-0.0034096162203100,-0.0034609477803741,2,2
030210126052,10514,2016,343,5391,0.0636245594509367,A,A,-0.0065086751900699,-0.0034825435393102,-0.0035340827134350,1,1
030210126052,10514,2017,285,5347,0.0533009164017206,A,A,-0.0103236430492162,-0.0075051539205261,-0.0075356269502144,1,1
030210126052,10514,2018,243,5306,0.0457972107048624,A,A,-0.0075037056968582,-0.0103518634753660,-0.0103580053480651,3,3
030210126052,10514,2019,206,5269,0.0390966027709243,B,A,-0.0067006079339381,-0.0083978872975855,-0.0083996514441911,3,3
030210126052,10514,2020,232,5206,0.0445639646561660,B,A,0.0054673618852417,-0.0051138539969681,-0.0051287902623011,3,3
030210126052,10514,2021,197,5124,0.0384465261514442,B,A,-0.0061174385047218,-0.0050356066598985,-0.0050504465852675,3,3
030210126062,10514,2008,500,7075,0.0706713780918728,A,A,-0.0142025714879591,-0.0129989525474077,-0.0130204570163159,2,2
030210126062,10514,2009,618,7127,0.0867125017538936,A,A,0.0160411236620208,-0.0092597449241964,-0.0093475498297175,2,2
030210126062,10514,2010,623,7121,0.0874877123999438,A,A,0.0007752106460502,-0.0073220415018989,-0.0074182248940171,1,1
030210126062,10514,2011,633,7135,0.0887175893482831,A,A,0.0012298769483393,-0.0031253066618596,-0.0032046044508640,1,1
030210126062,10514,2012,597,7096,0.0841319052987599,A,A,-0.0045856840495232,-0.0001484088562144,-0.0001965342484377,2,2
030210126062,10514,2013,609,7139,0.0853060652752486,A,A,0.0011741599764888,0.0029269374366752,0.0029032255429706,2,0
030210126062,10514,2014,536,7134,0.0751331651247547,A,A,-0.0101729001504939,-0.0023158673258278,-0.0023260356749517,2,2
030210126062,10514,2015,468,7120,0.0657303370786517,A,A,-0.0094028280461030,-0.0043514750642584,-0.0043636414353189,3,3
030210126062,10514,2016,387,7091,0.0545762233817515,B,A,-0.0111541136969002,-0.0068282731933063,-0.0068388793171148,3,3
030210126062,10514,2017,345,7066,0.0488253608831022,A,A,-0.0057508624986493,-0.0070613088831315,-0.0070714964542623,1,1
030210126062,10514,2018,307,7098,0.0432516201746971,B,A,-0.0055737407084051,-0.0084108890201103,-0.0084135846246087,1,1
030210126062,10514,2019,278,7021,0.0395954992166358,B,A,-0.0036561209580613,-0.0071075331816238,-0.0071113371759614,1,1
030210126062,10514,2020,287,6994,0.0410351730054332,B,A,0.0014396737887974,-0.0049390328146437,-0.0049472745446053,2,2
030210126062,10514,2021,240,7010,0.0342368045649073,B,B,-0.0067983684405260,-0.0040678837633688,-0.0040721979066850,4,4
030210161011,10514,2008,2381,85378,0.0278877462578182,B,B,-0.0039487695613513,-0.0096188521388083,-0.0096249595382032,2,2
030210161011,10514,2009,3537,84564,0.0418263090676884,B,B,0.0139385628098702,-0.0045370806439318,-0.0045852542600809,1,1
030210161011,10514,2010,4045,84015,0.0481461643754092,B,C,0.0063198553077208,-0.0010284547032075,-0.0010778775873294,1,1
030210161011,10514,2011,3555,83463,0.0425937241651990,B,B,-0.0055524402102102,-0.0006254466978898,-0.0006725633248943,1,1
030210161011,10514,2012,3673,82846,0.0443352726746011,B,C,0.0017415485094021,0.0024997513710863,0.0024746204479822,2,0
030210161011,10514,2013,3324,81985,0.0405440019515765,C,B,-0.0037912707230246,0.0025312511387517,0.0025063213480874,3,0
030210161011,10514,2014,2577,81408,0.0316553655660377,C,B,-0.0088886363855388,-0.0020341887003301,-0.0020488505445730,3,3
030210161011,10514,2015,1906,81010,0.0235279595111715,C,B,-0.0081274060548663,-0.0049236409728475,-0.0049308718973912,4,4
030210161011,10514,2016,1545,80524,0.0191868262878148,C,B,-0.0043411332233566,-0.0046813795754768,-0.0046885771013377,3,3
030210161011,10514,2017,1221,80072,0.0152487761015086,C,B,-0.0039380501863062,-0.0058172993146185,-0.0058197737789965,2,2
030210161011,10514,2018,1209,79480,0.0152113739305486,C,C,-0.0000374021709601,-0.0050665256042056,-0.0050716555730598,4,4
030210161011,10514,2019,1096,79061,0.0138627136008905,C,C,-0.0013486603296581,-0.0035585303930295,-0.0035624383966308,3,3
030210161011,10514,2020,1541,78335,0.0196719218740027,B,C,0.0058092082731122,-0.0007712075274338,-0.0007778936036056,1,1
030210161011,10514,2021,1244,77366,0.0160794147299847,B,C,-0.0035925071440179,-0.0006214823115660,-0.0006276777263376,1,1
030210203011,10514,2008,2501,68016,0.0367707598212185,B,B,-0.0068182704436540,-0.0124859215387782,-0.0124958910273790,4,4
030210203011,10514,2009,3251,67899,0.0478799393216395,B,B,0.0111091795004210,-0.0077235536978207,-0.0077778253702765,3,3
030210203011,10514,2010,3186,69630,0.0457561395950022,B,B,-0.0021237997266373,-0.0065099763217320,-0.0065667018410107,3,3
