unit_id,var_id,year,val,intrpl
011212001011,76070,1995,6534141,6534141
011212001011,76070,1996,8274883,8274883
011212001011,76070,1997,9465485,9465485
011212001011,76070,1998,11063816,11063816
011212001011,76070,1999,18350502,18350502
011212001011,76070,2000,22344045,22344045
011212001011,76070,2001,23459223,23459223
011212001011,76070,2002,24546085,24546085
011212001011,76070,2003,25970602,25970602
011212001011,76070,2004,29004049,29004049
011212001011,76070,2005,31674326,31674326
011212001011,76070,2006,35343272,35343272
011212001011,76070,2007,42189541,42189541
011212001011,76070,2008,50245754,50245754
011212001011,76070,2009,47089944,47089944
011212001011,76070,2010,46994847,46994847
011212001011,76070,2011,47930155,47930155
011212001011,76070,2012,59606617,59606617
011212001011,76070,2013,55426341,55426341
011212001011,76070,2014,65604715,65604715
011212001011,76070,2015,63902289,63902289
011212001011,76070,2016,68007521,68007521
011212001011,76070,2017,83309980,83309980
011212001011,76070,2018,81886640,81886640
011212001011,76070,2019,80774360,80774360
011212001011,76070,2020,86932355,86932355
011212001011,76070,2021,98197007,98197007
011212001022,76070,1995,2261097,2261097
011212001022,76070,1996,3151546,3151546
011212001022,76070,1997,4143093,4143093
011212001022,76070,1998,3389559,3389559
011212001022,76070,1999,6015850,6015850
011212001022,76070,2000,5436951,5436951
011212001022,76070,2001,5816607,5816607
011212001022,76070,2002,6162144,6162144
011212001022,76070,2003,6771664,6771664
011212001022,76070,2004,7169050,7169050
011212001022,76070,2005,8189005,8189005
011212001022,76070,2006,10421568,10421568
011212001022,76070,2007,10331973,10331973
011212001022,76070,2008,11579163,11579163
011212001022,76070,2009,13118850,13118850
011212001022,76070,2010,12497759,12497759
011212001022,76070,2011,16596347,16596347
011212001022,76070,2012,15980093,15980093
011212001022,76070,2013,17718636,17718636
011212001022,76070,2014,20260782,20260782
011212001022,76070,2015,24881398,24881398
011212001022,76070,2016,25745557,25745557
011212001022,76070,2017,29795889,29795889
011212001022,76070,2018,29150316,29150316
011212001022,76070,2019,33944617,33944617
011212001022,76070,2020,39665397,39665397
011212001022,76070,2021,43793983,43793983
011212001032,76070,1995,731723,731723
011212001032,76070,1996,797517,797517
011212001032,76070,1997,1083658,1083658
011212001032,76070,1998,1661865,1661865
011212001032,76070,1999,2560091,2560091
011212001032,76070,2000,2239879,2239879
011212001032,76070,2001,2644915,2644915
011212001032,76070,2002,3722843,3722843
011212001032,76070,2003,3303838,3303838
011212001032,76070,2004,2614475,2614475
011212001032,76070,2005,2887315,2887315
011212001032,76070,2006,3341315,3341315
011212001032,76070,2007,4035224,4035224
011212001032,76070,2008,4129912,4129912
011212001032,76070,2009,4217391,4217391
011212001032,76070,2010,4288236,4288236
011212001032,76070,2011,5581240,5581240
011212001032,76070,2012,5480181,5480181
011212001032,76070,2013,6243102,6243102
011212001032,76070,2014,6555435,6555435
011212001032,76070,2015,7557704,7557704
011212001032,76070,2016,7719944,7719944
011212001032,76070,2017,8454299,8454299
011212001032,76070,2018,8269410,8269410
011212001032,76070,2019,9723909,9723909
011212001032,76070,2020,12359741,12359741
011212001032,76070,2021,14945888,14945888
011212001042,76070,1995,560864,560864
011212001042,76070,1996,453852,453852
011212001042,76070,1997,1310339,1310339
011212001042,76070,1998,578647,578647
011212001042,76070,1999,1259733,1259733
011212001042,76070,2000,1265457,1265457
011212001042,76070,2001,1336720,1336720
011212001042,76070,2002,1358023,1358023
011212001042,76070,2003,1597094,1597094
011212001042,76070,2004,1788512,1788512
011212001042,76070,2005,1557360,1557360
011212001042,76070,2006,1905191,1905191
011212001042,76070,2007,2201155,2201155
011212001042,76070,2008,2973086,2973086
011212001042,76070,2009,2465139,2465139
011212001042,76070,2010,3094831,3094831
011212001042,76070,2011,4420818,4420818
011212001042,76070,2012,5460110,5460110
011212001042,76070,2013,5837973,5837973
011212001042,76070,2014,4307152,4307152
011212001042,76070,2015,4866595,4866595
011212001042,76070,2016,4489944,4489944
011212001042,76070,2017,4651343,4651343
011212001042,76070,2018,5411447,5411447
011212001042,76070,2019,6713114,6713114
011212001042,76070,2020,9042441,9042441
011212001042,76070,2021,8120487,8120487
011212001052,76070,1995,964565,964565
011212001052,76070,1996,827637,827637
011212001052,76070,1997,2624439,2624439
011212001052,76070,1998,2101558,2101558
011212001052,76070,1999,2486549,2486549
011212001052,76070,2000,2273247,2273247
011212001052,76070,2001,2246706,2246706
011212001052,76070,2002,2651955,2651955
011212001052,76070,2003,2710132,2710132
011212001052,76070,2004,2884355,2884355
011212001052,76070,2005,3129349,3129349
011212001052,76070,2006,3088585,3088585
011212001052,76070,2007,3771074,3771074
011212001052,76070,2008,4505952,4505952
011212001052,76070,2009,5586130,5586130
011212001052,76070,2010,5373531,5373531
011212001052,76070,2011,12041320,12041320
011212001052,76070,2012,14774510,14774510
011212001052,76070,2013,12520340,12520340
011212001052,76070,2014,15703338,15703338
011212001052,76070,2015,12459171,12459171
011212001052,76070,2016,12130572,12130572
011212001052,76070,2017,12341678,12341678
011212001052,76070,2018,13464665,13464665
011212001052,76070,2019,15431929,15431929
011212001052,76070,2020,19494420,19494420
011212001052,76070,2021,18015927,18015927
011212001063,76070,1995,1007463,1007463
011212001063,76070,1996,1021583,1021583
011212001063,76070,1997,1630323,1630323
011212001063,76070,1998,1405179,1405179
011212001063,76070,1999,3343064,3343064
011212001063,76070,2000,3679092,3679092
011212001063,76070,2001,3805847,3805847
011212001063,76070,2002,3891204,3891204
011212001063,76070,2003,3604379,3604379
011212001063,76070,2004,4063760,4063760
011212001063,76070,2005,4533743,4533743
011212001063,76070,2006,4953464,4953464
011212001063,76070,2007,6399032,6399032
011212001063,76070,2008,9499709,9499709
011212001063,76070,2009,8569266,8569266
011212001063,76070,2010,11205194,11205194
011212001063,76070,2011,12804883,12804883
011212001063,76070,2012,17261180,17261180
011212001063,76070,2013,14737109,14737109
011212001063,76070,2014,15480180,15480180
011212001063,76070,2015,15216286,15216286
011212001063,76070,2016,15857260,15857260
011212001063,76070,2017,18368119,18368119
011212001063,76070,2018,20683571,20683571
011212001063,76070,2019,23108329,23108329
011212001063,76070,2020,28615578,28615578
011212001063,76070,2021,27400812,27400812
011212001072,76070,1995,900365,900365
011212001072,76070,1996,1763892,1763892
011212001072,76070,1997,2541776,2541776
011212001072,76070,1998,2042709,2042709
011212001072,76070,1999,3379522,3379522
011212001072,76070,2000,3007457,3007457
011212001072,76070,2001,3438246,3438246
011212001072,76070,2002,3271850,3271850
011212001072,76070,2003,5130781,5130781
011212001072,76070,2004,3934913,3934913
011212001072,76070,2005,3844917,3844917
011212001072,76070,2006,3869074,3869074
011212001072,76070,2007,4433584,4433584
011212001072,76070,2008,6620913,6620913
011212001072,76070,2009,7750717,7750717
011212001072,76070,2010,8346377,8346377
011212001072,76070,2011,9234918,9234918
011212001072,76070,2012,9684676,9684676
011212001072,76070,2013,11356546,11356546
011212001072,76070,2014,11487011,11487011
011212001072,76070,2015,12691227,12691227
011212001072,76070,2016,14595980,14595980
011212001072,76070,2017,15091217,15091217
011212001072,76070,2018,17800297,17800297
011212001072,76070,2019,19954071,19954071
011212001072,76070,2020,21122749,21122749
011212001072,76070,2021,24064521,24064521
011212001082,76070,1995,379696,379696
011212001082,76070,1996,610641,610641
011212001082,76070,1997,1364005,1364005
011212001082,76070,1998,504332,504332
011212001082,76070,1999,1186618,1186618
011212001082,76070,2000,1322532,1322532
011212001082,76070,2001,1434774,1434774
011212001082,76070,2002,1549617,1549617
011212001082,76070,2003,1591517,1591517
011212001082,76070,2004,1616540,1616540
011212001082,76070,2005,2286468,2286468
011212001082,76070,2006,2003409,2003409
011212001082,76070,2007,2229829,2229829
011212001082,76070,2008,3046131,3046131
011212001082,76070,2009,2857835,2857835
011212001082,76070,2010,3432924,3432924
011212001082,76070,2011,6566413,6566413
011212001082,76070,2012,11578419,11578419
011212001082,76070,2013,4430460,4430460
011212001082,76070,2014,5405353,5405353
011212001082,76070,2015,5259071,5259071
011212001082,76070,2016,5550572,5550572
011212001082,76070,2017,6045206,6045206
011212001082,76070,2018,7897071,7897071
011212001082,76070,2019,8404980,8404980
011212001082,76070,2020,12352726,12352726
011212001082,76070,2021,12716313,12716313
011212001092,76070,1995,444776,444776
011212001092,76070,1996,531373,531373
011212001092,76070,1997,1040981,1040981
011212001092,76070,1998,1246020,1246020
011212001092,76070,1999,1466346,1466346
011212001092,76070,2000,1314525,1314525
011212001092,76070,2001,1335459,1335459
011212001092,76070,2002,1588086,1588086
011212001092,76070,2003,1663852,1663852
011212001092,76070,2004,1723718,1723718
011212001092,76070,2005,1970109,1970109
011212001092,76070,2006,2146417,2146417
011212001092,76070,2007,2876876,2876876
011212001092,76070,2008,3187742,3187742
011212001092,76070,2009,4449706,4449706
011212001092,76070,2010,3104237,3104237
011212001092,76070,2011,4440296,4440296
011212001092,76070,2012,3531033,3531033
011212001092,76070,2013,5071253,5071253
011212001092,76070,2014,4186683,4186683
011212001092,76070,2015,5951940,5951940
011212001092,76070,2016,4524152,4524152
011212001092,76070,2017,6550617,6550617
011212001092,76070,2018,7422302,7422302
011212001092,76070,2019,6698796,6698796
011212001092,76070,2020,8436922,8436922
011212001092,76070,2021,8277127,8277127
011212006012,76070,1995,1490081,1490081
011212006012,76070,1996,2598887,2598887
011212006012,76070,1997,3771569,3771569
011212006012,76070,1998,2711955,2711955
011212006012,76070,1999,5754107,5754107
011212006012,76070,2000,4865206,4865206
011212006012,76070,2001,5462118,5462118
011212006012,76070,2002,4879529,4879529
011212006012,76070,2003,4893225,4893225
011212006012,76070,2004,5764180,5764180
011212006012,76070,2005,7025567,7025567
011212006012,76070,2006,7267059,7267059
011212006012,76070,2007,11407739,11407739
011212006012,76070,2008,10464421,10464421
011212006012,76070,2009,11415860,11415860
011212006012,76070,2010,12021844,12021844
011212006012,76070,2011,16917741,16917741
011212006012,76070,2012,15297450,15297450
011212006012,76070,2013,15983686,15983686
011212006012,76070,2014,17369210,17369210
011212006012,76070,2015,18787150,18787150
011212006012,76070,2016,20148719,20148719
011212006012,76070,2017,21675285,21675285
011212006012,76070,2018,23149469,23149469
011212006012,76070,2019,28655969,28655969
011212006012,76070,2020,38486850,38486850
011212006012,76070,2021,40455523,40455523
011212006022,76070,1995,814864,814864
011212006022,76070,1996,1050365,1050365
011212006022,76070,1997,1310288,1310288
011212006022,76070,1998,1324291,1324291
011212006022,76070,1999,2423592,2423592
011212006022,76070,2000,2185092,2185092
011212006022,76070,2001,2708730,2708730
011212006022,76070,2002,2729245,2729245
011212006022,76070,2003,2742124,2742124
011212006022,76070,2004,3108678,3108678
011212006022,76070,2005,3312963,3312963
011212006022,76070,2006,3456516,3456516
011212006022,76070,2007,4865786,4865786
011212006022,76070,2008,5940253,5940253
011212006022,76070,2009,6993416,6993416
011212006022,76070,2010,7734199,7734199
011212006022,76070,2011,9618626,9618626
011212006022,76070,2012,6755787,6755787
011212006022,76070,2013,8337864,8337864
011212006022,76070,2014,11125517,11125517
011212006022,76070,2015,9683632,9683632
011212006022,76070,2016,9701917,9701917
011212006022,76070,2017,12240890,12240890
011212006022,76070,2018,11672802,11672802
011212006022,76070,2019,13702669,13702669
011212006022,76070,2020,15498273,15498273
011212006022,76070,2021,16579718,16579718
011212006032,76070,1995,756472,756472
011212006032,76070,1996,1063824,1063824
011212006032,76070,1997,1590043,1590043
011212006032,76070,1998,1422416,1422416
011212006032,76070,1999,3242960,3242960
011212006032,76070,2000,3353167,3353167
011212006032,76070,2001,3037909,3037909
011212006032,76070,2002,2868392,2868392
011212006032,76070,2003,3043608,3043608
011212006032,76070,2004,3226041,3226041
011212006032,76070,2005,3912083,3912083
011212006032,76070,2006,4312807,4312807
011212006032,76070,2007,5619344,5619344
011212006032,76070,2008,5677723,5677723
011212006032,76070,2009,6073931,6073931
011212006032,76070,2010,5823283,5823283
011212006032,76070,2011,7297902,7297902
011212006032,76070,2012,7998618,7998618
011212006032,76070,2013,8723891,8723891
011212006032,76070,2014,9541531,9541531
011212006032,76070,2015,11208566,11208566
011212006032,76070,2016,11305940,11305940
011212006032,76070,2017,13996195,13996195
011212006032,76070,2018,14022701,14022701
011212006032,76070,2019,15345782,15345782
011212006032,76070,2020,18729377,18729377
011212006032,76070,2021,18873157,18873157
011212006042,76070,1995,675113,675113
011212006042,76070,1996,913598,913598
011212006042,76070,1997,1261332,1261332
011212006042,76070,1998,1303751,1303751
011212006042,76070,1999,3148780,3148780
011212006042,76070,2000,2820587,2820587
011212006042,76070,2001,3052404,3052404
011212006042,76070,2002,3238311,3238311
011212006042,76070,2003,3296129,3296129
011212006042,76070,2004,3557469,3557469
011212006042,76070,2005,3925643,3925643
011212006042,76070,2006,4961036,4961036
011212006042,76070,2007,5663809,5663809
011212006042,76070,2008,7243372,7243372
011212006042,76070,2009,6304533,6304533
011212006042,76070,2010,6368629,6368629
011212006042,76070,2011,10855574,10855574
011212006042,76070,2012,8433157,8433157
011212006042,76070,2013,9977564,9977564
011212006042,76070,2014,10301582,10301582
011212006042,76070,2015,12580952,12580952
011212006042,76070,2016,12389090,12389090
011212006042,76070,2017,13442776,13442776
011212006042,76070,2018,14564453,14564453
011212006042,76070,2019,17375367,17375367
011212006042,76070,2020,30341718,30341718
011212006042,76070,2021,21328515,21328515
011212006052,76070,1995,2133283,2133283
011212006052,76070,1996,2474868,2474868
011212006052,76070,1997,3540834,3540834
011212006052,76070,1998,3090224,3090224
011212006052,76070,1999,4886365,4886365
011212006052,76070,2000,4664280,4664280
011212006052,76070,2001,5079491,5079491
011212006052,76070,2002,4803719,4803719
011212006052,76070,2003,4921724,4921724
011212006052,76070,2004,6042665,6042665
011212006052,76070,2005,6092514,6092514
011212006052,76070,2006,7332167,7332167
011212006052,76070,2007,8718727,8718727
011212006052,76070,2008,10263203,10263203
011212006052,76070,2009,11011098,11011098
011212006052,76070,2010,13708003,13708003
011212006052,76070,2011,11487773,11487773
011212006052,76070,2012,12546578,12546578
011212006052,76070,2013,13997792,13997792
011212006052,76070,2014,15861122,15861122
011212006052,76070,2015,17091304,17091304
011212006052,76070,2016,19057471,19057471
011212006052,76070,2017,21903569,21903569
011212006052,76070,2018,27068805,27068805
011212006052,76070,2019,31298725,31298725
011212006052,76070,2020,43514480,43514480
011212006052,76070,2021,43593491,43593491
011212006063,76070,1995,3843457,3843457
011212006063,76070,1996,6265599,6265599
011212006063,76070,1997,7655157,7655157
011212006063,76070,1998,7613314,7613314
011212006063,76070,1999,16466037,16466037
011212006063,76070,2000,16928240,16928240
011212006063,76070,2001,18049970,18049970
011212006063,76070,2002,18775892,18775892
011212006063,76070,2003,18719436,18719436
011212006063,76070,2004,21806533,21806533
011212006063,76070,2005,24940844,24940844
011212006063,76070,2006,27447368,27447368
011212006063,76070,2007,31572776,31572776
011212006063,76070,2008,35488940,35488940
011212006063,76070,2009,33290641,33290641
011212006063,76070,2010,40931895,40931895
011212006063,76070,2011,42678251,42678251
011212006063,76070,2012,42318241,42318241
011212006063,76070,2013,45125228,45125228
011212006063,76070,2014,52079102,52079102
011212006063,76070,2015,52517247,52517247
011212006063,76070,2016,54088136,54088136
011212006063,76070,2017,56333299,56333299
011212006063,76070,2018,63295961,63295961
011212006063,76070,2019,74503035,74503035
011212006063,76070,2020,86038496,86038496
011212006063,76070,2021,90743954,90743954
011212006072,76070,1995,1844069,1844069
011212006072,76070,1996,2302901,2302901
011212006072,76070,1997,3095203,3095203
011212006072,76070,1998,2780276,2780276
011212006072,76070,1999,5999932,5999932
011212006072,76070,2000,6461529,6461529
011212006072,76070,2001,6346270,6346270
011212006072,76070,2002,7371364,7371364
011212006072,76070,2003,6853711,6853711
011212006072,76070,2004,9425198,9425198
011212006072,76070,2005,11475467,11475467
011212006072,76070,2006,9449813,9449813
011212006072,76070,2007,11858618,11858618
011212006072,76070,2008,16003756,16003756
011212006072,76070,2009,20648144,20648144
011212006072,76070,2010,13377189,13377189
011212006072,76070,2011,14944594,14944594
011212006072,76070,2012,21827345,21827345
011212006072,76070,2013,33964440,33964440
011212006072,76070,2014,25669030,25669030
011212006072,76070,2015,29446615,29446615
011212006072,76070,2016,32460925,32460925
011212006072,76070,2017,34064494,34064494
011212006072,76070,2018,31743367,31743367
011212006072,76070,2019,41907908,41907908
011212006072,76070,2020,46743963,46743963
011212006072,76070,2021,53731267,53731267
011212006082,76070,1995,735695,735695
011212006082,76070,1996,1261938,1261938
011212006082,76070,1997,1725621,1725621
011212006082,76070,1998,2017391,2017391
011212006082,76070,1999,2976060,2976060
011212006082,76070,2000,3197543,3197543
011212006082,76070,2001,3125876,3125876
011212006082,76070,2002,3422139,3422139
011212006082,76070,2003,3336922,3336922
011212006082,76070,2004,3938649,3938649
011212006082,76070,2005,4669369,4669369
011212006082,76070,2006,6393554,6393554
011212006082,76070,2007,9243183,9243183
011212006082,76070,2008,8852493,8852493
011212006082,76070,2009,9811333,9811333
011212006082,76070,2010,9284171,9284171
011212006082,76070,2011,10221717,10221717
011212006082,76070,2012,11854337,11854337
011212006082,76070,2013,13785225,13785225
011212006082,76070,2014,15892729,15892729
011212006082,76070,2015,18251101,18251101
011212006082,76070,2016,20035910,20035910
011212006082,76070,2017,21605347,21605347
011212006082,76070,2018,25188311,25188311
011212006082,76070,2019,28148153,28148153
011212006082,76070,2020,33905713,33905713
011212006082,76070,2021,39006255,39006255
011212006092,76070,1995,1254803,1254803
011212006092,76070,1996,2114198,2114198
011212006092,76070,1997,4549843,4549843
011212006092,76070,1998,2496636,2496636
011212006092,76070,1999,5506661,5506661
011212006092,76070,2000,5085467,5085467
011212006092,76070,2001,6793727,6793727
011212006092,76070,2002,6571099,6571099
011212006092,76070,2003,7977364,7977364
011212006092,76070,2004,8011899,8011899
011212006092,76070,2005,9287494,9287494
011212006092,76070,2006,10706394,10706394
011212006092,76070,2007,16536494,16536494
011212006092,76070,2008,16641289,16641289
011212006092,76070,2009,17573031,17573031
011212006092,76070,2010,16784243,16784243
011212006092,76070,2011,19008314,19008314
011212006092,76070,2012,20082202,20082202
011212006092,76070,2013,23364174,23364174
011212006092,76070,2014,25857467,25857467
011212006092,76070,2015,29186471,29186471
011212006092,76070,2016,28754601,28754601
011212006092,76070,2017,32827957,32827957
011212006092,76070,2018,38055404,38055404
011212006092,76070,2019,44578842,44578842
011212006092,76070,2020,50143805,50143805
011212006092,76070,2021,53699749,53699749
011212006103,76070,1995,1328252,1328252
011212006103,76070,1996,1618573,1618573
011212006103,76070,1997,2323874,2323874
011212006103,76070,1998,2087847,2087847
011212006103,76070,1999,4016458,4016458
011212006103,76070,2000,5131649,5131649
011212006103,76070,2001,4636452,4636452
011212006103,76070,2002,4588760,4588760
011212006103,76070,2003,5102937,5102937
011212006103,76070,2004,5623922,5623922
011212006103,76070,2005,5740348,5740348
011212006103,76070,2006,6206426,6206426
011212006103,76070,2007,8207215,8207215
011212006103,76070,2008,8759027,8759027
011212006103,76070,2009,10648790,10648790
011212006103,76070,2010,10460483,10460483
011212006103,76070,2011,11417561,11417561
011212006103,76070,2012,11213251,11213251
011212006103,76070,2013,11891863,11891863
011212006103,76070,2014,13422029,13422029
011212006103,76070,2015,14652196,14652196
011212006103,76070,2016,16772329,16772329
011212006103,76070,2017,16927448,16927448
011212006103,76070,2018,19162289,19162289
011212006103,76070,2019,20396656,20396656
011212006103,76070,2020,24937231,24937231
011212006103,76070,2021,27614106,27614106
011212006113,76070,1995,7933533,7933533
011212006113,76070,1996,9906258,9906258
011212006113,76070,1997,17565715,17565715
011212006113,76070,1998,14738214,14738214
011212006113,76070,1999,26732875,26732875
011212006113,76070,2000,24889078,24889078
011212006113,76070,2001,29805482,29805482
011212006113,76070,2002,34232492,34232492
011212006113,76070,2003,33272432,33272432
011212006113,76070,2004,38623848,38623848
011212006113,76070,2005,42471486,42471486
011212006113,76070,2006,48348420,48348420
011212006113,76070,2007,54981043,54981043
011212006113,76070,2008,69127197,69127197
011212006113,76070,2009,80785012,80785012
011212006113,76070,2010,75561167,75561167
011212006113,76070,2011,78148348,78148348
011212006113,76070,2012,85582825,85582825
011212006113,76070,2013,89644174,89644174
011212006113,76070,2014,100491387,100491387
011212006113,76070,2015,103696994,103696994
011212006113,76070,2016,99746218,99746218
011212006113,76070,2017,105851193,105851193
011212006113,76070,2018,116396102,116396102
011212006113,76070,2019,129847097,129847097
011212006113,76070,2020,145357551,145357551
011212006113,76070,2021,156813929,156813929
011212006123,76070,1995,2168595,2168595
011212006123,76070,1996,2913225,2913225
011212006123,76070,1997,3113266,3113266
011212006123,76070,1998,3089732,3089732
011212006123,76070,1999,5847652,5847652
011212006123,76070,2000,5863246,5863246
011212006123,76070,2001,6144288,6144288
011212006123,76070,2002,5572550,5572550
011212006123,76070,2003,5742079,5742079
011212006123,76070,2004,6523363,6523363
011212006123,76070,2005,7135801,7135801
011212006123,76070,2006,7400659,7400659
011212006123,76070,2007,9729307,9729307
011212006123,76070,2008,12851928,12851928
011212006123,76070,2009,12609407,12609407
011212006123,76070,2010,10311244,10311244
011212006123,76070,2011,12429531,12429531
011212006123,76070,2012,13412353,13412353
011212006123,76070,2013,14411976,14411976
011212006123,76070,2014,15606709,15606709
011212006123,76070,2015,17844607,17844607
011212006123,76070,2016,20399516,20399516
011212006123,76070,2017,20898439,20898439
011212006123,76070,2018,22064519,22064519
011212006123,76070,2019,25418475,25418475
011212006123,76070,2020,35529909,35529909
011212006123,76070,2021,32363941,32363941
011212006132,76070,1995,613901,613901
011212006132,76070,1996,819244,819244
011212006132,76070,1997,1016853,1016853
011212006132,76070,1998,786598,786598
011212006132,76070,1999,2073588,2073588
011212006132,76070,2000,1980101,1980101
011212006132,76070,2001,1739745,1739745
011212006132,76070,2002,1634624,1634624
011212006132,76070,2003,1758441,1758441
011212006132,76070,2004,2481774,2481774
011212006132,76070,2005,2602415,2602415
011212006132,76070,2006,2164681,2164681
011212006132,76070,2007,2439248,2439248
011212006132,76070,2008,3445733,3445733
011212006132,76070,2009,6709306,6709306
011212006132,76070,2010,6020042,6020042
011212006132,76070,2011,3774306,3774306
011212006132,76070,2012,4002570,4002570
011212006132,76070,2013,5248242,5248242
011212006132,76070,2014,5018785,5018785
011212006132,76070,2015,5772499,5772499
011212006132,76070,2016,5832401,5832401
011212006132,76070,2017,6166056,6166056
011212006132,76070,2018,6982388,6982388
011212006132,76070,2019,9140708,9140708
011212006132,76070,2020,10251953,10251953
011212006132,76070,2021,10250430,10250430
011212006143,76070,1995,1475288,1475288
011212006143,76070,1996,1659883,1659883
011212006143,76070,1997,2723964,2723964
011212006143,76070,1998,1391107,1391107
011212006143,76070,1999,4402826,4402826
011212006143,76070,2000,3936139,3936139
011212006143,76070,2001,4814690,4814690
011212006143,76070,2002,5047720,5047720
011212006143,76070,2003,5144043,5144043
011212006143,76070,2004,5718602,5718602
011212006143,76070,2005,6081951,6081951
011212006143,76070,2006,6323265,6323265
011212006143,76070,2007,7782071,7782071
011212006143,76070,2008,8973530,8973530
011212006143,76070,2009,8713098,8713098
011212006143,76070,2010,8901019,8901019
011212006143,76070,2011,10490844,10490844
011212006143,76070,2012,13425557,13425557
011212006143,76070,2013,12937875,12937875
011212006143,76070,2014,13938047,13938047
011212006143,76070,2015,15830448,15830448
011212006143,76070,2016,18253284,18253284
011212006143,76070,2017,19967874,19967874
011212006143,76070,2018,22654594,22654594
011212006143,76070,2019,26304155,26304155
011212006143,76070,2020,32268683,32268683
011212006143,76070,2021,34626275,34626275
011212006152,76070,1995,965015,965015
011212006152,76070,1996,1503213,1503213
011212006152,76070,1997,1652110,1652110
011212006152,76070,1998,1981944,1981944
011212006152,76070,1999,4176341,4176341
011212006152,76070,2000,4916056,4916056
011212006152,76070,2001,4177025,4177025
011212006152,76070,2002,5226199,5226199
011212006152,76070,2003,5295911,5295911
011212006152,76070,2004,6749501,6749501
011212006152,76070,2005,8718429,8718429
011212006152,76070,2006,10284700,10284700
011212006152,76070,2007,92733605,92733605
011212006152,76070,2008,20174907,20174907
011212006152,76070,2009,17688122,17688122
011212006152,76070,2010,22992356,22992356
011212006152,76070,2011,18797263,18797263
011212006152,76070,2012,19853372,19853372
011212006152,76070,2013,24935914,24935914
011212006152,76070,2014,27054555,27054555
011212006152,76070,2015,29420938,29420938
011212006152,76070,2016,32546824,32546824
011212006152,76070,2017,36094783,36094783
011212006152,76070,2018,41307092,41307092
011212006152,76070,2019,46286455,46286455
011212006152,76070,2020,58644821,58644821
011212006152,76070,2021,64277720,64277720
011212006162,76070,1995,3071066,3071066
011212006162,76070,1996,4842710,4842710
011212006162,76070,1997,6907069,6907069
011212006162,76070,1998,7455901,7455901
011212006162,76070,1999,13275155,13275155
011212006162,76070,2000,14296422,14296422
011212006162,76070,2001,16821093,16821093
011212006162,76070,2002,18445141,18445141
011212006162,76070,2003,14345679,14345679
011212006162,76070,2004,18074151,18074151
011212006162,76070,2005,19144906,19144906
011212006162,76070,2006,23876504,23876504
011212006162,76070,2007,27963282,27963282
011212006162,76070,2008,36485862,36485862
011212006162,76070,2009,37649877,37649877
011212006162,76070,2010,40415178,40415178
011212006162,76070,2011,44101294,44101294
011212006162,76070,2012,40941229,40941229
011212006162,76070,2013,53919608,53919608
011212006162,76070,2014,51203174,51203174
011212006162,76070,2015,68367660,68367660
011212006162,76070,2016,66894036,66894036
011212006162,76070,2017,77590936,77590936
011212006162,76070,2018,74103517,74103517
011212006162,76070,2019,91795771,91795771
011212006162,76070,2020,95249580,95249580
011212006162,76070,2021,115660535,115660535
011212006172,76070,1995,1890442,1890442
011212006172,76070,1996,3261208,3261208
011212006172,76070,1997,4435780,4435780
011212006172,76070,1998,4835222,4835222
011212006172,76070,1999,8905619,8905619
011212006172,76070,2000,8192049,8192049
011212006172,76070,2001,8843331,8843331
011212006172,76070,2002,8706288,8706288
011212006172,76070,2003,17037981,17037981
011212006172,76070,2004,11668350,11668350
011212006172,76070,2005,14953441,14953441
011212006172,76070,2006,23855978,23855978
011212006172,76070,2007,28928111,28928111
011212006172,76070,2008,29351636,29351636
011212006172,76070,2009,25708079,25708079
011212006172,76070,2010,27862398,27862398
011212006172,76070,2011,29988132,29988132
011212006172,76070,2012,31817630,31817630
011212006172,76070,2013,35321767,35321767
011212006172,76070,2014,39479276,39479276
011212006172,76070,2015,45615945,45615945
011212006172,76070,2016,49746303,49746303
011212006172,76070,2017,56302213,56302213
011212006172,76070,2018,64603711,64603711
011212006172,76070,2019,77274648,77274648
011212006172,76070,2020,83914135,83914135
011212006172,76070,2021,88045665,88045665
011212008012,76070,1995,963433,963433
011212008012,76070,1996,1302119,1302119
011212008012,76070,1997,1649651,1649651
011212008012,76070,1998,1581877,1581877
011212008012,76070,1999,2717098,2717098
011212008012,76070,2000,2684270,2684270
011212008012,76070,2001,2663366,2663366
011212008012,76070,2002,2511146,2511146
011212008012,76070,2003,2873151,2873151
011212008012,76070,2004,2968871,2968871
011212008012,76070,2005,4086614,4086614
011212008012,76070,2006,3574971,3574971
011212008012,76070,2007,4990382,4990382
011212008012,76070,2008,5008757,5008757
011212008012,76070,2009,4150081,4150081
011212008012,76070,2010,4964580,4964580
011212008012,76070,2011,7314144,7314144
011212008012,76070,2012,8684045,8684045
011212008012,76070,2013,9777362,9777362
011212008012,76070,2014,8295616,8295616
011212008012,76070,2015,9278391,9278391
011212008012,76070,2016,7488100,7488100
011212008012,76070,2017,7731128,7731128
011212008012,76070,2018,7992848,7992848
011212008012,76070,2019,9281781,9281781
011212008012,76070,2020,16856306,16856306
011212008012,76070,2021,11823154,11823154
011212008022,76070,1995,1241488,1241488
011212008022,76070,1996,1406153,1406153
011212008022,76070,1997,1878037,1878037
011212008022,76070,1998,1897325,1897325
011212008022,76070,1999,2550668,2550668
011212008022,76070,2000,2200215,2200215
011212008022,76070,2001,2103210,2103210
011212008022,76070,2002,2152227,2152227
011212008022,76070,2003,2386408,2386408
