teryt_id,name,year,group,base_area,base_perimeter,box_area,box_perimeter,rect_area,rect_perimeter,circ_radius,circ_area,conv_area,conv_perimeter,schwartzberg_radius,schwartzberg_circumference,schwartzberg,polsby_popper,reock,box,rectangle,convex_hull
2011052,Kuźnica,2006,artificial_surfaces,2629323.095352,22016.316071,102543155.926350,42822.231289,99618244.138039,40954.374265,7120.245107,159272119.971438,57767877.224550,35174.528562,914.843995,5748.134348,0.261085,0.068165,0.016508,0.025641,0.026394,0.045515
1428022,Brochów,2006,artificial_surfaces,2755366.999602,26326.665276,50411730.698309,32197.980010,43482062.536935,31040.740610,5946.339130,111083414.577429,33625613.467888,27593.954579,936.515113,5884.297995,0.223511,0.049957,0.024804,0.054657,0.063368,0.081943
1419053,Drobin,2006,artificial_surfaces,2370798.903651,16126.394845,63084279.423606,31881.600000,40180283.186989,26692.748156,4693.252845,69198674.700961,27729965.818399,23184.435529,868.705203,5458.235766,0.338466,0.114559,0.034261,0.037581,0.059004,0.085496
1009072,Strzelce Wielkie,2006,artificial_surfaces,4367291.595985,50095.776264,96621322.034953,42294.743569,78802300.923720,39140.316867,7337.113650,169122100.957351,63516421.897944,34815.075884,1179.047111,7408.171487,0.147880,0.021869,0.025823,0.045200,0.055421,0.068758
1202042,Dębno,2006,artificial_surfaces,6665020.087085,62072.839539,79225420.665582,36967.000000,75492652.229999,35610.662529,5885.371545,108817224.130122,54916475.051507,29129.082247,1456.551333,9151.781934,0.147436,0.021737,0.061250,0.084127,0.088287,0.121366
2819022,Pozezdrze,2006,artificial_surfaces,1669043.129213,17558.594344,59463226.669098,33077.701764,52277230.036060,31291.238253,5692.825603,101813562.054100,31424170.450406,27167.939241,728.884716,4579.717735,0.260825,0.068030,0.016393,0.028068,0.031927,0.053113
0807053,Torzym,2006,artificial_surfaces,5013990.278652,44438.922295,329096968.397289,72633.720000,283434244.341474,67432.110772,10201.197760,326928066.816275,198182030.995430,56242.039078,1263.329994,7937.736459,0.178621,0.031906,0.015337,0.015236,0.017690,0.025300
1433092,Wierzbno,2006,artificial_surfaces,4226098.076572,45200.660720,97959020.951353,39594.833767,71946312.944836,35247.488240,5977.794353,112261751.452983,57350671.537543,30233.184976,1159.831366,7287.435398,0.161224,0.025993,0.037645,0.043141,0.058740,0.073689
1809011,Lubaczów,2006,artificial_surfaces,4943399.982404,27975.608957,14134849.058986,15041.427180,13234189.431784,14554.252770,2283.744957,16384948.301503,11784881.510193,12755.382731,1254.405471,7881.662025,0.281733,0.079374,0.301704,0.349731,0.373533,0.419470
2606032,Lipnik,2006,artificial_surfaces,2287389.917371,17727.676265,26596061.345699,21736.360000,14772528.191211,19450.209479,3927.380822,48456930.779532,10835120.680897,17425.181008,853.287070,5361.360783,0.302429,0.091463,0.047205,0.086005,0.154841,0.211109
2417092,Milówka,2006,artificial_surfaces,5623698.106638,45946.804560,90466500.958394,38081.880000,76087134.676761,35736.324601,5631.565562,99634136.584556,44833282.562017,29050.903407,1337.938229,8406.513822,0.182962,0.033475,0.056443,0.062163,0.073911,0.125436
2404162,Starcza,2006,artificial_surfaces,1969073.469080,22679.068956,34414230.030552,23600.967168,22425394.480425,19198.813985,3325.861492,34750270.547817,17816242.433280,17078.015648,791.691576,4974.344879,0.219336,0.048108,0.056664,0.057217,0.087806,0.110521
2215042,Choczewo,2006,artificial_surfaces,3914359.922500,33574.762673,167668673.050907,51796.120000,121371299.119610,44089.203177,6816.517479,145973821.594765,100953973.681105,38666.185692,1116.234501,7013.508217,0.208892,0.043636,0.026815,0.023346,0.032251,0.038774
1433082,Stoczek,2006,artificial_surfaces,6927913.664557,73087.675867,118126078.193195,43633.094273,115954680.699099,43335.855075,6392.697997,128386171.627923,85518472.383062,35151.397747,1484.999465,9330.526818,0.127662,0.016298,0.053962,0.058648,0.059747,0.081011
3023042,Ostrowite,2006,artificial_surfaces,1525963.477401,16351.525154,37343735.864694,25238.560000,34989507.678729,24373.028812,4127.960967,53532932.782815,21211786.052541,20627.116935,696.942796,4379.020735,0.267805,0.071720,0.028505,0.040863,0.043612,0.071939
3205012,Brojce,2006,artificial_surfaces,3962438.073901,41507.062948,108664916.121998,41705.680000,103197174.594880,40637.676945,6215.840935,121380705.437048,72835930.882696,33694.932745,1123.068659,7056.448496,0.170006,0.028902,0.032645,0.036465,0.038397,0.054402
0601062,Kodeń,2006,artificial_surfaces,3677331.320435,27883.937184,150570010.295281,53644.991959,133227140.705411,51362.414769,9416.118713,278543945.568393,86913134.651849,42898.410459,1081.910770,6797.845853,0.243791,0.059434,0.013202,0.024423,0.027602,0.042310
3214082,Marianowo,2006,artificial_surfaces,2132842.871000,18224.593359,63788943.932987,33041.820000,54206578.065959,29528.274876,5185.391920,84472052.320483,33904048.027346,25000.082544,823.956899,5177.073882,0.284071,0.080696,0.025249,0.033436,0.039347,0.062908
0608053,Kamionka,2006,artificial_surfaces,5225831.048723,58085.824658,136853275.062607,47381.096124,101575335.979133,40328.673912,6997.391893,153823350.851824,73090899.006388,35019.340139,1289.741713,8103.686181,0.139512,0.019464,0.033973,0.038186,0.051448,0.071498
2409042,Poraj,2006,artificial_surfaces,10202699.170007,55403.005628,82674966.655373,36620.582150,72578759.309639,35136.284343,5564.298948,97268178.367961,50528554.554664,28303.253068,1802.115427,11323.025172,0.204376,0.041769,0.104892,0.123407,0.140574,0.201919
0207022,Kamienna Góra,2006,artificial_surfaces,7784915.329640,70479.062019,188471160.320797,55472.680000,138998803.442699,49706.915861,8611.953995,232998580.399739,114991608.343494,44656.494765,1574.171373,9890.810444,0.140337,0.019694,0.033412,0.041306,0.056007,0.067700
1424012,Gzy,2006,artificial_surfaces,254620.406999,3636.610415,1316359.625600,4607.640000,660031.234944,3903.074299,761.275832,1820681.412297,502074.480050,3433.693957,284.689643,1788.757781,0.491875,0.241941,0.139849,0.193428,0.385770,0.507137
1014032,Brąszewice,2006,artificial_surfaces,2760961.923202,32664.327924,66360425.419305,32650.280000,50915667.539264,28559.658902,4616.277393,66947392.762297,39378217.060601,24720.079630,937.465453,5890.269160,0.180327,0.032518,0.041241,0.041606,0.054226,0.070114
3007093,Stawiszyn,2006,artificial_surfaces,3768382.835551,33111.615136,53838418.471497,30773.680000,47214657.363569,29566.831827,5082.543080,81154388.467545,33151625.995353,24313.635198,1095.223042,6881.489325,0.207827,0.043192,0.046435,0.069994,0.079814,0.113671
3018073,Ostrzeszów,2006,artificial_surfaces,10761454.332948,60740.097388,199672696.530380,56619.800000,189901154.894225,57971.888902,9496.687102,283331023.719275,105397635.718947,46662.747156,1850.804502,11628.947652,0.191454,0.036655,0.037982,0.053895,0.056669,0.102103
2808032,Kętrzyn,2006,artificial_surfaces,6686530.828903,57166.260919,236235553.366395,61535.700000,228026360.281847,60530.303553,9076.804116,258830707.246564,161567837.276151,49746.597372,1458.899882,9166.538306,0.160349,0.025712,0.025834,0.028305,0.029323,0.041385
0404072,Unisław,2006,artificial_surfaces,3167516.006553,23156.262133,21203312.476804,18927.080000,20725599.020592,18747.445419,2918.834538,26765097.245268,14544826.401101,15345.072040,1004.117353,6309.055402,0.272456,0.074232,0.118345,0.149388,0.152831,0.217776
3007083,Opatówek,2006,artificial_surfaces,9608523.399240,89547.963749,129772610.985443,45583.924645,109316095.434022,41887.505654,6057.351525,115269770.393068,86080073.385063,34551.797933,1748.853336,10988.369583,0.122709,0.015058,0.083357,0.074041,0.087897,0.111623
2009032,Krasnopol,2006,artificial_surfaces,421240.155751,3975.841084,959796.694999,3923.100000,947416.403053,3913.680181,617.982473,1199781.576458,699789.831650,3192.123290,366.176059,2300.752032,0.578683,0.334874,0.351097,0.438885,0.444620,0.601952
1021042,Jeżów,2006,artificial_surfaces,1995176.252734,18470.771221,15863083.864476,16164.961429,12763912.745204,15263.508252,2578.265446,20883588.604986,8181103.771106,12528.807095,796.921782,5007.207229,0.271088,0.073489,0.095538,0.125775,0.156314,0.243876
2002032,Dobrzyniewo Duże,2006,artificial_surfaces,5825533.227973,54779.800532,179614015.378799,53683.520000,144011579.805928,48025.622275,7551.740920,179161230.595749,96254003.751547,40005.289306,1361.735958,8556.039362,0.156190,0.024395,0.032516,0.032434,0.040452,0.060523
1419063,Gąbin,2006,artificial_surfaces,3768959.826297,36159.773255,71140682.630059,39637.424441,49896500.293160,37360.044015,7795.228377,190900716.829969,45692093.593507,34771.919276,1095.306885,6882.016130,0.190322,0.036223,0.019743,0.052979,0.075536,0.082486
1818011,Stalowa Wola,2006,artificial_surfaces,19537634.304102,61774.514445,65579956.014787,33014.437836,55203355.845714,31195.840381,5128.559209,82630545.573522,43826355.048817,26199.150147,2493.796734,15668.987000,0.253648,0.064337,0.236446,0.297921,0.353921,0.445796
1005011,Łowicz,2006,artificial_surfaces,9898103.641464,39136.220222,32701498.029478,23206.646083,23559724.947888,20089.609302,3457.064787,37546106.663594,18951613.252536,17317.370080,1775.011054,11152.723378,0.284972,0.081209,0.263625,0.302680,0.420128,0.522283
1009082,Sulmierzyce,2006,artificial_surfaces,2562173.890695,24200.009930,140351810.401395,47489.700000,125270218.936196,44832.089891,7034.615690,155464281.996876,66190890.038401,36348.225948,903.086529,5674.260012,0.234473,0.054978,0.016481,0.018255,0.020453,0.038709
1202052,Gnojnik,2006,artificial_surfaces,3051924.570152,35269.307291,38597752.885307,25073.080000,30631296.429005,23872.733065,4381.542819,60312036.502580,20757476.515595,20161.806434,985.625569,6192.868094,0.175588,0.030831,0.050602,0.079070,0.099634,0.147028
2602012,Imielno,2006,artificial_surfaces,3575819.420458,37345.624338,113392393.836771,42601.638720,88074846.391390,38968.192875,6228.341360,121869403.954094,61420684.969794,32399.570960,1066.873316,6703.362745,0.179495,0.032219,0.029341,0.031535,0.040600,0.058218
1809023,Cieszanów,2006,artificial_surfaces,8354362.627897,69856.263373,196948628.190603,56745.321491,156953512.855694,50123.650605,8209.920001,211752098.658479,114423791.722957,42618.537711,1630.728738,10246.170847,0.146675,0.021514,0.039454,0.042419,0.053228,0.073012
2819033,Węgorzewo,2006,artificial_surfaces,7444605.449096,49134.675303,316013342.473799,72114.980000,293936524.548165,70025.954445,10831.371140,368567254.311692,161137236.586411,56199.624796,1539.380237,9672.211285,0.196851,0.038750,0.020199,0.023558,0.025327,0.046200
2405021,Pyskowice,2006,artificial_surfaces,6162384.037102,36143.372622,31460640.437491,22445.174811,23255721.889101,19595.023735,3292.650704,34059729.612014,19595867.611016,16979.851559,1400.552663,8799.931913,0.243473,0.059279,0.180929,0.195876,0.264984,0.314474
2606043,Opatów,2006,artificial_surfaces,3734686.211391,31239.145974,100332942.899378,40747.590512,56045620.686875,36693.635516,7239.053183,164631678.936925,33415534.482601,31044.852810,1090.315341,6850.653331,0.219297,0.048091,0.022685,0.037223,0.066637,0.111765
2215052,Gniewino,2006,artificial_surfaces,4644134.959955,42191.583370,150449503.268619,49411.687544,146582116.152060,48528.223824,7230.821750,164257490.752383,101236095.334676,38909.904134,1215.842946,7639.366537,0.181064,0.032784,0.028274,0.030868,0.031683,0.045874
0207042,Marciszów,2006,artificial_surfaces,5457983.504735,44855.963503,87542313.288348,37496.136366,79602616.510524,35786.429413,5771.723530,104655224.215733,53737054.250319,29587.652257,1318.078187,8281.729501,0.184629,0.034088,0.052152,0.062347,0.068565,0.101568
3023052,Powidz,2006,artificial_surfaces,3076597.268585,24373.097799,60055416.456010,33375.520000,35720237.371384,29045.893957,5796.595299,105559137.556148,28440460.842712,25611.483088,989.601600,6217.850232,0.255111,0.065082,0.029146,0.051229,0.086130,0.108177
0608063,Kock,2006,artificial_surfaces,3296980.906202,23353.261702,55498318.990803,29820.620000,46598304.772136,27759.512055,4311.655298,58403374.256293,32919329.874799,23268.950458,1024.432339,6436.698220,0.275623,0.075968,0.056452,0.059407,0.070753,0.100153
2409053,Żarki,2006,artificial_surfaces,5114420.391156,40859.089579,72337614.643404,35386.500000,64263310.261338,34964.119290,6272.078385,123587010.551972,43243165.793389,28476.152152,1275.919501,8016.838661,0.196207,0.038497,0.041383,0.070702,0.079585,0.118271
1424022,Obryte,2006,artificial_surfaces,3265934.234199,40494.056980,59255509.061680,32306.040000,56194352.716560,31817.719650,5456.134592,93523343.067571,43838197.026901,27927.742338,1019.597545,6406.320316,0.158204,0.025028,0.034921,0.055116,0.058119,0.074500
0601072,Konstantynów,2006,artificial_surfaces,1691755.435000,13478.907601,26468481.320103,21153.960000,15084652.730755,18119.363575,3443.267599,37247010.761906,11204944.353450,16001.719892,733.827282,4610.772797,0.342073,0.117014,0.045420,0.063916,0.112151,0.150983
0207033,Lubawka,2006,artificial_surfaces,8718710.155344,74775.098668,151289689.108131,50735.925245,145346877.318917,50697.077337,8550.004740,229658531.573975,95057176.438193,41415.142253,1665.908652,10467.212766,0.139983,0.019595,0.037964,0.057629,0.059986,0.091721
1205102,Uście Gorlickie,2006,artificial_surfaces,1940545.090298,13314.991168,57342984.844608,31585.100000,21992237.251960,26829.616182,5758.151656,104163621.473881,16186448.908706,24210.407485,785.935549,4938.178692,0.370874,0.137547,0.018630,0.033841,0.088238,0.119887
2009052,Sejny,2006,artificial_surfaces,514549.635907,7044.098035,79207919.213578,35743.889014,72877131.023389,34395.480683,5342.250789,89659934.320689,39525880.421749,27845.546185,404.705122,2542.837278,0.360988,0.130313,0.005739,0.006496,0.007061,0.013018
2808043,Korsze,2006,artificial_surfaces,6052551.252347,43582.893155,171983473.401988,53268.560000,171832375.396515,53285.089065,9173.389462,264368396.559090,111314566.664608,44981.325139,1388.015454,8721.158306,0.200105,0.040042,0.022894,0.035193,0.035224,0.054373
1014042,Brzeźnio,2006,artificial_surfaces,5302772.420656,56578.502151,118956116.106419,44657.000000,110672984.049679,43169.950957,7156.056899,160878290.502005,76910692.101352,35210.635356,1299.201634,8163.124618,0.144280,0.020817,0.032961,0.044578,0.047914,0.068947
2002042,Gródek,2006,artificial_surfaces,6308472.032765,50617.321698,490894796.336059,92891.760000,466599497.467085,91520.758607,15351.176842,740343422.171682,291126915.561157,76437.379766,1417.056461,8903.628338,0.175901,0.030941,0.008521,0.012851,0.013520,0.021669
0803012,Bledzew,2006,artificial_surfaces,3936380.850063,34348.755439,228623593.488050,60506.836157,162313187.769145,51136.399481,8148.799763,208610980.862408,114892891.330123,44116.263266,1119.369885,7033.208417,0.204759,0.041926,0.018869,0.017218,0.024252,0.034261
1218013,Andrychów,2006,artificial_surfaces,12351532.483559,71104.842910,83464128.657588,36623.960000,78117270.217981,35387.277452,5742.650126,103603538.236271,66681472.721481,31689.616428,1982.830023,12458.488465,0.175213,0.030700,0.119219,0.147986,0.158115,0.185232
2009042,Puńsk,2006,artificial_surfaces,698113.072950,5180.443277,2291426.744404,6072.900000,1365662.616754,5098.629597,915.508814,2633145.950457,966786.651450,4454.983492,471.398232,2961.882443,0.571743,0.326890,0.265125,0.304663,0.511190,0.722096
1021052,Rogów,2006,artificial_surfaces,4074764.336796,35320.321404,34650320.642408,24393.220000,32413189.191079,23952.739832,4321.137081,58660526.988518,23161344.811600,20391.830135,1138.875661,7155.766823,0.202596,0.041045,0.069463,0.117597,0.125713,0.175930
1805011,Jasło,2006,artificial_surfaces,14996254.651724,72043.530770,59780971.025654,31744.839028,58913420.921587,31558.824121,4890.542586,75138749.438319,38918044.439353,25396.278346,2184.824046,13727.654344,0.190547,0.036308,0.199581,0.250853,0.254547,0.385329
1818022,Bojanów,2006,artificial_surfaces,4990190.990040,57564.198892,111716865.742312,46085.920000,103950666.733013,44683.167822,8394.818538,221397390.869709,81767593.695277,38823.216981,1260.328182,7918.875515,0.137566,0.018924,0.022540,0.044668,0.048005,0.061029
1005022,Bielawy,2006,artificial_surfaces,1683051.984297,19122.287795,106739113.329239,41542.226256,98608089.328249,39725.987200,6113.860478,117430502.669655,65199552.800437,32753.774579,731.937214,4598.897150,0.240499,0.057840,0.014332,0.015768,0.017068,0.025814
1419072,Łąck,2006,artificial_surfaces,802539.915650,6419.531911,3000806.371600,7078.160000,2174706.757789,6478.846196,1147.753060,4138536.515528,1638930.245150,5425.857136,505.426938,3175.691108,0.494692,0.244720,0.193919,0.267441,0.369034,0.489673
0604082,Werbkowice,2006,artificial_surfaces,7068176.665814,68163.573122,222788508.769963,59727.117883,146816015.423273,48467.209637,7710.154877,186756650.683343,127583152.317940,43367.830612,1499.956836,9424.506754,0.138263,0.019117,0.037847,0.031726,0.048143,0.055401
2801011,Bartoszyce,2006,artificial_surfaces,6161845.402477,21332.684283,12591149.292794,14268.480000,12509560.990347,14222.396929,2137.605772,14355062.894086,9504701.007755,11880.075790,1400.491453,8799.547318,0.412491,0.170149,0.429245,0.489379,0.492571,0.648295
1202062,Iwkowa,2006,artificial_surfaces,1974401.496098,13194.885223,8161727.634599,11877.500000,6070776.545705,11233.030992,2077.840304,13563575.989067,3701227.759601,9178.209440,792.761954,4981.070261,0.377500,0.142506,0.145566,0.241910,0.325230,0.533445
0264011,Wrocław,2006,artificial_surfaces,139489043.390717,297063.454167,314204607.948878,71759.168473,306508051.339902,70932.160060,11068.888566,384908855.844633,244023710.897686,59654.366478,6663.388142,41867.302467,0.140937,0.019863,0.362395,0.443943,0.455091,0.571621
2602023,Jędrzejów,2006,artificial_surfaces,17179372.072931,127945.639445,251249371.836290,63408.626663,199833509.269381,56630.998341,8632.151040,234092734.211053,155766403.297652,47918.082555,2338.453328,14692.935595,0.114837,0.013188,0.073387,0.068376,0.085968,0.110289
3064011,Poznań,2006,artificial_surfaces,137798388.202224,230986.129637,330408973.638879,72728.832290,290416725.193104,69090.670128,10222.623054,328302784.958002,217739409.857838,55701.946691,6622.883757,41612.805916,0.180153,0.032455,0.419730,0.417054,0.474485,0.632859
2405032,Gierałtowice,2006,artificial_surfaces,6189475.474415,40063.814130,32563090.842518,22988.955151,30673184.647504,22326.976174,3499.305018,38469228.077588,24864725.916447,19568.800329,1403.627883,8819.254091,0.220130,0.048457,0.160894,0.190076,0.201788,0.248926
1809032,Horyniec-Zdrój,2006,artificial_surfaces,2867012.567930,28055.514534,141233296.658501,48033.066185,105673536.716795,41611.467714,7075.436822,157273802.657498,64044070.349692,35417.369317,955.300185,6002.328089,0.213945,0.045772,0.018229,0.020300,0.027131,0.044766
3023062,Słupca,2006,artificial_surfaces,5302689.407868,65035.069427,163103474.735572,52026.670316,154973974.103791,50320.318298,7951.254515,198619179.299546,106817215.381541,40723.617386,1299.191465,8163.060722,0.125518,0.015755,0.026698,0.032511,0.034217,0.049643
0608072,Lubartów,2006,artificial_surfaces,9090529.787473,86870.581236,209389876.577857,57996.753583,139960684.229917,50387.944845,8644.081622,234740265.188544,101268151.928033,43015.172685,1701.060111,10688.075897,0.123034,0.015137,0.038726,0.043414,0.064951,0.089767
2606053,Ożarów,2006,artificial_surfaces,8454488.404374,61413.473610,167673326.254183,53003.460000,151410339.548429,51370.766031,8287.588737,215777549.053380,96262227.532336,41670.561271,1640.471652,10307.387382,0.167836,0.028169,0.039182,0.050422,0.055838,0.087828
1424032,Pokrzywnica,2006,artificial_surfaces,5457523.271791,48573.797802,104260924.183214,41632.040000,98548876.540278,40805.286032,6328.213777,125809129.228159,75205189.907539,33337.507358,1318.022614,8281.380324,0.170491,0.029067,0.043379,0.052345,0.055379,0.072568
2215062,Linia,2006,artificial_surfaces,2205564.360700,18786.107056,79224334.118992,36641.580000,58659759.582564,32279.095813,5663.529336,100768357.904856,41107693.235148,27412.698605,837.885995,5264.592973,0.280239,0.078534,0.021887,0.027839,0.037599,0.053653
1814082,Tryńcza,2006,artificial_surfaces,6955303.858139,63816.623050,81830284.466344,37201.177527,80497832.756168,37103.809704,6115.093737,117477882.495579,53568957.934233,30896.096639,1487.932115,9348.953204,0.146497,0.021461,0.059205,0.084997,0.086404,0.129838
