teryt_id,year,group,base_area,base_perimeter,box_area,box_perimeter,rect_area,rect_perimeter,circ_radius,circ_area,conv_area,conv_perimeter,schwartzberg_radius,schwartzberg_circumference,schwartzberg,polsby_popper,reock,box,rectangle,convex_hull
3002043,2012,artificial_surfaces,3159642.8616515994,16853.15479913818,12621099.519597,14261.06,7767647.68152,11217.760436,1940.608368,11831114.898132,7149728.475301,10399.754396,1002.8686652168105,6301.209662321067,0.3738890277470953,0.13979300506966819,0.26706213986227717,0.2503460856754649,0.4067695898680757,0.4419248748489823
2413092,2012,artificial_surfaces,3116612.6522703916,30511.606905357712,32440077.826524,23068.678369,24427553.094716,21851.001259,3895.151911,47664898.480152,15896129.353342,18307.099707,996.016374676215,6258.155451075872,0.20510737013909833,0.04206903328537708,0.06538590769406906,0.0960729092247169,0.1275859534594382,0.19606110286307876
1418063,2012,artificial_surfaces,2260356.3511493057,17636.110143043596,9379279.461697,12344.44,7184606.360209,10754.590813,1742.519178,9539047.374956,5071879.906647,9093.76182,848.22978777519,5329.584939661132,0.30219730407860596,0.09132321059237744,0.23695828968033947,0.240994669193953,0.31461102220825804,0.4456644070351457
2817083,2012,artificial_surfaces,1747896.654097423,9597.442668724574,4432834.554199,8424.06,3665033.181113,7701.588951,1107.342405,3852243.538051,2900609.064347,6342.708684,745.9040052357805,4686.653086263861,0.48832311356611424,0.23845946324290412,0.453734722852375,0.39430676528221176,0.4769115496975174,0.6025964255513759
1814062,2012,artificial_surfaces,2532072.1277738605,12348.434531408011,14510005.420979,15284.020595,4711964.445018,12176.184341,2589.186212,21060876.615536,3858086.228121,11083.50013,897.7658886373698,5640.8294407733465,0.4568052271262404,0.20867101552985606,0.12022634071679732,0.17450525029528346,0.5373708051746956,0.6563026272761802
3010022,2012,artificial_surfaces,1530445.2417005152,12221.432343611476,5419927.868798,9498.52,5063865.299558,9518.483824,1616.40594,8208253.268065,3073684.736647,7537.685731,697.9655082425027,4385.4466263074255,0.35883245948661946,0.12876073398121635,0.18645200040974122,0.2823737287190002,0.3022286635140355,0.49791874340698866
0618072,2012,artificial_surfaces,980693.0479985774,8740.400449873056,3014055.582999,7509.98,2920222.756956,7421.583471,1322.182691,5492028.819438,1803044.139398,6329.805811,558.7166477649131,3510.520232113134,0.40164295128653066,0.1613170603181544,0.1785666245099806,0.3253732457789591,0.33582816436265234,0.5439096173907373
1435012,2012,artificial_surfaces,1721444.1199518405,18754.184831852854,19729119.114601,17813.5,12854662.955588,16334.917747,3021.777403,28686318.175343,7518182.080402,13748.796231,740.2382602200632,4651.05416042688,0.24800087031921242,0.06150443167908683,0.060009238879302686,0.08725397773476085,0.1339159280876764,0.2289707939422231
0404042,2012,artificial_surfaces,840298.5522182435,16309.895739277168,15029104.101271,18877.779216,7495355.458638,17306.663323,3838.498082,46288438.294508,4152848.447354,15638.507422,517.1801780008523,3249.538895579478,0.19923725740036477,0.039695484736419206,0.018153529978088345,0.05591142003914792,0.11210923309178672,0.20234269631333218
1809042,2012,artificial_surfaces,1167343.3073002845,11728.930032428292,5485891.888104,10962.6,3941327.12067,10362.630581,2127.953031,14225709.907214,3054897.251198,9237.420093,609.5710912470861,3830.0481242051183,0.32654710307042106,0.10663301052368418,0.08205870321510725,0.2127900678888031,0.2961802640481777,0.38212195413200967
2407072,2012,artificial_surfaces,987643.2944511771,6688.372417379866,2422792.831797,6298.18,2174826.984711,5991.130562,922.935674,2676040.852496,1585590.663,4924.653077,560.6929860868051,3522.9379320192625,0.5267257431516282,0.277440008498635,0.36906884045883726,0.4076466140601201,0.45412499541080464,0.6228866740313147
2010011,2012,artificial_surfaces,5227473.525105357,27443.94403122924,14384098.89,15351.5,12544163.515067,14372.609719,2379.965392,17794719.902978,9674107.563752,12477.520291,1289.9443797331207,8104.959573818029,0.2953277985334457,0.0872185085866115,0.2937654289366209,0.3634202993932112,0.41672555677599016,0.5403571844386168
1218062,2012,artificial_surfaces,4318469.184602439,26734.273458068103,28283598.904006,23642.56,19766294.136483,22294.631011,4472.667978,62846803.419428,12327697.113798,18993.400429,1172.4382434222323,7366.646744646013,0.2755506618199434,0.07592816722940883,0.06871422172074164,0.1526845716932715,0.218476420252786,0.35030623682089934
2811043,2012,artificial_surfaces,5870500.04110527,34896.31253450601,19099100.826502,17499.96,17102310.247809,16542.067294,2456.695297,18960616.817291,13931190.017553,14012.570701,1366.9814190127668,8588.997567128517,0.24612908766895022,0.06057952779674979,0.3096154570114887,0.3073704932202535,0.3432577210939878,0.4213925754877054
1210022,2012,artificial_surfaces,4924831.765438944,30925.701809091253,20769444.738152,18578.716751,15896758.983314,16267.334914,2777.953838,24243756.978196,12036034.074152,13842.90361,1252.0473787885135,7866.845694296701,0.25437888985866375,0.06470861960572617,0.20313814273374248,0.23711908659707095,0.30980099595196,0.40917396337513473
1607053,2012,artificial_surfaces,18972227.402992487,53057.19349990139,44781298.076709,26970.56,43639800.994753,26566.117294,4033.723867,51116628.608137,32098295.60621,21724.511549,2457.4473636884945,15440.597168694758,0.29101797796228057,0.08469146349725443,0.371155686898576,0.4236640789307545,0.4347459651631683,0.5910665050801627
1012122,2012,artificial_surfaces,1955045.771058172,22508.281375217324,12966215.311372,14975.126498,9593335.458574,13692.048791,2594.808759,21152445.428401,8304061.886228,12670.780455,788.8665266505025,4956.59456957623,0.22021204049073573,0.04849334277709345,0.09242646566212945,0.15077998661209197,0.20379207831316465,0.23543246640545248
