teryt_id,year,group,base_area,base_perimeter,box_area,box_perimeter,rect_area,rect_perimeter,circ_radius,circ_area,conv_area,conv_perimeter,schwartzberg_radius,schwartzberg_circumference,schwartzberg,polsby_popper,reock,box,rectangle,convex_hull
3002043,2018,artificial_surfaces,3271311.815348804,16282.85449118196,12621099.519597,14261.06,7767647.68152,11217.760436,1940.608368,11831114.898132,7149728.475301,10399.754396,1020.4366181274403,6411.592365926359,0.3937634134972207,0.1550496258089832,0.27650072233389494,0.2591938848330434,0.4211457508727613,0.4575435034560642
2413092,2018,artificial_surfaces,3116612.6522703916,30511.606905357712,32440077.826524,23068.678369,24427553.094716,21851.001259,3895.151911,47664898.480152,15896129.353342,18307.099707,996.016374676215,6258.155451075872,0.20510737013909833,0.04206903328537708,0.06538590769406906,0.0960729092247169,0.1275859534594382,0.19606110286307876
1418063,2018,artificial_surfaces,2260356.3511493057,17636.110143043596,9379279.461697,12344.44,7184606.360209,10754.590813,1742.519178,9539047.374956,5071879.906647,9093.76182,848.22978777519,5329.584939661132,0.30219730407860596,0.09132321059237744,0.23695828968033947,0.240994669193953,0.31461102220825804,0.4456644070351457
2817083,2018,artificial_surfaces,1747896.654097423,9597.442668724574,4432834.554199,8424.06,3665033.181113,7701.588951,1107.342405,3852243.538051,2900609.064347,6342.708684,745.9040052357805,4686.653086263861,0.48832311356611424,0.23845946324290412,0.453734722852375,0.39430676528221176,0.4769115496975174,0.6025964255513759
1814062,2018,artificial_surfaces,2532072.1277738605,12348.434531408011,14510005.420979,15284.020595,4711964.445018,12176.184341,2589.186212,21060876.615536,3858086.228121,11083.50013,897.7658886373698,5640.8294407733465,0.4568052271262404,0.20867101552985606,0.12022634071679732,0.17450525029528346,0.5373708051746956,0.6563026272761802
3010022,2018,artificial_surfaces,1530446.137700662,12221.432343866705,5419927.868798,9498.52,5063865.299558,9518.483824,1616.40594,8208253.268065,3073684.736647,7537.685731,697.9657125546496,4385.447910038505,0.35883256451845685,0.1287608093588925,0.18645210956818428,0.2823738940348805,0.30222884045400006,0.4979190349138359
0618072,2018,artificial_surfaces,980693.0479985774,8740.400449873056,3014055.582999,7509.98,2920222.756956,7421.583471,1322.182691,5492028.819438,1803044.139398,6329.805811,558.7166477649131,3510.520232113134,0.40164295128653066,0.1613170603181544,0.1785666245099806,0.3253732457789591,0.33582816436265234,0.5439096173907373
1435012,2018,artificial_surfaces,3201196.8411005735,45559.33262021458,113553619.528279,42769.945228,54757785.511434,36721.102961,7529.876649,178125294.905731,32398167.02677,31582.512287,1009.4417279579014,6342.509433559059,0.13921427441509318,0.019380614200920864,0.017971601634651262,0.028191059469516586,0.05846103547105881,0.09880796152620253
0404042,2018,artificial_surfaces,840298.5522182435,16309.895739277168,15029104.101271,18877.779216,7495355.458638,17306.663323,3838.498082,46288438.294508,4152848.447354,15638.507422,517.1801780008523,3249.538895579478,0.19923725740036477,0.039695484736419206,0.018153529978088345,0.05591142003914792,0.11210923309178672,0.20234269631333218
1809042,2018,artificial_surfaces,1167343.3073002845,11728.930032428292,5485891.888104,10962.6,3941327.12067,10362.630581,2127.953031,14225709.907214,3054897.251198,9237.420093,609.5710912470861,3830.0481242051183,0.32654710307042106,0.10663301052368418,0.08205870321510725,0.2127900678888031,0.2961802640481777,0.38212195413200967
2407072,2018,artificial_surfaces,987643.2944511771,6688.372417379866,2422792.831797,6298.18,2174826.984711,5991.130562,922.935674,2676040.852496,1585590.663,4924.653077,560.6929860868051,3522.9379320192625,0.5267257431516282,0.277440008498635,0.36906884045883726,0.4076466140601201,0.45412499541080464,0.6228866740313147
2010011,2018,artificial_surfaces,5227473.525105357,27443.94403122924,14384098.89,15351.5,12544163.515067,14372.609719,2379.965392,17794719.902978,9674107.563752,12477.520291,1289.9443797331207,8104.959573818029,0.2953277985334457,0.0872185085866115,0.2937654289366209,0.3634202993932112,0.41672555677599016,0.5403571844386168
1218062,2018,artificial_surfaces,4318469.184602439,26734.273458068103,28283598.904006,23642.56,19766294.136483,22294.631011,4472.667978,62846803.419428,12327697.113798,18993.400429,1172.4382434222323,7366.646744646013,0.2755506618199434,0.07592816722940883,0.06871422172074164,0.1526845716932715,0.218476420252786,0.35030623682089934
2811043,2018,artificial_surfaces,5870500.041100701,34896.31253450602,19099100.826502,17499.96,17102310.247809,16542.067294,2456.695297,18960616.817291,13931190.017553,14012.570701,1366.9814190122347,8588.997567125174,0.2461290876688544,0.06057952779670262,0.3096154570112477,0.30737049322001425,0.3432577210937206,0.4213925754873774
1210022,2018,artificial_surfaces,4924831.765438944,30925.701809091253,20769444.738152,18578.716751,15896758.983314,16267.334914,2777.953838,24243756.978196,12036034.074152,13842.90361,1252.0473787885135,7866.845694296701,0.25437888985866375,0.06470861960572617,0.20313814273374248,0.23711908659707095,0.30980099595196,0.40917396337513473
1607053,2018,artificial_surfaces,18972227.402992487,53057.19349990139,44781298.076709,26970.56,43639800.994753,26566.117294,4033.723867,51116628.608137,32098295.60621,21724.511549,2457.4473636884945,15440.597168694758,0.29101797796228057,0.08469146349725443,0.371155686898576,0.4236640789307545,0.4347459651631683,0.5910665050801627
1012122,2018,artificial_surfaces,1955045.771058172,22508.281375217324,12966215.311372,14975.126498,9593335.458574,13692.048791,2594.808759,21152445.428401,8304061.886228,12670.780455,788.8665266505025,4956.59456957623,0.22021204049073573,0.04849334277709345,0.09242646566212945,0.15077998661209197,0.20379207831316465,0.23543246640545248
0208072,2018,artificial_surfaces,2603548.315644743,23100.701157073876,24205579.687403,22026.958064,17993062.326767,20523.378026,4040.603675,51291143.5236,11165108.105024,18407.238804,910.3489265259108,5719.890999554311,0.2476068133456967,0.06130913401521069,0.050760192438423654,0.10755984154346339,0.14469734325166145,0.23318612691920249
3022053,2018,artificial_surfaces,10380754.569095287,59937.822688166205,62735870.799412,31778.738873,47050019.292381,27903.083805,4870.025755,74509626.880734,34745789.848614,24479.924678,1817.772484495952,11421.401366380298,0.19055415852860597,0.03631088733254509,0.13932098446435043,0.16546760946837105,0.2206323127008002,0.29876294694476124
3002032,2018,artificial_surfaces,683780.7908592969,5564.741770530779,1621004.664998,5286.5,1350961.962038,4986.6228,864.497939,2347890.277023,1091270.229179,4312.42604,466.53422780444004,2931.3210054372316,0.5267667622890675,0.277483221852507,0.29123200413193695,0.4218253072455782,0.5061436295569537,0.626591629255504
1814011,2018,artificial_surfaces,8439472.301858095,37363.35395464081,27458043.838557,21255.794714,23298638.870464,19478.562937,3162.366976,31417701.190515,18015801.209486,16138.093974,1639.0141756115793,10298.229786461738,0.2756238050514365,0.07596848191103227,0.26862157261862213,0.30735883267865066,0.36223027228242627,0.4684483472993915
2817072,2018,artificial_surfaces,1106802.3037503064,6908.291708055506,2574298.036199,6505.06,2451528.536892,6406.874123,972.884125,2973528.509585,1786843.230851,5094.467922,593.5538015502195,3729.4085249209274,0.539845258788392,0.2914329034363059,0.3722184940156424,0.42994334307325227,0.451474370823963,0.619417688491442
1607082,2018,artificial_surfaces,926709.1564498991,8404.85437100494,2726373.083003,7195.02,2534697.07203,7140.112213,1313.429555,5419552.677451,2028596.663503,6198.443779,543.1212443967222,3412.531422810578,0.40601910183989937,0.16485151105887857,0.17099366158126578,0.3399054818385908,0.36560943186307937,0.45682277464148485
3010013,2018,artificial_surfaces,1441786.5537494402,8133.724693213262,2996362.630002,6966.22,2841745.408224,6761.834558,1043.517126,3420968.179781,2128366.4398,5609.481778,677.4473513309385,4256.52724427028,0.5233183325988282,0.27386207723401784,0.4214557043444172,0.48117892651347005,0.5073595085530588,0.6774146250327661
2466011,2018,artificial_surfaces,58633244.991720974,176377.51415689057,216283348.320534,58830.509592,175290288.834306,53379.965294,8394.407397,221375705.283756,147659274.277171,45740.496915,4320.132120653374,27144.190665563867,0.15389824941867977,0.02368467117413417,0.26485853502562884,0.27109458701751715,0.3344922607044383,0.3970847430934856
2803011,2018,artificial_surfaces,5533907.780086353,20093.871924988147,14145030.443339,15053.03434,13156873.929377,14689.339607,2154.221459,14579095.073571,9421683.096153,11854.074787,1327.214208645643,8339.132815242287,0.4150087572157752,0.17223226856578225,0.3795782764403689,0.3912262898445943,0.420609622756216,0.5873587259951379
2214043,2018,artificial_surfaces,3710495.712650478,17809.959231605346,10675954.744497,13074.76,8612458.379426,11752.899739,1796.393507,10138012.585642,6485889.383997,9859.406239,1086.7784815587843,6828.430587489094,0.3834051778945929,0.14699953043638442,0.3659983336285735,0.3475563358455674,0.430828870130084,0.5720874182352836
0618063,2018,artificial_surfaces,2189834.5804002807,16691.778025365722,9083096.267702,12090.44,7643549.473645,11283.332919,1754.252121,9667938.812223,5497324.33635,9338.387817,834.8928051244317,5245.786206227779,0.3142736620542162,0.09876793466096769,0.22650480344700902,0.2410889982733061,0.28649446019167435,0.3983455307376391
