teryt_id,year,group,base_area,base_perimeter,box_area,box_perimeter,rect_area,rect_perimeter,circ_radius,circ_area,conv_area,conv_perimeter,schwartzberg_radius,schwartzberg_circumference,schwartzberg,polsby_popper,reock,box,rectangle,convex_hull
2002013,2018,artificial_surfaces,10178178.444949761,93708.46362269751,209866340.879717,58876.76,181375579.894833,55388.165379,8742.285642,240104255.540868,127424518.167391,45523.178252,1799.9485610345287,11309.41035237119,0.12068718144720379,0.014565395765670288,0.042390662431292636,0.04849838426821999,0.05611658664772498,0.079876138370633
0413043,2018,artificial_surfaces,4888998.400101736,35667.03255796564,140031419.094619,50240.5,114945937.762207,48565.343923,8962.037561,252326807.108517,69064730.717338,39998.570073,1247.48407776978,7838.173628383558,0.2197596229976534,0.04829429190007074,0.01937565990758623,0.03491358176409144,0.042533024613847524,0.07078864058865292
1211052,2018,artificial_surfaces,15390322.042755226,122478.5654318508,213959694.384468,60283.83228,198792400.008127,57856.488566,9948.125284,310908334.819941,139675662.944695,48785.805057,2213.343998966564,13906.850494040824,0.11354517784402723,0.01289250741163177,0.04950115619019463,0.07193094048405249,0.0774190665343647,0.11018613921917858
1428011,2018,artificial_surfaces,14175018.908039086,66985.92376925358,66519805.103918,33715.767973,49109052.912851,31520.936414,5768.125461,104524781.615066,34917368.544415,26299.665826,2124.1583404423977,13346.480474790647,0.1992430606878733,0.03969779723227158,0.13561395383002575,0.21309471496338134,0.2886437034978886,0.4059589682426503
1206092,2018,artificial_surfaces,11553313.497788884,85414.85144394671,60417960.546175,31103.680157,57621067.006124,30405.524277,4400.033935,60822171.948746,42013026.408867,24582.038309,1917.6897310375398,12049.199941784242,0.14106680206183464,0.01989984264395284,0.18995233362472982,0.19122316267129133,0.20050502529849007,0.2749936028257777
1202033,2018,artificial_surfaces,3156512.8988938965,26311.93553886285,21341868.796529,20000.857146,20604974.412241,19810.922626,3474.654748,37929156.913503,12734249.506708,16729.756063,1002.3718180319034,6298.087879388945,0.23936239392524508,0.05729435562562421,0.08322127765961915,0.14790236642290977,0.15319178930980257,0.2478758482964501
3210052,2018,artificial_surfaces,3834043.0179112293,46156.753063354634,102127897.713366,40600.400191,86015316.037412,37171.595625,5962.720232,111696287.495437,64468121.919645,31486.857461,1104.7234027823802,6941.181852859687,0.15038280191269604,0.02261498711111318,0.03432560834278272,0.03754158367845702,0.04457395722691559,0.059471920442945365
1009062,2018,artificial_surfaces,1897493.3616490941,20424.902580920978,59694979.135792,31123.58,33601533.444313,27131.014173,5159.373325,83626473.014655,22519455.232594,22992.737002,777.1685119592929,4883.093775545251,0.2390754989503146,0.05715709419834188,0.022690103901865752,0.031786481696102854,0.05647043950520186,0.0842601804551079
2606022,2018,artificial_surfaces,3078343.005823225,26754.268506369106,76764562.569596,35157.2,75972860.082233,34963.490894,5380.153982,90936719.609995,57467761.235753,29542.858246,989.8823222071696,6219.614062728897,0.23247184131564871,0.05404315700468817,0.03385148506593897,0.04010109486434381,0.04051898273266568,0.05356643341637718
3023032,2018,artificial_surfaces,2039483.4573498294,20584.668226938655,37461123.123609,24837.2,34376129.48112,23778.047936,3908.999437,48004404.718181,29477905.272601,21318.539176,805.7218795482397,5062.49987525062,0.24593546125875615,0.06048425110455715,0.04248534002917035,0.05444266715176226,0.059328478456830085,0.06918685159238502
2404152,2018,artificial_surfaces,9535241.42771452,68122.43447444167,50487426.94343,28421.811748,39572530.522235,25165.169025,3871.631196,47090991.407838,32460354.022747,21849.263386,1742.1715224370919,10946.386512363426,0.16068695425837012,0.025820297268831536,0.20248546787077065,0.1888636835939082,0.24095606982618564,0.2937503830374918
2215031,2018,artificial_surfaces,8782463.248296082,29639.74460210387,23830416.172403,22761.140616,22795987.952292,22459.053601,4307.712141,58296599.308582,15673823.34237,18593.280184,1671.9883004909007,10505.412323420594,0.35443666821187475,0.12562535177313458,0.1506513819409564,0.36854007016741414,0.3852635501771731,0.5603267981561995
2819012,2018,artificial_surfaces,964891.3332998604,9089.72997559587,31503104.208794,22725.42,24500824.606459,21692.705794,3834.937227,46202597.448173,14814250.821347,17912.986799,554.1971224053808,3482.123216778695,0.38308324077035383,0.14675276935911688,0.02088391966235689,0.030628452577397554,0.03938199423073671,0.06513264456880086
1433072,2018,artificial_surfaces,4842491.851026535,52471.872491443995,152378288.482575,50989.753743,151560127.910349,51039.659641,8283.169847,215547507.913405,109519569.808796,42048.076327,1241.536560052176,7800.8042724461175,0.14866639786331445,0.022101697853653308,0.02246600713644984,0.03177940833467421,0.0319509617588273,0.04421576764299537
2606012,2018,artificial_surfaces,7356202.727381051,79408.60717111932,86397381.056514,39147.912938,75941577.60395,37490.333456,6429.471435,129867480.49417,61453372.429893,31713.863003,1530.2130743453845,9614.612305581024,0.12107770993718966,0.014659811843634232,0.05664391654777105,0.08514381613684834,0.0968666040327088,0.1197038085383048
0610062,2018,artificial_surfaces,3952434.0613093534,41521.85358997178,39141987.173239,25046.439728,37197055.780032,25137.129438,4192.640107,55223641.587905,28295042.860543,21025.990094,1121.6500506861835,7047.535118268666,0.16973074438976307,0.02880852559110308,0.07157141303363468,0.10097683706798602,0.1062566372102785,0.13968644899354302
3004063,2018,artificial_surfaces,4479191.847850092,38378.72999189423,90835680.739386,38133.3,73724590.741691,34350.386909,5851.108108,107553888.77252,64331566.476799,31533.14593,1194.0565511249984,7502.47857797012,0.19548532688691572,0.0382145130280843,0.04164602413701404,0.04931092948707248,0.06075573703140443,0.0696266559817955
0608042,2018,artificial_surfaces,1914590.1222986802,17463.370233052803,49726639.130299,28207.68,44280640.33917,26775.680116,4274.998783,57414536.558276,28548605.8321,22287.302002,780.6618755373563,4905.043226251576,0.280876094407472,0.07889138040959515,0.03334678353373737,0.03850230290613183,0.04323763404579906,0.06706422490677
0601052,2018,artificial_surfaces,4334314.377498828,36612.47860403967,118885936.511611,45312.9,114233395.19199,44343.371657,7459.12177,174793495.23314,63169376.834394,36986.353577,1174.5872109751663,7380.149106000214,0.2015746922194423,0.040632356543362884,0.024796771594490452,0.03645775526254543,0.037942620633959305,0.06861417026262182
2409032,2018,artificial_surfaces,6664460.82783147,77240.68887741555,105597398.134797,42082.32,100117529.245047,41213.93163,6553.552027,134928401.625527,78669738.213954,34547.288996,1456.4902222752362,9151.397964650494,0.1184789791190777,0.014037268493098845,0.04939257226456781,0.06311197951415587,0.06656637332229384,0.08471441470551844
3027092,2018,artificial_surfaces,4038129.4164588116,48740.451036813625,78352778.597148,36231.116317,68813356.893054,33939.14062,5624.730239,99392421.160496,49087884.476428,28592.663874,1133.7444663364058,7123.526572981066,0.14615224975248325,0.021360480107712236,0.04062814215923121,0.05153779468652816,0.05868234887501062,0.08226326026329207
0601042,2018,artificial_surfaces,4844206.412339069,47309.394639664904,345480717.476398,74418.5,238560619.832469,64614.052549,11267.643702,398855958.028467,138126495.996898,54943.750674,1241.7563334899637,7802.185149681334,0.1649183044743478,0.027198047150693683,0.012145252728037048,0.0140216404774313,0.02030597680262966,0.035070797802963585
2808022,2018,artificial_surfaces,4788655.334901214,44026.168227082075,265089028.175996,65126.52,232096278.468332,61512.149462,10071.814647,318687714.974184,170901446.955386,51101.471162,1234.615865209016,7757.3202642921015,0.1761979426481248,0.031045714993431884,0.015026168596706432,0.018064328681766353,0.02063219352978378,0.02801998122433274
1415112,2018,artificial_surfaces,4775869.285410985,43362.12368372757,144781578.149063,48201.190078,116187775.985454,43264.137384,6492.053275,132407938.166199,88090966.969738,36164.169974,1232.9665075207163,7746.957044298693,0.17865723322969718,0.03191840698529042,0.0360693577103836,0.0329867193497082,0.041104748282718616,0.05421519878481576
2009022,2018,artificial_surfaces,1325364.8005992025,12371.969297438382,56650867.295403,30478.5,39009469.377187,28465.444256,5269.203839,87224777.794352,25048645.845946,23776.028222,649.5203759934977,4081.0568831561054,0.32986315961850055,0.10880970407350037,0.015194820028363809,0.023395313503112965,0.03397546343899476,0.05291163477460824
3007072,2018,artificial_surfaces,2579978.690549177,28159.197018548075,48502178.604011,28128.36,37651256.328243,24905.213492,4115.372113,53206916.781883,29323489.350545,21805.43333,906.2189157953578,5693.941376813606,0.2022053886360142,0.04088701919344156,0.04848953569562336,0.053193047504381995,0.06852304390740557,0.08798334535522206
1428032,2018,artificial_surfaces,2120528.6738009006,21351.122742488315,35232047.404391,23785.98,26757018.96574,22480.207798,3908.724881,47997661.585749,16921574.456747,18789.002238,821.5748540498481,5162.107051714219,0.24177215943036698,0.058453777075622784,0.04417983301150045,0.06018749490943911,0.0792513051067479,0.1253150928255024
0404062,2018,artificial_surfaces,2103950.870106409,24584.40635995968,127709177.101505,45693.345225,68464284.476464,37946.070982,7380.73191,171138899.200788,46338725.916763,34383.782392,818.3571115349695,5141.889379222446,0.20915247266645323,0.04374475682249146,0.012293820282424263,0.016474547231904564,0.030730634026120363,0.04540372719538467
1014023,2018,artificial_surfaces,7723046.712014452,76295.16556394179,172670126.27842,53107.743551,164177220.012531,51712.84402,8457.104938,224694949.931968,134728761.260173,44327.601896,1567.9037342558436,9851.429706148323,0.1291225942473641,0.016672644345169428,0.03437125184323367,0.044727173590882255,0.047040915368313466,0.0573229252594446
2002023,2018,artificial_surfaces,6070423.7996516805,42838.60918220636,128418670.875,45609.5,74986771.393484,36868.236778,6425.932966,129724574.298827,64033750.462496,33290.220736,1390.0632750902028,8734.025146096697,0.20388208937755387,0.04156790636895686,0.04679470973377918,0.047270570223861774,0.08095326264679228,0.09480037879722622
2011052,2018,artificial_surfaces,3088491.115450193,25617.145503059466,102543155.92635,42822.231289,101362160.811915,42649.65902,7120.245107,159272119.971438,59280651.734512,35215.924079,991.512609823294,6229.857461925007,0.2431909309013751,0.05914182887267741,0.01939128527958344,0.030118939558174445,0.030469862626361303,0.05209947976418984
