fid,teryt_id,area
4180,2604102,28773.006788885
4181,2604102,257936.143250257
4182,1215082,6111647.68039275
4183,2601083,27458.7059083879
4184,2601083,478102.871000201
4185,2601083,818560.914950013
4186,2601083,657093.095300943
4187,2601083,560211.07805118
4188,2601083,617928.39470318
4189,2601083,257307.422649678
4190,2601083,412119.401339225
4191,2601083,526471.123000853
4192,2601083,528723.671800375
4193,2601083,541827.019899994
4194,2601083,18856.0579038188
4195,2601083,587494.18097496
4196,2601083,396562.526499987
4197,2601083,256071.921549931
4198,2601083,284462.70540002
4199,2601083,7771.43608837994
4200,0217012,261789.54414954
4201,0217012,303814.119600454
4202,0217012,257913.558300123
4203,0217012,255581.098999977
4204,0217012,621057.838900387
4205,0217012,267744.117899716
4206,0217012,492214.20840013
4207,0217012,288517.157050028
4208,0217012,291459.742999256
4209,1403082,376613.712050289
4210,1403082,533799.400099277
4211,1403082,459781.34804973
4212,1403082,378865.895455241
4213,1403082,278750.91904968
4214,1403082,372833.781850308
4215,1403082,265672.33159975
4216,1403082,255419.120149493
4217,0811032,322324.916449502
4218,0811032,4.88253366947174
4219,0811032,1284.44085247815
4220,0811032,256565.758649886
4221,0811032,499285.775249034
4222,0811032,294570.86865072
4223,0811032,252713.642899692
4224,0811032,313686.145300463
4225,0811032,378990.25760816
4226,0811032,255100.58050032
4227,1811102,61074.5328368396
4228,1811102,196886.470435642
4229,1811102,438255.627351582
4230,1811102,1126628.9140273
4231,1811102,2206433.01825384
4232,1811102,860976.014149368
4233,1811102,433609.974487046
4234,2209032,363791.150849491
4235,2209032,548471.177590691
4236,2209032,253932.531350076
4237,2209032,418366.629950151
4238,2209032,451909.41454953
4239,2209032,15.845218077302
4240,2209032,318553.486199379
4241,2209032,268281.624650598
4242,2209032,252541.357999951
4243,1005082,730.722858257592
4244,1005082,269313.409855552
4245,1005082,290378.095750421
4246,1005082,709272.845749497
4247,1005082,647119.323998332
4248,1005082,361102.646148264
4249,1005082,446469.680049658
4250,1005082,2272.04271353595
4251,1005082,90570.532720685
4252,1005082,328352.597304515
4253,1005082,261527.128794274
4254,1005082,640578.459501851
4255,1005082,42682.2678821087
4256,1005082,272593.951681376
4257,1005082,8156.84696149826
4258,3021021,5517657.17409814
4259,1820022,289169.118850827
4260,1820022,2313205.55199856
4261,1820022,318284.105499402
4262,1820022,1502858.09309715
4263,1820022,251952.189099431
4264,1820022,449513.675301097
4265,2601043,13409.9175287634
4266,2601043,769432.7340976
4267,2601043,2237.83769094199
4268,2601043,364601.741749302
4269,2601043,701024.993298143
4270,2601043,874969.557302594
4271,2601043,6582.1794872582
4272,0203011,2859.78775963187
4273,0203011,448291.774565646
4274,0203011,9036043.87314433
4275,0203011,365470.67265033
4276,2810032,618505.415099382
4277,2810032,8.23863191902637
4278,2810032,172.855207920074
4279,2810032,217.672081232071
4280,2810032,1208.69718755409
4281,2810032,1854.31286798418
4282,2810032,455.338044367731
4283,2810032,402367.590450257
4284,2810032,271922.956450403
4285,2810032,254924.384900145
4286,2810032,259097.533100367
4287,2810032,100941.598892719
4288,2810032,252030.460950514
4289,2810032,97.681290875189
4290,2810032,282207.277749538
4291,2810032,405781.748400331
4292,2810032,389469.738899887
4293,2001072,255608.213600039
4294,2001072,262101.823399961
4295,2001072,279727.765850097
4296,2001072,330645.391748965
4297,2001072,397216.29565008
4298,2001072,689265.893500622
4299,2001072,282620.670250356
4300,2001072,337458.623549983
4301,2001072,313493.98620005
4302,2001072,375824.050099544
4303,2001072,301574.966699377
4304,2001072,339151.839400113
4305,2001072,257886.081349373
4306,1005042,544156.120731637
4307,1005042,509037.926350355
4308,1005042,428965.96759969
4309,1005042,297416.529550552
4310,1005042,738318.840453923
4311,1005042,455521.80730018
4312,1005042,950230.250200927
4313,1005042,299351.32694985
4314,1005042,304323.491750777
4315,1005042,240491.094675824
4316,2203023,440189.510299712
4317,2203023,287083.039950252
4318,2203023,253962.498349935
4319,2203023,272650.031100154
4320,2203023,309063.521599889
4321,2203023,353468.549249947
4322,2203023,1648666.51634869
4323,2203023,734013.647799939
4324,2203023,399969.62349984
4325,2417022,753366.830998302
4326,2417022,1811849.4385504
4327,2417022,798415.855000317
4328,2003062,261316.956700087
4329,2003062,263310.316850543
4330,2003062,292077.43475017
4331,2003062,253229.193749666
4332,2003062,313262.789099738
4333,2003062,308088.360350356
4334,2003062,283080.063749373
4335,2003062,336740.689799942
4336,2003062,380389.965349063
4337,2003062,372381.417400002
4338,2003062,402203.194299161
4339,2003062,251227.182699479
4340,2003062,546805.6610502
4341,2003062,1097355.78904918
4342,2003062,292830.726780564
4343,2003062,255259.934049919
4344,2003062,259892.38145024
4345,2003062,271376.228550136
4346,1809032,995723.952250957
4347,1809032,783009.478198647
4348,1809032,470443.074479349
4349,1809032,617836.062999249
4350,3031082,267754.449799784
4351,3031082,316037.413349628
4352,3031082,269955.14289999
4353,3031082,436683.147449583
4354,3031082,383499.795001604
4355,3031082,252412.756599545
4356,3031082,276134.838799477
4357,3031082,771291.342998981
4358,3031082,282316.604850501
4359,3031082,323451.31005007
4360,3031082,325766.650800124
4361,3031082,304711.84155038
4362,3031082,8281.28312587773
4363,3031082,59165.2568018585
4364,3031082,1064.7770030871
4365,3031082,253598.836299658
4366,1805092,1091696.13294208
4367,1805092,541348.939050436
4368,0618102,310287.631950065
4369,0618102,1004314.77199924
4370,0618102,384071.187599614
4371,0618102,350282.738099769
4372,0618102,331233.95825085
4373,2813043,18239.6649341509
4374,2813043,6895.26050798595
4375,2813043,325269.893299609
4376,2813043,250085.999350131
4377,2813043,3519784.30069435
4378,2813043,252663.105728142
4379,2813043,250802.822649747
4380,2813043,274946.758750111
4381,0601142,933300.829649329
4382,0601142,363712.893148899
4383,0601142,400977.105199605
4384,0601142,646400.210400462
4385,3021033,264370.632449687
4386,3021033,350484.568850607
4387,3021033,550583.98020035
4388,3021033,6933.90810450166
4389,3021033,1703943.76004972
4390,3021033,607734.644599348
4391,2209042,7447.05383661389
4392,2209042,208.031376617029
4393,2209042,575116.159049332
4394,2209042,690648.068394102
4395,2209042,1385.50882999599
4396,2209042,55803.4874716103
4397,2209042,341643.179100111
4398,2209042,298312.795165271
4399,2209042,331391.437749168
4400,2209042,284951.536449313
4401,1809042,368097.858700842
4402,1809042,252419.517042193
4403,1809042,39008.2905643135
4404,1809042,534.915976412594
4405,1809042,389.256373064592
4406,1809042,185506.529927678
4407,1809042,136.390058159828
4408,1809042,251490.683799982
4409,1809042,933978.600800991
4410,1809042,416888.9215254
4411,1809042,651971.500429116
4412,1809042,788402.433774576
4413,1809042,273441.631300092
4414,1809042,733839.958549529
4415,1809042,735653.673933081
4416,1809042,450957.954700053
4417,0602032,494704.399449453
4418,0602032,422183.532500148
4419,0602032,2128715.27918537
4420,0602032,270.961689770222
4421,0602032,6.3447553627193
4422,0602032,180226.985026795
4423,0602032,56617.82474887
4424,0602032,315632.907299101
4425,0602032,507400.876449585
4426,0602032,906276.5966492
4427,0602032,581833.49644734
4428,0602032,302960.543400459
4429,0602032,368939.07295464
4430,0602032,31678.0160643756
4431,0602032,523828.404650748
4432,0602032,562218.276498467
4433,0602032,20617.0631670468
4434,0602032,47178.3860186003
4435,0602032,17.2441479749978
4436,0602032,2528.1623014845
4437,0602032,11.2367114089429
4438,0602032,1692.54878127575
4439,0602032,0.0033087721967604
4440,0602032,534.450557719916
4441,0602032,399174.728895605
4442,3209073,273176.118500106
4443,3209073,256249.966450006
4444,3209073,442767.076499373
4445,3209073,435204.428350329
4446,3209073,259804.614699133
4447,3209073,437841.65045023
4448,3209073,408446.988650203
4449,3209073,253201.824699402
4450,3209073,253349.466299802
4451,3209073,2109951.74904986
4452,3209073,258210.661099141
4453,3209073,336205.489800155
4454,3209073,282490.549700156
4455,3209073,375760.876899958
4456,2601052,394562.929200411
4457,2601052,270559.685200572
4458,2601052,653095.696708702
4459,2601052,545701.107350737
4460,2601052,1004293.98859993
4461,2601052,295072.68455033
4462,2601052,557910.006300032
4463,2601052,498502.189149141
4464,3214113,269041.123099625
4465,3214113,395801.142850757
4466,3214113,397396.065049097
4467,3214113,285843.312000282
4468,3214113,602483.914550304
4469,3214113,474465.629799247
4470,3214113,251281.900350928
4471,3214113,311297.94844982
4472,3214113,444224.827400312
4473,2810042,260411.187699974
4474,2810042,283304.506250262
4475,2810042,266192.774400115
4476,2810042,255000.853300124
4477,2810042,4611.33520759642
4478,2810042,12911.8580200672
4479,2810042,15223.0884752572
4480,2810042,429.970049187541
4481,2810042,357247.186949529
4482,2810042,489721.438900352
4483,2810042,428896.950850859
4484,2810042,305221.316749573
4485,2810042,254651.68185015
4486,2810042,435795.014749676
4487,2810042,251331.368150234
4488,2810042,259335.352000296
4489,2810042,1154425.73114806
4490,3013012,309885.768499911
4491,3013012,1025553.85328991
4492,3013012,263846.382699311
4493,3013012,286252.589500301
4494,3013012,1129859.23365077
4495,3013012,517671.543900117
4496,3013012,262723.996400326
4497,3013012,263099.740949854
4498,3013012,257301.765549392
4499,3013012,379369.663999386
4500,3013012,252327.001749747
4501,3013012,338566.73285003
4502,3013012,319011.202999979
4503,0615032,187247.588574409
4504,0615032,383744.148399547
4505,0615032,2128828.11749929
4506,0615032,593793.589746952
4507,0615032,438621.168600798
4508,0615032,547366.097048998
4509,0615032,251125.401250124
4510,1005052,19571.6442399025
4511,1005052,7949.74869088829
4512,1005052,677235.297249183
4513,2813052,273930.982500374
4514,2813052,325186.087849736
4515,2813052,276309.130799532
4516,2813052,254628.915299982
4517,2417032,15232.5582313314
4518,2417032,1222190.43270592
4519,2417032,1911327.91025122
4520,2203032,400379.067449883
4521,2203032,483739.15109995
4522,2203032,324774.595449567
4523,2203032,280438.082799733
4524,2203032,16309.6150696278
4525,2203032,475765.295500189
4526,2203032,238413.573644293
4527,2203032,672003.585000157
4528,2203032,255758.998949707
4529,2203032,366758.342450187
4530,2203032,251115.260899976
4531,2203032,662991.220000803
4532,2203032,266182.47265029
4533,2203032,247078.638321027
4534,2203032,334160.088199839
4535,2203032,253656.997650027
4536,2203032,1066.25045241788
4537,2203032,663501.852400959
4538,2003072,340305.564449973
4539,2003072,271972.964550301
4540,2003072,254644.604199827
4541,2003072,1156520.58534959
4542,2801011,1804.82571901381
4543,2801011,749.308244727552
4544,2801011,4525246.14248454
4545,0811092,253906.022740349
4546,0811092,258862.917000562
4547,0811092,1135255.9103986
4548,0811092,367070.997100353
4549,0811092,272744.375499904
4550,0811092,238965.737720512
4551,0618112,430061.687899664
4552,0618112,718349.496026501
4553,0618112,141.717501828447
4554,0618112,18447.1800118238
4555,0618112,25.7325208373368
4556,0618112,2842.68889551237
4557,0618112,49606.8171525635
4558,0618112,110.623538561165
4559,0618112,584.033869829029
4560,0618112,49374.5396907926
4561,0618112,276891.548476812
4562,0618112,438500.232650459
4563,0618112,1130989.77479513
4564,0618112,1711.8444596231
4565,0618112,513388.488700867
4566,0618112,29991.3643773496
4567,0618112,18086.9653057754
4568,0618112,1320.71564932168
4569,0618112,1503.71603357047
4570,0618112,591002.356250286
4571,0618112,293631.210884392
4572,0618112,412184.100050569
4573,0618112,377601.119542845
4574,0618112,550392.745700657
4575,0618112,2.81490989215672
4576,0618112,35374.4166865265
4577,0618112,110821.823731856
4578,0618112,541537.67629993
4579,0618112,399012.085950255
4580,0618112,243330.870479137
4581,0618112,313566.716399312
4582,0618112,874415.065234017
4583,0618112,281144.641400456
4584,0618112,501209.720369503
4585,0602042,12531.9465998411
4586,0602042,765684.583551116
4587,0602042,1889782.60345155
4588,0602042,377417.802798986
4589,0602042,593972.729049921
4590,1433011,32053.9997397377
4591,1433011,4368380.13575399
4592,1433011,29918.3113996163
4593,3211043,654091.297672726
4594,3211043,100.340071037412
4595,3211043,2118.93961298466
4596,3211043,438.785176426172
4597,3211043,749.900460980833
4598,3211043,881.43530023098
4599,3211043,5143.0625770092
4600,3211043,929368.496200062
4601,3211043,948324.619598508
4602,3211043,494806.993529174
4603,3211043,257936.172450453
4604,3211043,14505.4144024849
4605,3211043,3980865.82536749
4606,3211043,250278.394649684
4607,3211043,255716.808550581
4608,3211043,905489.248397589
4609,3211043,386064.109500408
4610,3211043,253489.152654245
4611,0611092,15999.4748288989
4612,0611092,1032837.57319975
4613,0611092,275044.633949958
4614,0611092,253974.411600173
4615,0611092,253645.431050122
4616,0611092,672022.814950295
4617,0611092,381817.34350054
4618,0611092,291974.57840012
4619,0611092,260701.062599361
4620,0611092,254750.329350263
4621,0611092,268938.352099627
4622,0611092,253506.127250195
4623,0611092,817695.716599546
4624,0611092,255437.699399699
4625,0611092,532056.714900255
4626,0611092,2479.51317387819
4627,0611092,323086.37700031
4628,0611092,303411.698200047
4629,0611092,262498.081850454
4630,0611092,291356.432900339
4631,0611092,288448.802051455
4632,0611092,251048.051499486
4633,0611092,258266.383899748
4634,0611092,5263.25503510237
4635,0601152,589737.386000492
4636,0601152,269514.288149372
4637,0601152,263148.230598867
4638,0601152,341642.324498944
4639,0601152,352654.129050165
4640,0601152,255492.500599891
4641,1021022,98977.696799919
4642,1021022,472110.16593346
4643,1021022,9106.58331021667
4644,1021022,20711.9373723269
4645,1021022,1922.29521633126
4646,1021022,305881.284800887
4647,1021022,782128.065581441
4648,1021022,400228.1368981
4649,1021022,10705.5075379461
4650,1021022,41718.8656604718
4651,1021022,48232.1774684116
4652,1021022,317.962306156754
4653,1021022,560516.182712879
4654,1021022,805283.675396919
4655,1021022,361341.104749441
4656,2417042,260572.777550355
4657,2417042,499456.272200108
4658,2417042,5026879.59172231
4659,2417042,40858.36224401
4660,2417042,868000.313400745
4661,2417042,1099389.98723524
4662,2417042,486833.277349174
4663,2417042,4631.33461926877
4664,2417042,156.510788589716
4665,2417042,590376.336265592
4666,1010102,254181.718799472
4667,1010102,349182.160400093
4668,1010102,1275731.56700039
4669,1010102,357128.508299977
4670,1010102,719458.863499701
4671,1010102,509765.778899997
4672,1010102,338124.740849775
4673,1010102,474511.394349247
4674,1010102,1004394.77995117
4675,1010102,1047609.67809939
4676,1010102,312424.476499856
4677,1010102,484950.092449754
4678,1010102,264560.126049995
4679,1010102,210327.97599455
4680,1010102,208433.859484497
4681,1010102,659002.445784897
4682,1010102,120916.444253437
4683,1010102,81577.4308012053
4684,0403022,307990.068449199
4685,0403022,370504.525000006
4686,0403022,1236843.04599917
4687,0403022,366802.362699986
4688,3209082,279192.842150494
4689,3209082,286359.040800095
4690,3209082,433861.46334964
4691,3209082,113.449182450771
4692,3209082,1928.91038388014
4693,3209082,2271.96849305741
4694,3209082,276266.183099836
4695,3209082,730554.516949803
4696,3209082,442773.946349382
4697,3209082,327956.088450074
4698,3209082,428400.8914534
4699,2810011,4934155.05834664
4700,2413092,163846.268139371
4701,2413092,11812.6061437838
4702,2413092,2054.60210160911
4703,2413092,279435.211699724
4704,2413092,488129.79884918
4705,2413092,484038.281550348
4706,2413092,619860.347149223
4707,2413092,373032.520050079
4708,2413092,983.562295082957
4709,2413092,330074.031199783
4710,2413092,331376.90429952
4711,2413092,1930212.75729954
4712,2413092,1434297.9766019
4713,2413092,478445.317049533
4714,2413092,654162.077200174
4715,2413092,6785.14108523726
4716,2413092,20.0914912903681
4717,2413092,1368342.2480492
4718,2413092,16.0354583095759
4719,2413092,23.3493662886322
4720,2413092,4944.65603280067
4721,2413092,13.8393798209727
4722,2413092,15675.8230977952
4723,2413092,505283.42484913
4724,2413092,302324.149349868
4725,2413092,246659.216519848
4726,2413092,742502.857099056
4727,0615042,29415.7395104095
4728,0615042,336515.272450298
4729,0615042,2625269.03640026
4730,0615042,345821.321000367
4731,0615042,385481.450499535
4732,0615042,905719.653951287
4733,0615042,893590.288775891
4734,0615042,951781.104698837
4735,0615042,263782.090849414
4736,0615042,289983.36930114
4737,0615042,257400.851350248
4738,0615042,7675.42924794555
4739,0615042,694360.922499448
4740,0615042,748962.210099787
4741,2003042,278356.055600628
4742,2003042,292273.101650238
4743,2003042,399987.294550925
4744,2003042,273524.475600064
4745,2003042,275780.997950137
4746,2003042,469430.653449625
4747,2003042,255017.929249287
4748,2003042,964405.321999297
4749,2003042,380025.181850672
4750,2003042,311195.078949567
4751,2003042,313165.934350044
4752,2003042,260040.979650199
4753,2003042,262487.489050344
4754,2003042,286611.762949884
4755,2003042,325463.97565043
4756,2003042,315359.858550429
4757,2003042,263927.44580055
4758,2003042,345431.716699913
4759,2003042,273233.214851022
4760,2003042,293572.428600162
4761,2003042,264075.891250193
4762,1605053,346993.87490052
4763,1605053,1936557.73965079
4764,1605053,480868.467751056
4765,1605053,589081.560900673
4766,1605053,525984.011799693
4767,1605053,674950.278149903
4768,1605053,308397.370999977
4769,1605053,253278.680550665
4770,2813062,262414.708457271
4771,2813062,257760.784350455
4772,2813062,393176.224300086
4773,2813062,260903.689099863
4774,2813062,343700.986150771
4775,2813062,252884.588000968
4776,2813062,305936.493050039
4777,2403122,698436.83778497
4778,2403122,124.153278142214
4779,2403122,819.522007007152
4780,2403122,3473.77496058866
4781,2403122,339207.824299648
4782,2403122,761222.908440966
4783,2403122,1152.02896203473
4784,2403122,452352.878162555
4785,2403122,489035.297650158
4786,2403122,27920.2153413342
4787,2403122,3293992.36564547
4788,2403122,36005.2334234347
4789,2403122,37455.4078557491
4790,2209011,5269381.30599045
4791,2209011,874938.894930717
4792,2209011,394361.289450258
4793,0601162,745238.361749709
4794,0601162,344315.634549305
4795,0601162,6078.62616959587
4796,0601162,572638.764100432
4797,0601162,289866.240167639
4798,0601162,260732.36005009
4799,0601162,306361.224514555
4800,0601162,252474.802799728
4801,0601162,501851.344949961
4802,0601162,5100.61031395197
4803,0601162,340589.008700542
4804,0601162,430769.221949995
4805,0601162,26984.4660441987
4806,0601162,346399.087610189
4807,0601162,9127.98401471972
4808,1809011,470.34627369605
4809,1809011,282.697644382715
4810,1809011,989303.32134109
4811,1809011,3579437.63401376
4812,1809011,67908.0355724208
4813,1809011,2631.79059684835
4814,2405073,578794.784249514
4815,2405073,333206.961400203
4816,2405073,474526.173550487
4817,2405073,280836.608900502
4818,2405073,1470692.93960108
4819,2405073,457802.651650153
4820,2405073,264396.052477479
4821,2405073,291618.729549605
4822,2405073,330805.008600295
4823,0602053,3136.88184580207
4824,0602053,256078.798800886
4825,0602053,262328.263849542
4826,0602053,736318.930048794
4827,0602053,1020586.49129812
4828,0602053,349804.102651149
4829,0602053,320868.517248797
4830,0602053,301550.022599936
4831,2613042,261006.20040518
4832,2613042,326296.678950876
4833,2613042,317805.985250294
4834,2613042,347045.14145017
4835,2613042,402050.924051091
4836,2613042,393265.829899579
4837,2613042,575475.698901176
4838,2613042,209568.371959294
4839,2613042,260361.626750052
4840,2604133,307058.405066254
4841,2604133,480760.633600295
4842,2604133,644.685049416265
4843,2604133,404684.844500095
4844,2604133,8291.95235295594
4845,2604133,423302.086899593
4846,2604133,11538.5471811295
4847,2604133,385.035258965567
4848,2604133,168144.138692856
4849,2604133,299845.42219913
4850,2604133,1930633.29830235
4851,2604133,1239076.65117458
4852,2604133,1560625.22501072
4853,1206082,18471.9719784781
4854,1206082,62.7364728450775
4855,1206082,126117.339820653
4856,1206082,357672.415019204
4857,1206082,974087.624951601
4858,1206082,268922.653890759
4859,1206082,213366.872147001
4860,1206082,618741.985111408
4861,1206082,440808.163876875
4862,1206082,272984.423599795
4863,1206082,1251167.26840019
4864,1206082,62923.1469358541
4865,1206082,583494.720793084
4866,1206082,75725.5591291189
4867,0219032,711267.87892583
4868,0219032,390170.442849569
4869,0219032,660483.921849407
4870,0219032,790834.232465141
4871,0219032,999974.656348795
4872,0219032,438010.93093425
4873,0217043,258689.09854953
4874,0217043,270030.890449584
4875,0217043,347098.444500208
4876,0217043,268398.130900145
4877,0217043,346237.388500452
4878,0217043,350227.562650144
4879,0217043,273997.747399807
4880,0217043,277068.015999436
4881,0217043,272498.798850685
4882,0217043,284403.899899879
4883,0217043,831965.939299464
4884,0217043,519002.462749124
4885,0217043,277936.17440027
4886,0217043,4499096.95460199
4887,0217043,289016.830450118
4888,0217043,255826.906850696
4889,0217043,351681.713050455
4890,0217043,266720.844099939
4891,0601122,442701.881200075
4892,0601122,517089.556400865
4893,0601122,852703.956350803
4894,0601122,319068.961049631
4895,0601122,4020.73643121123
4896,0601122,39.4890851788223
4897,0601122,290410.52665019
4898,0601122,250446.056050122
4899,3021011,95.4792793393135
4900,3021011,7944876.98800881
4901,3021011,85995.9935501991
4902,3021011,13071.5007277783
4903,1021032,254440.578999221
4904,1021032,413500.395099401
4905,1021032,527750.839499906
4906,1021032,474421.364549644
4907,1021032,314.739479824901
4908,1021032,1096734.38396883
4909,1021032,235012.492043033
4910,1021032,4981.83571396489
4911,0602011,559234.344116628
4912,0602011,394302.472022969
4913,0602011,6938386.61800607
4914,0602011,110252.105391538
4915,0602011,1537.44311119989
4916,0403032,356966.184300125
4917,0403032,473873.82534951
4918,0403032,653942.185349137
4919,0403032,573121.943700641
4920,0403032,271126.84445107
4921,0403032,354317.201050699
4922,0403032,456349.845950097
4923,0403032,553338.171649486
4924,2810023,76029.0797230452
4925,2810023,261793.185099959
4926,2810023,860292.933750689
4927,2810023,1337789.38629937
4928,2810023,423592.925499737
4929,2810023,683038.079702079
4930,2810023,303881.433399439
4931,2810023,280922.233950317
4932,2810023,295043.552000031
4933,2810023,523425.832799077
4934,0203042,229718.729055192
4935,0203042,289813.814500079
4936,0203042,263473.148449421
4937,0203042,277026.406149879
4938,0203042,357399.392549992
4939,0203042,1174067.51865184
4940,0203042,250942.829199314
4941,0615011,6805403.76314642
4942,0615011,19565.2059104443
4943,0415052,250508.897600204
4944,0415052,24328.2496670485
4945,0415052,2247771.24685206
4946,0415052,293085.648200601
4947,0217053,500411.856750593
4948,0217053,263600.295799792
4949,0217053,274172.492799997
4950,0217053,1418665.12755138
4951,0217053,255249.636599898
4952,0217053,272066.746499181
4953,0217053,267863.978850305
4954,0217053,271914.672999978
4955,0217053,331915.097249955
4956,0217053,268341.072750896
4957,0217053,291091.523200393
4958,0217053,417926.830549836
4959,0217053,251929.274750173
4960,0217053,278295.668850094
4961,0217053,257585.667299539
4962,0217053,356173.775900662
4963,2417011,273034.095521368
4964,2417011,2121.27366989292
4965,2417011,406.360241279006
4966,2417011,2111151.70790072
4967,2417011,3726.57732142881
4968,2417011,34807.3169235513
4969,2417011,6201185.71936768
4970,2417011,2409344.062042
4971,2003052,242976.996691192
4972,2003052,378333.859149531
4973,2003052,395747.374499079
4974,2003052,253931.607749745
4975,2003052,132.025018788874
4976,2003052,303829.087799996
4977,2003052,378494.838598579
4978,2003052,485994.066899747
4979,2003052,287075.277499899
4980,2003052,325985.611149967
4981,2003052,259171.751149356
4982,2003052,263812.953049511
4983,2003052,298082.900199562
4984,2003052,305688.590249851
4985,2003052,375175.814899206
4986,2003052,369265.700950041
4987,2003052,369930.181050241
4988,2003052,9294.68778420985
4989,2003052,35513.5904142186
4990,2003052,257645.548350543
4991,2003052,273635.513250351
4992,2003052,328565.534950286
4993,1809023,1673.17258553207
4994,1809023,283175.334199816
4995,1809023,538438.363900386
4996,1809023,508008.045349851
4997,1809023,380718.654450357
4998,1809023,449866.670100003
4999,1809023,750099.651148617
5000,1809023,1774972.04554486
5001,1809023,12824.1723170225
5002,1809023,752863.642949939
5003,1809023,1645127.10160267
5004,1809023,698939.128949672
5005,1809023,678.802920207381
5006,1809023,572153.989700735
5007,0811072,653.995368265474
5008,0811072,261631.290749885
5009,0811072,275572.275399495
5010,0811072,47144.5131959915
5011,0811072,680022.779502124
5012,0811072,287851.604650617
5013,0811072,1493184.04475364
5014,2405082,284057.406999409
5015,2405082,560284.021649718
5016,2405082,336054.521100342
5017,2405082,367008.518400192
5018,2405082,344731.996450067
5019,2405082,705394.865449101
5020,2405082,1102782.17360032
5021,2405082,389422.557198942
5022,3063011,9242094.22625363
5023,3063011,3489599.42961396
5024,3063011,2026701.97937267
5025,3063011,162205.2336496
5026,2404032,266487.021199226
5027,2404032,274586.048099637
5028,2404032,263521.052349851
5029,2404032,263642.270650133
5030,2404032,292874.221001536
5031,2404032,418792.22439988
5032,2404032,821654.105850488
5033,2404032,509177.371449918
5034,2404032,1104827.22610033
5035,2404032,915.847228139639
5036,2404032,979.316740769893
5037,2613052,609578.450650096
5038,2613052,347655.172400653
5039,2613052,256641.502800107
5040,2613052,318394.850999773
5041,2613052,1415598.34724966
5042,2613052,415663.88179931
5043,2613052,254717.091200024
5044,2613052,51734.8970403671
5045,2613052,514016.818550199
5046,2613052,286939.286450177
5047,2613052,485260.442550018
5048,1206092,329931.788949549
5049,1206092,424096.781854466
5050,1206092,193.838679671288
5051,1206092,1292128.42164051
5052,1206092,3786466.29564869
5053,1206092,2653596.47804308
5054,2604142,607778.13005133
5055,2604142,279264.622525919
5056,2604142,1624355.47134909
5057,2604142,1904419.20348071
5058,2604142,2350761.64240174
5059,2604142,797141.41814965
5060,2604142,458291.026849777
5061,2604142,513604.334950827
5062,2604142,568915.451148488
5063,2604142,329586.270550758
5064,0219043,612443.961493358
5065,0219043,621892.821001729
5066,0219043,269662.54024899
5067,0219043,845.490746416152
5068,0219043,499.8581032902
5069,0219043,257262.991449565
5070,0219043,261770.248200089
5071,0219043,264048.835899204
5072,0219043,967643.646099314
5073,0219043,327810.14544946
5074,0219043,401156.673150599
5075,0219043,752476.515316188
5076,3211022,306832.989900574
5077,3211022,476197.137299478
5078,3211022,250397.789250366
5079,3211022,401985.081599653
5080,3211022,271622.04670012
5081,3211022,669435.89734897
5082,3211022,254388.472599864
5083,3211022,571310.135300845
5084,3211022,38705.5479206741
5085,3211022,250364.1776997
5086,3211022,568891.843549371
5087,3211022,363018.651239388
5088,3211022,11.0452640354633
5089,3211022,1821.70892333612
5090,3211022,7873.0978128463
5091,3211022,314.042077057064
5092,3211022,2233.70851398259
5093,1605023,776665.474499986
5094,1605023,274448.337899923
5095,1605023,914634.535000131
5096,1605023,471144.450750619
5097,1605023,398730.550049901
5098,1605023,563254.590396464
5099,1605023,466905.120301045
5100,1605023,260764.569949806
5101,1605023,647186.059649467
5102,1605023,1692107.13930106
5103,1605023,2235272.17604804
5104,1605023,9.41419502906501
5105,0601132,284397.555100642
5106,0601132,591283.106099889
5107,2803022,267982.085399747
5108,2803022,359235.497100554
5109,2803022,277548.655200034
5110,2803022,252773.573049575
5111,2803022,362852.771199822
5112,2803022,264912.003476337
5113,2803022,283146.838950515
5114,2803022,254742.74939993
5115,2803022,281941.688949853
5116,2803022,591451.381999459
5117,2803022,254925.435450181
5118,2803022,318969.390800372
5119,2803022,296040.529100418
5120,2803022,363436.428399801
5121,2803022,251513.655100644
5122,2803022,3641.81569451094
5123,2803022,700685.037813492
5124,2803022,26833.2760192454
5125,2803022,15163.7958534062
5126,2803022,420822.493349999
5127,2803022,257402.281149633
5128,2803022,323538.832500458
5129,2209073,260527.358199477
5130,2209073,258749.313749582
5131,2209073,331359.119632304
5132,2209073,357048.4268502
5133,2209073,252370.381099641
5134,2209073,1700107.80145156
5135,2209073,257207.315300405
5136,2209073,253565.98035109
5137,2209073,313945.580161929
5138,0602022,2048956.68359524
5139,3021062,261894.137199461
5140,3021062,275768.8495996
5141,3021062,254129.008049905
5142,3021062,350217.877499878
5143,3021062,351554.790149823
5144,3021062,1134022.91723438
5145,3021062,425316.090650146
5146,3021062,229717.30721119
5147,1810052,263117.245599914
5148,1810052,272747.3295497
5149,1810052,3946039.22121105
5150,3214102,253604.400149822
5151,3214102,1660.26789117232
5152,3214102,185.174853816628
5153,3214102,318642.335800685
5154,3214102,81.2475307421992
5155,3214102,296062.466691554
5156,3214102,17011.6538475081
5157,3214102,171.541034698486
5158,3214102,3.10214364156127
5159,3214102,5192.11846074462
5160,3214102,734892.244449988
5161,3214102,250597.768350586
5162,3214102,272341.708700659
