unit_id,var_id,year,val,population,rate,group,group_start
011212001011,10514,2003,1829,29423,0.0621622540189648,B,
011212001011,10514,2004,1718,29536,0.0581663055254605,B,
011212001011,10514,2005,1536,29487,0.0520907518567504,C,
011212001011,10514,2006,1203,29404,0.0409128009794586,C,
011212001011,10514,2007,877,29444,0.0297853552506453,C,
011212001011,10514,2008,674,29605,0.0227664245904408,C,B
011212001011,10514,2009,1026,29748,0.0344897135941912,C,B
011212001011,10514,2010,993,30166,0.0329178545382218,C,C
011212001011,10514,2011,1141,30300,0.0376567656765677,C,C
011212001011,10514,2012,1327,30303,0.0437910437910438,B,C
011212001011,10514,2013,1330,30219,0.0440120454018995,B,C
011212001011,10514,2014,1118,30104,0.0371379218708477,B,C
011212001011,10514,2015,832,30107,0.0276347693227489,C,C
011212001011,10514,2016,775,30048,0.0257920660276890,B,C
011212001011,10514,2017,667,29992,0.0222392638036810,B,B
011212001011,10514,2018,585,29922,0.0195508321636254,B,B
011212001011,10514,2019,364,29718,0.0122484689413823,C,B
011212001011,10514,2020,548,29554,0.0185423292955268,C,C
011212001011,10514,2021,473,29317,0.0161339836954668,B,B
011212001022,10514,2003,909,16845,0.0539626001780944,C,
011212001022,10514,2004,935,18207,0.0513538748832866,C,
011212001022,10514,2005,790,18293,0.0431859181107527,C,
011212001022,10514,2006,593,18458,0.0321269910066096,C,
011212001022,10514,2007,408,18567,0.0219744708353530,C,
011212001022,10514,2008,388,18624,0.0208333333333333,C,C
011212001022,10514,2009,530,18694,0.0283513426767947,C,C
011212001022,10514,2010,595,18784,0.0316758943781942,C,C
011212001022,10514,2011,684,18960,0.0360759493670886,C,C
011212001022,10514,2012,815,19091,0.0426902729034624,C,C
011212001022,10514,2013,744,19305,0.0385392385392385,C,C
011212001022,10514,2014,638,19421,0.0328510375366871,C,C
011212001022,10514,2015,498,19530,0.0254992319508449,C,C
011212001022,10514,2016,443,19606,0.0225951239416505,C,C
011212001022,10514,2017,397,19744,0.0201073743922204,B,C
011212001022,10514,2018,365,19872,0.0183675523349436,B,C
011212001022,10514,2019,217,20024,0.0108369956052737,C,C
011212001022,10514,2020,358,20152,0.0177649861055975,C,C
011212001022,10514,2021,299,20141,0.0148453403505288,C,C
011212001032,10514,2003,269,6321,0.0425565575067236,C,
011212001032,10514,2004,274,6282,0.0436166825851640,C,
011212001032,10514,2005,247,6291,0.0392624384040693,C,
011212001032,10514,2006,133,6362,0.0209053756680289,C,
011212001032,10514,2007,118,6367,0.0185330610962777,C,
011212001032,10514,2008,108,6343,0.0170266435440643,C,C
011212001032,10514,2009,173,6395,0.0270523846755278,C,C
011212001032,10514,2010,193,6458,0.0298854134406937,C,C
011212001032,10514,2011,188,6465,0.0290796597061098,C,C
011212001032,10514,2012,238,6539,0.0363970025997859,C,C
011212001032,10514,2013,248,6513,0.0380776907723016,C,C
011212001032,10514,2014,197,6484,0.0303824799506477,C,C
011212001032,10514,2015,138,6535,0.0211170619739862,C,C
011212001032,10514,2016,120,6513,0.0184246890833717,C,C
011212001032,10514,2017,111,6505,0.0170637970791699,C,C
011212001032,10514,2018,86,6517,0.0131962559459874,C,C
011212001032,10514,2019,53,6534,0.0081114172023263,C,C
011212001032,10514,2020,79,6494,0.0121650754542655,C,C
011212001032,10514,2021,75,6488,0.0115598027127004,C,C
011212001042,10514,2003,326,5442,0.0599044468945241,C,
011212001042,10514,2004,314,5466,0.0574460300036590,C,
011212001042,10514,2005,285,5474,0.0520643039824625,C,
011212001042,10514,2006,199,5513,0.0360964991837475,C,
011212001042,10514,2007,147,5528,0.0265918958031838,C,
011212001042,10514,2008,117,5545,0.0211000901713255,C,C
011212001042,10514,2009,176,5570,0.0315978456014363,C,C
011212001042,10514,2010,224,5535,0.0404697380307136,B,C
011212001042,10514,2011,222,5547,0.0400216333153056,B,C
011212001042,10514,2012,267,5553,0.0480821177741761,B,C
011212001042,10514,2013,233,5574,0.0418012199497668,C,C
011212001042,10514,2014,214,5587,0.0383032038661178,B,C
011212001042,10514,2015,156,5601,0.0278521692554901,C,B
011212001042,10514,2016,147,5633,0.0260962187111663,B,B
011212001042,10514,2017,112,5648,0.0198300283286119,C,B
011212001042,10514,2018,104,5642,0.0184331797235023,B,C
011212001042,10514,2019,58,5659,0.0102491606290864,C,B
011212001042,10514,2020,86,5642,0.0152428216944346,C,C
011212001042,10514,2021,82,5639,0.0145415853874800,C,B
011212001052,10514,2003,401,7368,0.0544245385450597,C,
011212001052,10514,2004,330,7443,0.0443369609028618,C,
011212001052,10514,2005,283,7491,0.0377786677346149,C,
011212001052,10514,2006,171,7563,0.0226100753669179,C,
011212001052,10514,2007,156,7613,0.0204912649415474,C,
011212001052,10514,2008,84,7605,0.0110453648915187,C,C
011212001052,10514,2009,191,7666,0.0249152100182625,C,C
011212001052,10514,2010,238,7709,0.0308730055778960,C,C
011212001052,10514,2011,265,7771,0.0341011452837473,C,C
011212001052,10514,2012,285,7772,0.0366700977869274,C,C
011212001052,10514,2013,289,7841,0.0368575436806530,C,C
011212001052,10514,2014,241,7895,0.0305256491450285,C,C
011212001052,10514,2015,219,7934,0.0276027224602975,C,C
011212001052,10514,2016,172,7998,0.0215053763440860,C,C
011212001052,10514,2017,140,8049,0.0173934650267114,C,C
011212001052,10514,2018,136,8139,0.0167096694925667,C,C
011212001052,10514,2019,71,8197,0.0086617055020129,C,C
011212001052,10514,2020,138,8197,0.0168354275954618,C,C
011212001052,10514,2021,129,8242,0.0156515408881339,C,C
011212001063,10514,2003,709,12709,0.0557872373908254,C,
011212001063,10514,2004,661,12821,0.0515560408704469,C,
011212001063,10514,2005,592,12876,0.0459770114942529,C,
011212001063,10514,2006,430,12884,0.0333747283452344,C,
011212001063,10514,2007,266,13025,0.0204222648752399,C,
011212001063,10514,2008,238,13099,0.0181693259027407,C,C
011212001063,10514,2009,396,13167,0.0300751879699248,C,C
011212001063,10514,2010,389,13272,0.0293098251959011,C,C
011212001063,10514,2011,497,13372,0.0371672150762788,C,C
011212001063,10514,2012,575,13459,0.0427223419273349,C,C
011212001063,10514,2013,561,13563,0.0413625304136253,C,C
011212001063,10514,2014,443,13682,0.0323783072650197,C,C
011212001063,10514,2015,339,13759,0.0246384184897158,C,C
011212001063,10514,2016,272,13853,0.0196347361582329,C,C
011212001063,10514,2017,230,13880,0.0165706051873199,C,C
011212001063,10514,2018,215,14021,0.0153341416446758,C,C
011212001063,10514,2019,120,14177,0.0084644141920011,C,C
011212001063,10514,2020,196,14250,0.0137543859649123,C,C
011212001063,10514,2021,153,14265,0.0107255520504732,C,C
011212001072,10514,2003,708,10377,0.0682278115062157,B,
011212001072,10514,2004,633,10427,0.0607077778843387,B,
011212001072,10514,2005,550,10452,0.0526215078453884,C,
011212001072,10514,2006,432,10512,0.0410958904109589,C,
011212001072,10514,2007,354,10579,0.0334625200869647,B,
011212001072,10514,2008,293,10630,0.0275634995296331,B,B
011212001072,10514,2009,447,10704,0.0417600896860987,B,B
011212001072,10514,2010,440,10940,0.0402193784277879,B,C
011212001072,10514,2011,448,10995,0.0407457935425193,B,C
011212001072,10514,2012,542,11072,0.0489523121387283,B,B
011212001072,10514,2013,567,11087,0.0511409759177415,B,B
011212001072,10514,2014,486,11128,0.0436736161035226,B,B
011212001072,10514,2015,335,11117,0.0301340289646487,B,B
011212001072,10514,2016,324,11158,0.0290374619107367,B,B
011212001072,10514,2017,280,11239,0.0249132485096539,B,B
011212001072,10514,2018,232,11276,0.0205746718694573,B,B
011212001072,10514,2019,119,11348,0.0104864293267536,C,B
011212001072,10514,2020,188,11430,0.0164479440069991,C,B
011212001072,10514,2021,210,11447,0.0183454180134533,B,B
011212001082,10514,2003,225,5036,0.0446783161239079,C,
011212001082,10514,2004,179,5016,0.0356858054226475,C,
011212001082,10514,2005,163,5035,0.0323733862959285,C,
011212001082,10514,2006,132,5057,0.0261024322720981,C,
011212001082,10514,2007,101,5066,0.0199368337939203,C,
011212001082,10514,2008,63,5082,0.0123966942148760,C,C
011212001082,10514,2009,122,5148,0.0236985236985237,C,C
011212001082,10514,2010,141,5194,0.0271467077396997,C,C
011212001082,10514,2011,129,5257,0.0245387102910405,C,C
011212001082,10514,2012,180,5352,0.0336322869955157,C,C
011212001082,10514,2013,161,5373,0.0299646380048390,C,C
011212001082,10514,2014,171,5405,0.0316373728029602,C,C
011212001082,10514,2015,117,5428,0.0215549005158438,C,C
011212001082,10514,2016,94,5494,0.0171095740808154,C,C
011212001082,10514,2017,85,5529,0.0153734852595406,C,C
011212001082,10514,2018,63,5582,0.0112862773199570,C,C
011212001082,10514,2019,31,5641,0.0054954795249069,C,C
011212001082,10514,2020,63,5646,0.0111583421891605,C,C
011212001082,10514,2021,44,5654,0.0077821011673152,C,C
011212001092,10514,2003,240,4873,0.0492509747588754,C,
011212001092,10514,2004,236,4865,0.0485097636176773,C,
011212001092,10514,2005,217,4933,0.0439894587472126,C,
011212001092,10514,2006,145,4973,0.0291574502312487,C,
011212001092,10514,2007,102,5015,0.0203389830508475,C,
011212001092,10514,2008,86,5069,0.0169658709804695,C,C
011212001092,10514,2009,131,5089,0.0257417960306544,C,C
011212001092,10514,2010,172,5173,0.0332495650492944,C,C
011212001092,10514,2011,192,5202,0.0369088811995386,C,C
011212001092,10514,2012,229,5263,0.0435113053391602,B,C
011212001092,10514,2013,213,5290,0.0402646502835539,C,C
011212001092,10514,2014,190,5377,0.0353356890459364,C,C
011212001092,10514,2015,158,5405,0.0292321924144311,C,C
011212001092,10514,2016,137,5444,0.0251653196179280,B,C
011212001092,10514,2017,96,5510,0.0174228675136116,C,B
011212001092,10514,2018,77,5543,0.0138913945516868,C,C
011212001092,10514,2019,37,5560,0.0066546762589928,C,C
011212001092,10514,2020,69,5582,0.0123611608742386,C,C
011212001092,10514,2021,68,5606,0.0121298608633607,C,B
011212006012,10514,2003,560,12828,0.0436545057686311,C,
011212006012,10514,2004,541,12798,0.0422722300359431,C,
011212006012,10514,2005,456,12802,0.0356194344633651,C,
011212006012,10514,2006,316,12870,0.0245532245532246,C,
011212006012,10514,2007,282,12935,0.0218013142636258,C,
011212006012,10514,2008,245,13058,0.0187624444784806,C,C
011212006012,10514,2009,391,13232,0.0295495767835550,C,C
011212006012,10514,2010,508,13637,0.0372515949255701,C,C
011212006012,10514,2011,479,13731,0.0348845677663681,C,C
011212006012,10514,2012,484,13887,0.0348527399726363,C,C
011212006012,10514,2013,462,13984,0.0330377574370709,C,C
011212006012,10514,2014,386,14143,0.0272926536095595,C,C
011212006012,10514,2015,357,14316,0.0249371332774518,C,C
011212006012,10514,2016,290,14474,0.0200359264888766,C,C
011212006012,10514,2017,232,14535,0.0159614723082215,C,C
011212006012,10514,2018,237,14587,0.0162473435250566,C,C
011212006012,10514,2019,205,14712,0.0139342033713975,C,C
011212006012,10514,2020,291,14704,0.0197905331882481,B,C
011212006012,10514,2021,284,14818,0.0191658793359428,B,C
011212006022,10514,2003,240,7635,0.0314341846758350,C,
011212006022,10514,2004,207,7629,0.0271333071175777,C,
011212006022,10514,2005,205,7630,0.0268676277850590,C,
011212006022,10514,2006,172,7645,0.0224983649444081,C,
011212006022,10514,2007,122,7644,0.0159602302459445,C,
011212006022,10514,2008,63,7664,0.0082202505219207,C,C
011212006022,10514,2009,142,7701,0.0184391637449682,C,C
011212006022,10514,2010,177,7778,0.0227564926716380,C,C
011212006022,10514,2011,145,7767,0.0186687266640917,C,C
011212006022,10514,2012,170,7751,0.0219326538511160,C,C
011212006022,10514,2013,179,7724,0.0231745209735888,C,C
011212006022,10514,2014,152,7710,0.0197146562905318,C,C
011212006022,10514,2015,108,7714,0.0140005185377236,C,C
011212006022,10514,2016,89,7721,0.0115270042740578,C,C
011212006022,10514,2017,64,7702,0.0083095299922098,C,C
011212006022,10514,2018,70,7724,0.0090626618332470,C,C
011212006022,10514,2019,65,7698,0.0084437516237984,C,C
011212006022,10514,2020,96,7728,0.0124223602484472,C,C
011212006022,10514,2021,107,7686,0.0139214155607598,C,C
011212006032,10514,2003,358,8154,0.0439048319843022,C,
011212006032,10514,2004,350,8220,0.0425790754257908,C,
011212006032,10514,2005,288,8254,0.0348921734916404,C,
011212006032,10514,2006,223,8311,0.0268319095175069,C,
011212006032,10514,2007,181,8407,0.0215296776495777,C,
011212006032,10514,2008,175,8508,0.0205688763516690,C,C
011212006032,10514,2009,277,8589,0.0322505530329491,C,C
011212006032,10514,2010,303,8555,0.0354178842781999,C,C
011212006032,10514,2011,236,8640,0.0273148148148148,C,C
011212006032,10514,2012,264,8742,0.0301990391214825,C,C
011212006032,10514,2013,275,8837,0.0311191580853231,C,C
011212006032,10514,2014,220,8924,0.0246526221425370,C,C
011212006032,10514,2015,185,8970,0.0206243032329989,C,C
011212006032,10514,2016,172,9014,0.0190814288883958,C,C
011212006032,10514,2017,127,9098,0.0139591118927237,C,C
011212006032,10514,2018,129,9135,0.0141215106732348,C,C
011212006032,10514,2019,109,9164,0.0118943692710607,C,C
011212006032,10514,2020,181,9215,0.0196418882257189,B,C
011212006032,10514,2021,183,9265,0.0197517539125742,B,C
011212006042,10514,2003,385,10382,0.0370834136004623,C,
011212006042,10514,2004,369,10426,0.0353922885094955,C,
011212006042,10514,2005,324,10422,0.0310880829015544,C,
011212006042,10514,2006,242,10467,0.0231202827935416,C,
011212006042,10514,2007,219,10539,0.0207799601480216,C,
011212006042,10514,2008,192,10559,0.0181835401079648,C,C
011212006042,10514,2009,281,10644,0.0263998496805712,C,C
011212006042,10514,2010,327,10629,0.0307648885125600,C,C
011212006042,10514,2011,313,10652,0.0293841532106647,C,C
011212006042,10514,2012,379,10683,0.0354769259571281,C,C
011212006042,10514,2013,397,10743,0.0369542958205343,C,C
011212006042,10514,2014,355,10807,0.0328490793004534,C,C
011212006042,10514,2015,263,10842,0.0242575170632725,C,C
011212006042,10514,2016,245,10876,0.0225266642147848,C,C
011212006042,10514,2017,190,10917,0.0174040487313364,C,C
011212006042,10514,2018,184,10935,0.0168267032464563,C,C
011212006042,10514,2019,145,10964,0.0132251003283473,C,C
011212006042,10514,2020,245,10955,0.0223642172523962,B,C
011212006042,10514,2021,210,10924,0.0192237275723178,B,C
011212006052,10514,2003,497,12851,0.0386740331491713,C,
011212006052,10514,2004,470,13046,0.0360263682354745,C,
011212006052,10514,2005,419,13167,0.0318219791904002,C,
011212006052,10514,2006,328,13251,0.0247528488415969,C,
011212006052,10514,2007,279,13398,0.0208240035826243,C,
011212006052,10514,2008,257,13522,0.0190060641916876,C,C
011212006052,10514,2009,448,13720,0.0326530612244898,C,C
011212006052,10514,2010,489,14100,0.0346808510638298,C,C
011212006052,10514,2011,462,14319,0.0322648229624974,C,C
011212006052,10514,2012,448,14535,0.0308221534227726,C,C
011212006052,10514,2013,489,14605,0.0334816843546731,C,C
011212006052,10514,2014,354,14769,0.0239691245175706,C,C
011212006052,10514,2015,333,14942,0.0222861732030518,C,C
011212006052,10514,2016,256,15107,0.0169457867213874,C,C
011212006052,10514,2017,233,15260,0.0152686762778506,C,C
011212006052,10514,2018,217,15575,0.0139325842696629,C,C
011212006052,10514,2019,202,15776,0.0128042596348884,C,C
011212006052,10514,2020,302,16020,0.0188514357053683,C,C
011212006052,10514,2021,334,16232,0.0205766387382947,B,C
011212006063,10514,2003,1793,31439,0.0570310760520373,C,
011212006063,10514,2004,1730,31339,0.0552027824755097,C,
011212006063,10514,2005,1532,31423,0.0487540973172517,C,
011212006063,10514,2006,1284,31476,0.0407929851315288,C,
011212006063,10514,2007,1068,31627,0.0337686154235305,B,
011212006063,10514,2008,940,31809,0.0295513848281933,B,C
011212006063,10514,2009,1196,31894,0.0374992161535085,B,C
011212006063,10514,2010,1468,32268,0.0454939878517417,B,C
011212006063,10514,2011,1381,32417,0.0426011043588241,B,C
011212006063,10514,2012,1447,32474,0.0445587239021987,B,B
011212006063,10514,2013,1503,32492,0.0462575403176166,B,B
011212006063,10514,2014,1331,32451,0.0410156851868972,B,B
011212006063,10514,2015,1049,32394,0.0323825399765389,B,B
011212006063,10514,2016,923,32291,0.0285838159239417,B,B
011212006063,10514,2017,785,32296,0.0243064156551895,B,B
011212006063,10514,2018,738,32195,0.0229228141015686,B,B
011212006063,10514,2019,583,32129,0.0181456005477917,B,B
011212006063,10514,2020,817,32104,0.0254485422377274,B,B
011212006063,10514,2021,765,31970,0.0239286831404442,B,B
011212006072,10514,2003,747,15216,0.0490930599369085,C,
011212006072,10514,2004,621,15490,0.0400903808908974,C,
011212006072,10514,2005,554,15594,0.0355264845453380,C,
011212006072,10514,2006,424,15682,0.0270373676826935,C,
011212006072,10514,2007,353,15812,0.0223248165949911,C,
011212006072,10514,2008,288,15990,0.0180112570356473,C,C
011212006072,10514,2009,502,16112,0.0311569016881827,C,C
011212006072,10514,2010,570,16151,0.0352919323880874,C,C
011212006072,10514,2011,542,16267,0.0333189893649720,C,C
011212006072,10514,2012,596,16465,0.0361979957485575,C,C
011212006072,10514,2013,597,16563,0.0360441948922297,C,C
011212006072,10514,2014,457,16717,0.0273374409283962,C,C
011212006072,10514,2015,374,16815,0.0222420457924472,C,C
011212006072,10514,2016,349,16994,0.0205366599976462,C,C
011212006072,10514,2017,283,17110,0.0165400350672122,C,C
011212006072,10514,2018,251,17292,0.0145153828359935,C,C
011212006072,10514,2019,222,17447,0.0127242505874936,C,C
011212006072,10514,2020,353,17495,0.0201771934838525,B,C
011212006072,10514,2021,354,17599,0.0201147792488210,B,C
011212006082,10514,2003,254,7403,0.0343104146967446,C,
011212006082,10514,2004,246,7505,0.0327781479013991,C,
011212006082,10514,2005,211,7655,0.0275636838667538,C,
011212006082,10514,2006,152,7824,0.0194274028629857,C,
011212006082,10514,2007,129,8076,0.0159732540861813,C,
011212006082,10514,2008,125,8215,0.0152160681679854,C,C
011212006082,10514,2009,191,8442,0.0226249703861644,C,C
011212006082,10514,2010,258,9190,0.0280739934711643,C,C
011212006082,10514,2011,222,9356,0.0237280889268918,C,C
011212006082,10514,2012,252,9538,0.0264206332564479,C,C
011212006082,10514,2013,277,9721,0.0284950108013579,C,C
011212006082,10514,2014,210,9845,0.0213306246825800,C,C
011212006082,10514,2015,151,9981,0.0151287446147681,C,C
011212006082,10514,2016,141,10163,0.0138738561448391,C,C
011212006082,10514,2017,126,10380,0.0121387283236994,C,C
011212006082,10514,2018,127,10563,0.0120230994982486,C,C
011212006082,10514,2019,112,10762,0.0104069875487828,C,C
011212006082,10514,2020,168,10909,0.0154001283344028,C,C
011212006082,10514,2021,153,11141,0.0137330580737815,C,C
011212006092,10514,2003,469,10576,0.0443456883509834,C,
011212006092,10514,2004,428,10815,0.0395746648173833,C,
011212006092,10514,2005,417,11040,0.0377717391304348,C,
011212006092,10514,2006,320,11322,0.0282635576753224,C,
011212006092,10514,2007,279,11518,0.0242229553741969,C,
011212006092,10514,2008,222,11697,0.0189792254424211,C,C
011212006092,10514,2009,445,11940,0.0372696817420436,B,C
011212006092,10514,2010,422,12444,0.0339119254259081,C,C
011212006092,10514,2011,498,12663,0.0393271736555319,B,C
011212006092,10514,2012,518,12912,0.0401177199504337,C,C
011212006092,10514,2013,553,13221,0.0418273958096967,C,C
011212006092,10514,2014,457,13360,0.0342065868263473,C,B
011212006092,10514,2015,387,13532,0.0285988767366243,C,C
011212006092,10514,2016,317,13655,0.0232149395825705,C,B
011212006092,10514,2017,271,13819,0.0196106809465229,C,C
011212006092,10514,2018,252,14052,0.0179333902647310,B,C
011212006092,10514,2019,222,14233,0.0155975549778683,B,C
011212006092,10514,2020,325,14423,0.0225334535117521,B,C
011212006092,10514,2021,297,14660,0.0202592087312415,B,C
011212006103,10514,2003,386,9483,0.0407044184329853,C,
011212006103,10514,2004,391,9547,0.0409552739080339,C,
011212006103,10514,2005,300,9604,0.0312369845897543,C,
011212006103,10514,2006,232,9657,0.0240240240240240,C,
011212006103,10514,2007,196,9659,0.0202919556889947,C,
011212006103,10514,2008,178,9695,0.0183599793708097,C,C
011212006103,10514,2009,279,9809,0.0284432663880110,C,C
011212006103,10514,2010,342,10030,0.0340977068793619,C,C
011212006103,10514,2011,296,10163,0.0291252582898750,C,C
011212006103,10514,2012,307,10278,0.0298696244405526,C,C
011212006103,10514,2013,324,10354,0.0312922542012749,C,C
011212006103,10514,2014,244,10463,0.0233202714326675,C,C
011212006103,10514,2015,212,10477,0.0202348000381789,C,C
011212006103,10514,2016,216,10519,0.0205342713185664,C,C
011212006103,10514,2017,178,10520,0.0169201520912548,C,C
011212006103,10514,2018,161,10556,0.0152519893899204,C,C
011212006103,10514,2019,146,10579,0.0138009263635504,C,C
011212006103,10514,2020,242,10553,0.0229318677153416,B,C
011212006103,10514,2021,220,10604,0.0207468879668050,B,C
011212006113,10514,2003,2350,41194,0.0570471427877846,C,
011212006113,10514,2004,2023,41256,0.0490352918363390,C,
011212006113,10514,2005,1799,41430,0.0434226405986000,C,
011212006113,10514,2006,1477,41481,0.0356066632916275,C,
011212006113,10514,2007,1115,41486,0.0268765366629706,C,
011212006113,10514,2008,1115,41708,0.0267334803874556,B,C
011212006113,10514,2009,1792,41947,0.0427205759649081,B,C
011212006113,10514,2010,2011,42688,0.0471092578710645,B,C
011212006113,10514,2011,1909,42813,0.0445892602714129,B,C
011212006113,10514,2012,1997,43006,0.0464353811096126,B,C
011212006113,10514,2013,1976,43088,0.0458596360935759,B,B
011212006113,10514,2014,1516,43137,0.0351438440318056,C,B
011212006113,10514,2015,1207,43184,0.0279501667284179,C,B
011212006113,10514,2016,1119,43346,0.0258155308448300,B,B
011212006113,10514,2017,899,43369,0.0207290922087205,B,B
011212006113,10514,2018,793,43496,0.0182315615228987,B,B
011212006113,10514,2019,759,43586,0.0174138484834580,B,C
011212006113,10514,2020,1128,43751,0.0257822678338781,B,C
011212006113,10514,2021,976,43789,0.0222887026422161,B,B
011212006123,10514,2003,869,13590,0.0639440765268580,B,
011212006123,10514,2004,780,13589,0.0573993671351829,C,
011212006123,10514,2005,734,13579,0.0540540540540541,B,
011212006123,10514,2006,599,13608,0.0440182245737801,C,
011212006123,10514,2007,556,13618,0.0408283154648260,B,
011212006123,10514,2008,538,13663,0.0393764180633829,B,B
011212006123,10514,2009,737,13723,0.0537054579902354,B,C
011212006123,10514,2010,865,13821,0.0625859199768468,B,B
011212006123,10514,2011,733,13808,0.0530851680185400,B,C
011212006123,10514,2012,729,13791,0.0528605612355884,B,B
011212006123,10514,2013,672,13730,0.0489439184268026,B,B
011212006123,10514,2014,519,13680,0.0379385964912281,B,B
011212006123,10514,2015,424,13638,0.0310896025810236,B,B
011212006123,10514,2016,386,13675,0.0282266910420475,B,B
011212006123,10514,2017,365,13677,0.0266871389924691,B,B
011212006123,10514,2018,295,13680,0.0215643274853801,B,B
011212006123,10514,2019,272,13638,0.0199442733538642,B,B
011212006123,10514,2020,364,13557,0.0268495979936564,B,B
011212006123,10514,2021,371,13512,0.0274570751924216,B,B
011212006132,10514,2003,237,5921,0.0400270224624219,C,
011212006132,10514,2004,230,5904,0.0389566395663957,C,
011212006132,10514,2005,211,5885,0.0358538657604078,C,
011212006132,10514,2006,149,5881,0.0253358272402653,C,
011212006132,10514,2007,121,5855,0.0206660973526900,C,
011212006132,10514,2008,126,5902,0.0213486953575059,C,C
011212006132,10514,2009,181,5911,0.0306208763322619,C,C
011212006132,10514,2010,225,5837,0.0385471989035463,B,C
011212006132,10514,2011,212,5825,0.0363948497854077,C,C
011212006132,10514,2012,195,5830,0.0334476843910806,C,C
011212006132,10514,2013,172,5805,0.0296296296296296,C,C
011212006132,10514,2014,144,5804,0.0248104755341144,C,C
011212006132,10514,2015,117,5836,0.0200479780671693,C,B
011212006132,10514,2016,122,5814,0.0209838321293430,C,C
011212006132,10514,2017,80,5819,0.0137480666781234,C,C
011212006132,10514,2018,76,5830,0.0130360205831904,C,C
011212006132,10514,2019,73,5835,0.0125107112253642,C,C
011212006132,10514,2020,93,5807,0.0160151541243327,C,C
011212006132,10514,2021,112,5749,0.0194816489824317,B,C
011212006143,10514,2003,473,8504,0.0556208842897460,C,
011212006143,10514,2004,433,8562,0.0505722961924784,C,
011212006143,10514,2005,406,8596,0.0472312703583062,C,
011212006143,10514,2006,330,8661,0.0381018358157257,C,
011212006143,10514,2007,234,8749,0.0267459138187221,C,
011212006143,10514,2008,190,8791,0.0216130133090661,C,C
011212006143,10514,2009,360,8870,0.0405862457722661,B,C
011212006143,10514,2010,430,9279,0.0463412005604052,B,C
011212006143,10514,2011,404,9402,0.0429695809402255,B,C
011212006143,10514,2012,431,9518,0.0452826223996638,B,C
011212006143,10514,2013,417,9633,0.0432886951105575,C,C
011212006143,10514,2014,331,9686,0.0341730332438571,C,B
011212006143,10514,2015,238,9774,0.0243503171679967,C,B
011212006143,10514,2016,209,9839,0.0212419961378189,C,B
011212006143,10514,2017,204,9957,0.0204880988249473,B,B
011212006143,10514,2018,184,10083,0.0182485371417237,B,C
011212006143,10514,2019,168,10195,0.0164786660127513,B,C
011212006143,10514,2020,242,10302,0.0234905843525529,B,C
011212006143,10514,2021,231,10405,0.0222008649687650,B,C
011212006152,10514,2003,285,9011,0.0316280102097436,C,
011212006152,10514,2004,296,9183,0.0322334748992704,C,
011212006152,10514,2005,230,9305,0.0247178936055884,C,
011212006152,10514,2006,210,9401,0.0223380491437081,C,
011212006152,10514,2007,173,9605,0.0180114523685580,C,
011212006152,10514,2008,122,9713,0.0125604859466694,C,C
011212006152,10514,2009,220,9946,0.0221194450030163,C,C
011212006152,10514,2010,252,10322,0.0244138732803720,C,C
011212006152,10514,2011,259,10517,0.0246267947133213,C,C
011212006152,10514,2012,296,10754,0.0275246419936768,C,C
011212006152,10514,2013,280,10946,0.0255801205919971,C,C
011212006152,10514,2014,222,11058,0.0200759631036354,C,C
011212006152,10514,2015,183,11231,0.0162941857359095,C,C
011212006152,10514,2016,174,11514,0.0151120375195414,C,C
011212006152,10514,2017,165,11956,0.0138006022080964,C,C
011212006152,10514,2018,144,12356,0.0116542570411136,C,C
011212006152,10514,2019,134,12721,0.0105337630689411,C,C
011212006152,10514,2020,209,13162,0.0158790457377298,C,C
011212006152,10514,2021,194,13690,0.0141709276844412,C,C
011212006162,10514,2003,995,21846,0.0455460953950380,C,
011212006162,10514,2004,898,22014,0.0407922231307350,C,
011212006162,10514,2005,845,22257,0.0379655838612571,C,
011212006162,10514,2006,629,22559,0.0278824415975885,C,
011212006162,10514,2007,472,22749,0.0207481647544947,C,
011212006162,10514,2008,412,23129,0.0178131350252929,C,C
011212006162,10514,2009,632,23412,0.0269947035708184,C,C
011212006162,10514,2010,769,24132,0.0318664014586441,C,C
011212006162,10514,2011,716,24475,0.0292543411644535,C,C
011212006162,10514,2012,815,24798,0.0328655536736834,C,C
011212006162,10514,2013,836,25044,0.0333812490017569,C,C
011212006162,10514,2014,769,25311,0.0303820473311999,C,C
011212006162,10514,2015,637,25565,0.0249168785448856,C,C
011212006162,10514,2016,552,25815,0.0213829169087740,C,C
011212006162,10514,2017,517,26206,0.0197283064946959,C,C
011212006162,10514,2018,431,26504,0.0162616963477211,C,C
011212006162,10514,2019,329,26708,0.0123184064699715,C,C
011212006162,10514,2020,508,27065,0.0187696286717162,C,C
011212006162,10514,2021,465,27432,0.0169510061242345,B,C
011212006172,10514,2003,428,15047,0.0284442081478035,C,
011212006172,10514,2004,363,15408,0.0235591900311526,C,
011212006172,10514,2005,313,15640,0.0200127877237852,C,
011212006172,10514,2006,227,15848,0.0143235739525492,C,
011212006172,10514,2007,164,16226,0.0101072353013682,C,
011212006172,10514,2008,235,16772,0.0140114476508466,C,C
011212006172,10514,2009,400,17452,0.0229200091680037,C,C
011212006172,10514,2010,452,18400,0.0245652173913043,C,C
011212006172,10514,2011,397,19042,0.0208486503518538,C,C
011212006172,10514,2012,450,19677,0.0228693398383900,C,C
