teryt_id,name,year,group,base_area,base_perimeter,box_area,box_perimeter,rect_area,rect_perimeter,circ_radius,circ_area,conv_area,conv_perimeter,schwartzberg_radius,schwartzberg_circumference,schwartzberg,polsby_popper,reock,box,rectangle,convex_hull
2603043,Opatowiec,2006,artificial_surfaces,2865859.145401,31262.531330,82409095.314006,36349.780000,54160356.556471,31017.130852,5184.588697,84445884.740259,43606916.925566,26742.342559,955.108004,6001.120574,0.191959,0.036848,0.033937,0.034776,0.052914,0.065720
2002152,Zawady,2006,artificial_surfaces,2143840.250071,21955.016793,69520947.102717,33562.640000,65965222.309642,33742.410766,5586.723420,98053751.781720,47142417.154167,27345.779237,826.078414,5190.403753,0.236411,0.055890,0.021864,0.030837,0.032500,0.045476
2411082,Rudnik,2006,artificial_surfaces,4056549.007371,41342.926751,83483782.690645,36952.251295,78601802.764431,35988.401147,5427.757890,92553065.386482,55390145.387983,29175.817830,1136.327265,7139.754775,0.172696,0.029824,0.043829,0.048591,0.051609,0.073236
2610032,Łączna,2006,artificial_surfaces,5289956.702264,53043.261959,29435436.585501,22397.515287,29005698.641208,22252.592585,3543.902079,39456022.225964,22544282.081094,18374.702056,1297.630732,8153.254347,0.153710,0.023627,0.134072,0.179714,0.182376,0.234647
2404063,Koniecpol,2006,artificial_surfaces,6527259.682115,62858.899095,124311104.979310,44616.034860,109677823.850751,42832.852126,6760.518144,143585253.111066,72760900.421528,34405.492916,1441.419886,9056.708246,0.144080,0.020759,0.045459,0.052507,0.059513,0.089708
0810021,Żagań,2006,artificial_surfaces,10167438.656383,49494.711823,46958656.428567,27736.856465,40846396.260656,25869.285535,4217.324621,55875823.324024,31526727.851976,22196.579539,1798.998677,11303.442058,0.228377,0.052156,0.181965,0.216519,0.248919,0.322502
1816143,Tyczyn,2006,artificial_surfaces,3152626.189211,29621.378276,38204856.079678,24832.653419,24259527.805941,20550.530525,3690.018922,42776678.431601,18599563.932662,18209.428752,1001.754503,6294.209172,0.212489,0.045151,0.073700,0.082519,0.129954,0.169500
3209033,Bobolice,2006,artificial_surfaces,5326935.675647,39221.374852,294844258.692471,70429.800000,276127301.935312,68507.224417,10944.150319,376282457.448448,202579577.213455,55663.198602,1302.158319,8181.702020,0.208603,0.043515,0.014157,0.018067,0.019292,0.026296
1817032,Bukowsko,2006,artificial_surfaces,3813469.914626,30304.293529,58777969.269305,32185.815832,49785221.731417,30520.942871,5311.537493,88631964.513076,33889585.051701,25262.998737,1101.755497,6922.533949,0.228434,0.052182,0.043026,0.064879,0.076598,0.112526
2404072,Konopiska,2006,artificial_surfaces,6170849.603873,68795.632610,73653720.107884,34476.000000,71826764.152330,34041.867038,4997.737643,78468758.383324,53722140.670596,27774.417696,1401.514336,8805.974286,0.128002,0.016384,0.078641,0.083782,0.085913,0.114866
1213072,Polanka Wielka,2006,artificial_surfaces,3158779.076808,32575.210137,24001195.297890,20173.799392,19335044.862940,19095.174707,3319.514548,34617764.985179,15237497.105516,16285.785457,1002.731573,6300.348289,0.193409,0.037407,0.091247,0.131609,0.163371,0.207303
0620062,Miączyn,2006,artificial_surfaces,6820984.651847,70302.782072,149498993.423415,49182.380000,141564818.734948,48037.669640,7660.224973,184345661.834044,112957336.678042,41730.267319,1473.494774,9258.240712,0.131691,0.017343,0.037001,0.045626,0.048183,0.060385
3007072,Mycielin,2006,artificial_surfaces,3099529.885199,32254.371048,81007507.737013,38859.060000,71694398.793751,36999.681683,6706.039077,141280437.861382,46397258.170403,30471.069237,993.282943,6240.980794,0.193493,0.037439,0.021939,0.038262,0.043233,0.066804
0615011,Radzyń Podlaski,2006,artificial_surfaces,7102005.113515,37787.571986,25058461.818670,20139.463249,20302012.404310,18244.946815,2842.219469,25378449.941267,16358521.282986,15480.988269,1503.541965,9447.032781,0.250004,0.062502,0.279844,0.283417,0.349818,0.434147
0803032,Przytoczna,2006,artificial_surfaces,4441229.671199,34233.322574,130526243.544388,49505.200000,121118895.406458,47358.028222,8568.462305,230651165.580005,84155942.821302,39123.036787,1188.985833,7470.618317,0.218227,0.047623,0.019255,0.034026,0.036668,0.052774
0210062,Platerówka,2006,artificial_surfaces,3460142.261289,28319.474217,57053361.038991,30641.780000,55558741.784867,29820.380821,4644.187533,67759371.546363,31198266.649096,24201.609550,1049.474864,6594.045043,0.232845,0.054217,0.051065,0.060647,0.062279,0.110908
2010032,Dziadkowice,2006,artificial_surfaces,3410426.511449,31008.596932,120288682.695999,44038.180000,105656249.140656,41306.446943,6652.126481,139017946.473749,74518074.445397,35123.923148,1041.908093,6546.501623,0.211119,0.044571,0.024532,0.028352,0.032279,0.045766
3209042,Manowo,2006,artificial_surfaces,3382851.203735,33527.552015,122408781.332258,44263.807311,91082754.490932,40122.820009,6632.630430,138204273.053007,65897905.161270,33978.154283,1037.687324,6519.981745,0.194466,0.037817,0.024477,0.027636,0.037140,0.051335
2003011,Bielsk Podlaski,2006,artificial_surfaces,9427459.393456,37004.753109,22736094.063157,19161.681107,21104484.085896,18448.497024,2709.474137,23063217.380889,16733935.444509,15343.514408,1732.297182,10884.344201,0.294134,0.086515,0.408766,0.414647,0.446704,0.563374
0608053,Kamionka,2006,artificial_surfaces,5320087.957307,60054.609120,147091432.013123,48875.211540,115926664.359092,43154.791180,7091.120082,157971794.760030,82709369.954227,36807.250039,1301.321095,8176.441584,0.136150,0.018537,0.033677,0.036169,0.045892,0.064323
1206082,Michałowice,2006,artificial_surfaces,5264546.882125,67434.942669,85543717.511219,37007.181870,72320290.414546,34317.829539,5118.799634,82316355.316973,58146611.791991,29172.291092,1294.510455,8133.649073,0.120615,0.014548,0.063955,0.061542,0.072795,0.090539
1216143,Zakliczyn,2006,artificial_surfaces,1413975.895248,13405.454294,7117020.030399,10915.400000,6218916.937916,10763.913476,1859.067515,10857758.984126,3972816.052501,8706.956473,670.881887,4215.275215,0.314445,0.098876,0.130227,0.198675,0.227367,0.355913
2603053,Skalbmierz,2006,artificial_surfaces,5638039.358850,64524.419806,131159100.125412,45843.663222,113144665.270690,42547.793014,6073.287408,115877079.344578,89282240.106182,35426.965627,1339.643112,8417.225916,0.130450,0.017017,0.048655,0.042986,0.049830,0.063148
3012052,Rozdrażew,2006,artificial_surfaces,3315088.134169,34610.436932,88407269.465942,37610.056345,60413408.304464,33216.247288,5718.070722,102718558.864490,47334598.323076,28356.553846,1027.241611,6454.349395,0.186486,0.034777,0.032274,0.037498,0.054873,0.070035
3023011,Słupca,2006,artificial_surfaces,5110331.903596,18752.427298,12599579.754998,14230.220000,10675916.928278,13113.477737,2044.730808,13134760.368245,8286478.360841,11019.343666,1275.409411,8013.633674,0.427338,0.182618,0.389069,0.405595,0.478679,0.616707
0611092,Trzebieszów,2006,artificial_surfaces,7806260.859288,80524.657041,175248459.287243,52999.689929,170120480.412748,52387.574273,7470.944726,175348041.418052,125570197.501664,42410.357085,1576.328013,9904.361013,0.122998,0.015128,0.044519,0.044544,0.045887,0.062167
2610042,Skarżysko Kościelne,2006,artificial_surfaces,4178744.314465,47105.001380,72163672.366535,34978.189545,67201863.786204,34009.830830,5519.764884,95717430.391710,55197193.903274,29152.568619,1153.315060,7246.492238,0.153837,0.023666,0.043657,0.057906,0.062182,0.075706
2404032,Janów,2006,artificial_surfaces,4595773.566467,42957.511174,146490772.610697,48965.360000,140367811.471276,48101.455813,7731.623164,187798115.435456,99065868.832645,40765.555092,1209.495829,7599.486423,0.176907,0.031296,0.024472,0.031372,0.032741,0.046391
1213043,Kęty,2006,artificial_surfaces,16152226.538738,80329.220258,115208574.978578,42973.006406,98763014.114791,39947.814290,6520.897317,133587122.688494,74325641.510402,34371.997066,2267.468498,14246.924754,0.177357,0.031455,0.120912,0.140200,0.163545,0.217317
0620032,Komarów-Osada,2006,artificial_surfaces,3973701.688988,46542.208843,106162925.162116,42041.875651,97059060.018846,40747.824097,6698.487956,140962448.375693,69147749.559265,34219.768968,1124.663742,7066.470699,0.151829,0.023052,0.028190,0.037430,0.040941,0.057467
0203042,Kotla,2006,artificial_surfaces,3651068.982079,30049.262147,101347511.190818,40321.450921,86407161.873746,37183.153569,5913.226418,109849703.661865,69570736.633339,32637.389165,1078.040515,6773.528325,0.225414,0.050812,0.033237,0.036025,0.042254,0.052480
0210033,Leśna,2006,artificial_surfaces,12405821.476967,118358.129260,215090792.574174,58768.278085,136775308.530444,46834.798870,7813.030388,191773634.730694,124216547.866533,42533.879609,1987.182836,12485.837996,0.105492,0.011129,0.064690,0.057677,0.090702,0.099873
1817042,Komańcza,2006,artificial_surfaces,2262137.075398,19717.293784,112637916.578998,49591.820000,100898734.821800,48382.971810,9418.985540,278713582.147519,59010376.579250,40783.248223,848.563843,5331.683868,0.270406,0.073120,0.008116,0.020083,0.022420,0.038335
3007042,Godziesze Wielkie,2006,artificial_surfaces,8563199.098470,81126.030854,139471737.163169,47881.701917,118070720.088277,44590.938980,7041.924585,155787501.476316,90799783.685568,36438.176026,1650.984837,10373.443667,0.127868,0.016350,0.054967,0.061397,0.072526,0.094309
0615022,Borki,2006,artificial_surfaces,4436740.676699,41236.546759,94618312.520205,38953.460000,68521837.882980,35233.658091,6012.513210,113569564.343401,54033797.364359,29664.886081,1188.384795,7466.841880,0.181073,0.032788,0.039066,0.046891,0.064749,0.082110
0803042,Pszczew,2006,artificial_surfaces,2804122.487349,27513.528151,127922282.556601,45244.660000,116429197.628014,43162.544828,6872.148605,148366194.366639,85649593.550589,37134.764554,944.764473,5936.130257,0.215753,0.046549,0.018900,0.021921,0.024084,0.032739
2010042,Grodzisk,2006,artificial_surfaces,5270116.044093,51014.794570,197048586.740321,56694.411958,186518379.880682,55173.283412,8607.322313,232748025.176543,151611649.523578,46810.716124,1295.194981,8137.950073,0.159521,0.025447,0.022643,0.026745,0.028255,0.034761
1216112,Wierzchosławice,2006,artificial_surfaces,8869687.202082,89435.019986,127182119.610931,45198.341796,106290013.867406,42321.730646,6681.751606,140258931.504003,73071536.045463,34810.168916,1680.270551,10557.451237,0.118046,0.013935,0.063238,0.069740,0.083448,0.121384
0608022,Abramów,2006,artificial_surfaces,4584146.713190,55545.267316,100256408.173001,41689.774634,93208912.437656,40542.683345,6662.068152,139433784.457343,68646938.756302,32989.654718,1207.964908,7589.867360,0.136643,0.018671,0.032877,0.045724,0.049181,0.066779
2216053,Sztum,2006,artificial_surfaces,4906907.847525,35502.342877,181847035.529502,53940.320000,137331432.729808,46897.983884,7376.961898,170964111.397163,105510383.700418,40372.639248,1249.766890,7852.516958,0.221183,0.048922,0.028701,0.026984,0.035730,0.046506
3205083,Trzebiatów,2006,artificial_surfaces,6872238.195076,46511.749144,274681403.761395,66377.194867,247855155.633766,63155.941364,9980.541748,312937856.831013,183010988.396827,52094.765546,1479.020405,9292.959276,0.199798,0.039919,0.021960,0.025019,0.027727,0.037551
1206092,Mogilany,2006,artificial_surfaces,8836080.197518,60014.627038,69042734.905957,33356.068368,57814081.828645,30574.394070,4713.908249,69809113.536306,40935080.226585,25192.194315,1677.084280,10537.431307,0.175581,0.030829,0.126575,0.127980,0.152836,0.215856
3012063,Zduny,2006,artificial_surfaces,3238131.334201,23738.184800,61668641.600453,32672.151915,59391486.250876,32042.629663,5437.962282,92901399.130099,43764192.327541,27144.131585,1015.248352,6378.993529,0.268723,0.072212,0.034856,0.052509,0.054522,0.073990
2002133,Wasilków,2006,artificial_surfaces,8367160.037087,65677.585289,116674256.543587,43351.260000,116066632.040905,43230.659186,7017.017714,154687427.985535,91545185.433823,38078.118325,1631.977254,10254.015507,0.156127,0.024376,0.054091,0.071714,0.072089,0.091399
2603022,Czarnocin,2006,artificial_surfaces,4809293.731268,45944.136643,143715660.629052,49054.311311,93371079.075606,43244.624884,7922.306822,197175608.105545,71490764.743191,37660.311814,1237.273511,7774.018743,0.169206,0.028631,0.024391,0.033464,0.051507,0.067272
1401063,Wyśmierzyce,2006,artificial_surfaces,2055524.125448,19291.152010,96678785.470776,39396.380000,46055097.336307,33580.433023,6717.619306,141768795.456100,36412356.987100,29431.395229,808.884201,5082.369326,0.263456,0.069409,0.014499,0.021261,0.044632,0.056451
1411102,Szelków,2006,artificial_surfaces,951559.050677,13855.987369,85486393.739649,37131.239811,49666962.883771,33136.512470,6338.372472,126213376.781983,31911389.647488,28045.354347,550.355025,3457.982604,0.249566,0.062283,0.007539,0.011131,0.019159,0.029819
2411062,Nędza,2006,artificial_surfaces,3677854.458884,30174.421204,45590767.759407,30259.020000,44547024.771733,29945.796541,5488.857286,94648503.295454,29489692.834449,24864.696572,1081.987724,6798.329368,0.225301,0.050761,0.038858,0.080671,0.082561,0.124717
2404042,Kamienica Polska,2006,artificial_surfaces,4421074.672921,49272.461575,49936522.546783,29683.498225,39685039.135475,28467.065297,5218.291357,85547341.965180,23829288.650447,23589.167946,1186.284863,7453.647621,0.151274,0.022884,0.051680,0.088534,0.111404,0.185531
2610011,Skarżysko-Kamienna,2006,artificial_surfaces,17014227.888085,87422.150628,77304100.611047,35253.094829,65554519.707469,32405.600064,5075.408824,80926719.046202,48522357.651554,27202.344506,2327.186486,14622.143939,0.167259,0.027976,0.210242,0.220095,0.259543,0.350647
1817011,Sanok,2006,artificial_surfaces,12585138.144293,55916.784317,45355589.289465,27075.835456,35031759.978522,24237.070698,3769.562155,44640771.324348,27796202.219557,20323.174436,2001.492915,12575.750878,0.224901,0.050581,0.281920,0.277477,0.359249,0.452765
0203052,Pęcław,2006,artificial_surfaces,1729427.191399,16940.711492,22389935.962797,20351.180000,19931239.881555,19456.008337,3511.932479,38747366.237718,15023877.961751,16438.500105,741.952675,4661.826148,0.275185,0.075727,0.044633,0.077241,0.086770,0.115112
1816113,Sokołów Małopolski,2006,artificial_surfaces,12491249.100046,92240.344120,140698337.639235,47451.052786,104037246.489654,41412.492164,7120.030056,159262499.211595,86424966.099468,37361.824036,1994.013059,12528.753554,0.135827,0.018449,0.078432,0.088780,0.120065,0.144533
0620043,Krasnobród,2006,artificial_surfaces,5054196.456330,59619.630315,175309136.534953,55265.361148,152716474.010516,51241.211144,9010.950200,255088600.886003,100922941.893620,43539.980991,1268.385075,7969.498468,0.133672,0.017868,0.019813,0.028830,0.033095,0.050080
2010011,Siemiatycze,2006,artificial_surfaces,5604668.497284,34337.163706,25330859.465512,20315.980833,22663231.371349,19331.461115,3186.946362,31907985.133655,19730326.311475,17389.253440,1335.672636,8392.278684,0.244408,0.059735,0.175651,0.221259,0.247302,0.284064
3007053,Koźminek,2006,artificial_surfaces,4712733.196422,41554.877605,85526634.503851,39687.789198,85080220.167234,39622.292846,6769.945579,143985987.013637,54201602.069526,33193.307229,1224.789601,7695.580027,0.185191,0.034296,0.032730,0.055103,0.055392,0.086948
1816122,Świlcza,2006,artificial_surfaces,10676352.036633,84909.595018,134502867.717546,46395.472602,124004647.581181,44566.313365,6456.267256,130952221.994267,92409553.890518,36282.572318,1843.471834,11582.875140,0.136414,0.018609,0.081529,0.079376,0.086096,0.115533
3209012,Będzino,2006,artificial_surfaces,3646771.494701,38133.047427,182839755.393306,56051.480000,83354887.566227,48273.009895,10111.969720,321233917.176178,56757166.272092,42690.038592,1077.405875,6769.540763,0.177524,0.031515,0.011352,0.019945,0.043750,0.064252
1213052,Osiek,2006,artificial_surfaces,4574144.299764,42750.431892,42989592.407636,27383.343105,33856994.214741,25162.426054,4430.734249,61673880.814242,21877516.391221,20568.853676,1206.646324,7581.582455,0.177345,0.031451,0.074167,0.106401,0.135102,0.209080
0803012,Bledzew,2006,artificial_surfaces,3936380.850063,34348.755439,228623593.488050,60506.836157,162313187.769145,51136.399481,8148.799763,208610980.862408,114892891.330123,44116.263266,1119.369885,7033.208417,0.204759,0.041926,0.018869,0.017218,0.024252,0.034261
0210042,Lubań,2006,artificial_surfaces,11917452.795689,125942.822159,252089981.222897,63573.508745,183644623.183565,54251.323785,8354.002702,219249744.268138,150930000.718009,46604.144098,1947.676319,12237.611230,0.097168,0.009442,0.054356,0.047275,0.064894,0.078960
1216122,Wietrzychowice,2006,artificial_surfaces,3260880.880236,30404.188270,46196193.919512,27187.192900,37144388.434220,25272.891170,4067.402641,51973768.213099,25729323.261704,20940.248771,1018.808432,6401.362173,0.210542,0.044328,0.062741,0.070588,0.087789,0.126738
0608032,Firlej,2006,artificial_surfaces,5354464.274209,50490.316915,124894874.378987,44813.260000,120260970.691411,44045.067611,6539.774500,134361678.254192,80514286.800354,35244.473930,1305.518638,8202.815523,0.162463,0.026394,0.039851,0.042872,0.044524,0.066503
1206063,Krzeszowice,2006,artificial_surfaces,19584405.055672,125952.393966,154003328.172164,50255.804965,140977365.767227,49877.549835,8560.098137,230201081.707708,107105755.960528,42325.623893,2496.779875,15687.730626,0.124553,0.015513,0.085075,0.127169,0.138919,0.182851
0604082,Werbkowice,2006,artificial_surfaces,7068176.665814,68163.573122,222788508.769963,59727.117883,146816015.423273,48467.209637,7710.154877,186756650.683343,127583152.317940,43367.830612,1499.956836,9424.506754,0.138263,0.019117,0.037847,0.031726,0.048143,0.055401
1263011,Tarnów,2006,artificial_surfaces,33899941.919089,111834.701035,101212048.668864,40344.197577,96984743.517414,39575.511167,5688.182071,101647534.907982,75210229.764395,32351.485394,3284.918059,20639.748883,0.184556,0.034061,0.333505,0.334940,0.349539,0.450736
2002143,Zabłudów,2006,artificial_surfaces,8708956.125954,80650.174331,416999255.471922,84172.595070,382305385.821307,80063.980018,13069.251313,536600769.542086,294818111.603179,66175.016720,1664.976526,10461.356047,0.129713,0.016825,0.016230,0.020885,0.022780,0.029540
2209073,Nowy Staw,2006,artificial_surfaces,3984881.276791,31459.450692,118495114.492987,46130.220000,100037888.571958,43704.086549,7803.825572,191322029.879919,60671035.156450,35805.204822,1126.244692,7076.404099,0.224937,0.050597,0.020828,0.033629,0.039834,0.065680
3012033,Koźmin Wielkopolski,2006,artificial_surfaces,7152812.588353,52452.179947,152135265.126206,49352.460000,137391026.527806,48087.116997,7408.385986,172423745.831881,103518628.434792,38637.054664,1508.910521,9480.764416,0.180751,0.032671,0.041484,0.047016,0.052062,0.069097
2603033,Kazimierza Wielka,2006,artificial_surfaces,9416374.120741,84837.462797,195555294.367894,55971.200000,139506744.580015,48388.556867,7958.703558,198991501.926427,121814144.044790,42837.391225,1731.278422,10877.943144,0.128221,0.016441,0.047320,0.048152,0.067498,0.077301
2404013,Blachownia,2006,artificial_surfaces,5281380.115279,46666.193862,78520283.163313,36834.391784,73020762.384020,36453.262071,6141.639863,118500058.742251,51461406.827486,29605.541492,1296.578383,8146.642246,0.174573,0.030476,0.044569,0.067261,0.072327,0.102628
0203022,Głogów,2006,artificial_surfaces,4251921.204531,46070.013903,105174417.156880,41131.004465,96199373.400198,39232.918156,6209.784219,121144273.926002,76260832.691678,34188.732841,1163.369483,7309.666044,0.158664,0.025174,0.035098,0.040427,0.044199,0.055755
2411072,Pietrowice Wielkie,2006,artificial_surfaces,4614732.204360,36283.500129,58539199.073518,31436.960000,56419397.950401,30859.768482,5296.659108,88136118.054178,39518093.970347,25273.442327,1211.987988,7615.145118,0.209879,0.044049,0.052359,0.078831,0.081793,0.116775
1419092,Nowy Duninów,2006,artificial_surfaces,1986274.069743,21045.375169,27088304.728860,24713.681723,21156510.173753,23846.231212,4877.993108,74753621.534051,12224805.848917,20583.777633,795.141920,4996.024029,0.237393,0.056355,0.026571,0.073326,0.093885,0.162479
0611072,Stanin,2006,artificial_surfaces,7240162.912319,85597.545837,199539013.492100,57402.175858,150444395.302301,49563.615408,8451.044459,224373026.233919,118048661.386639,42522.535840,1518.095989,9538.478415,0.111434,0.012418,0.032268,0.036284,0.048125,0.061332
2610022,Bliżyn,2006,artificial_surfaces,3697289.729433,47830.694271,138324122.597067,47343.584504,114098031.405845,45976.076605,8218.915516,212216381.551779,72306275.999486,37223.857953,1084.842787,6816.268261,0.142508,0.020309,0.017422,0.026729,0.032405,0.051134
1817022,Besko,2006,artificial_surfaces,2731407.224464,13451.923905,10600040.016356,13485.972617,10440284.579687,13377.437483,2234.116330,15680555.310610,7633783.798275,11062.123694,932.434407,5858.658164,0.435526,0.189683,0.174191,0.257679,0.261622,0.357805
3007022,Brzeziny,2006,artificial_surfaces,3205578.478577,38229.120625,113990189.641315,42863.332395,105161011.512396,41603.256212,6495.179649,132535496.096017,60402722.435354,33767.394882,1010.132328,6346.848603,0.166021,0.027563,0.024187,0.028122,0.030483,0.053070
2010023,Drohiczyn,2006,artificial_surfaces,8261412.715210,80210.878378,285359891.296718,67834.693302,227491385.736153,61157.135534,10088.770217,319761618.820967,184703201.370572,52410.183794,1621.631691,10189.012414,0.127028,0.016136,0.025836,0.028951,0.036315,0.044728
1213023,Brzeszcze,2006,artificial_surfaces,11385232.712688,67892.273882,45741753.226595,27067.734719,43185070.969677,26484.289046,3875.058357,47174398.037327,32160588.246968,21476.654637,1903.689084,11961.231283,0.176180,0.031039,0.241343,0.248902,0.263638,0.354012
1816132,Trzebownisko,2006,artificial_surfaces,20362002.168879,124306.763950,150805473.861136,49272.439400,134810169.964502,46445.544992,6904.565989,149769245.505642,99709387.141395,38267.604365,2545.864606,15996.139087,0.128683,0.016559,0.135956,0.135022,0.151042,0.204213
